<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:d67c1fff03a4c063d1c5b67ff35e2511a379bc07c900b7f2ee0cc1067c90a324
size 4112
=======
DATE,VOLATILITY,VOLATILITY_SAMEMONTH,VOLATILITY_LASTMONTH,VOLATILITY_LASTYEAR,VOLATILITY_SUM,PRICE_SAMEMONTH,PRICE_LASTMONTH,PRICE_LASTYEAR,PRICE_SUM,SUM
2016-01-01,0.04027799592914028,1.0,0.0,0.0,1.0,0,0,0,0,1.0
2016-02-01,0.03628762850565992,2.0,1.0,0.0,3.0,0,0,0,0,3.0
2016-03-01,0.0,2.0,1.0,0.0,3.0,0,0,0,0,3.0
2016-04-01,0.0,2.0,1.0,0.0,3.0,0,0,0,0,3.0
2016-05-01,0.0,2.0,1.0,0.0,3.0,0,0,0,0,3.0
2016-06-01,0.034913963078320516,3.0,2.0,0.0,5.0,0,0,0,0,5.0
2016-07-01,0.0,3.0,2.0,0.0,5.0,0,0,0,0,5.0
2016-08-01,0.0,3.0,2.0,0.0,5.0,0,1,0,1,6.0
2016-09-01,0.0,3.0,2.0,0.0,5.0,3,1,0,4,9.0
2016-10-01,0.0,3.0,2.0,0.0,5.0,6,5,0,11,16.0
2016-11-01,0.0,3.0,2.0,0.0,5.0,11,10,0,21,26.0
2016-12-01,0.0,3.0,2.0,0.0,5.0,15,13,0,28,33.0
2017-01-01,0.0,2.0,2.0,0.0,4.0,19,17,0,36,40.0
2017-02-01,0.0,1.0,1.0,0.0,2.0,20,20,0,40,42.0
2017-03-01,0.0,1.0,1.0,0.0,2.0,20,20,0,40,42.0
2017-04-01,0.0,1.0,1.0,0.0,2.0,18,20,0,38,40.0
2017-05-01,0.0,1.0,1.0,0.0,2.0,17,20,0,37,39.0
2017-06-01,0.0,0.0,0.0,0.0,0.0,15,20,0,35,35.0
2017-07-01,0.0,0.0,0.0,0.0,0.0,14,19,0,33,33.0
2017-08-01,0.0,0.0,0.0,0.0,0.0,14,20,0,34,34.0
2017-09-01,0.0,0.0,0.0,0.0,0.0,13,20,0,33,33.0
2017-10-01,0.0,0.0,0.0,0.0,0.0,14,19,0,33,33.0
2017-11-01,0.0,0.0,0.0,0.0,0.0,15,19,0,34,34.0
2017-12-01,0.02147172788007196,0.0,1.0,0.0,1.0,13,19,0,32,33.0
2018-01-01,0.0,0.0,1.0,0.0,1.0,12,19,4,35,36.0
2018-02-01,0.020015417809857456,1.0,1.0,1.0,3.0,14,18,8,40,43.0
2018-03-01,0.008970426565876505,1.0,1.0,1.0,3.0,14,19,12,45,48.0
2018-04-01,0.021430531217464483,1.0,1.0,2.0,4.0,13,18,16,47,51.0
2018-05-01,0.0,1.0,1.0,2.0,4.0,18,19,20,57,61.0
2018-06-01,0.02549011640337216,2.0,1.0,3.0,6.0,20,20,20,60,66.0
2018-07-01,0.0,2.0,1.0,3.0,6.0,19,19,19,57,63.0
2018-08-01,0.011538368487477968,2.0,1.0,3.0,6.0,18,20,20,58,64.0
2018-09-01,0.03165559092163967,3.0,1.0,4.0,8.0,18,20,20,58,66.0
2018-10-01,0.0,3.0,1.0,4.0,8.0,18,20,20,58,66.0
2018-11-01,0.0,3.0,1.0,4.0,8.0,18,20,20,58,66.0
2018-12-01,0.011538368487477968,3.0,0.0,4.0,7.0,20,20,20,60,67.0
2019-01-01,0.01426957392324011,3.0,0.0,4.0,7.0,20,20,20,60,67.0
2019-02-01,0.0,2.0,0.0,3.0,5.0,20,20,20,60,65.0
