<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:8e92c7814209cf26e167a43a9aa533b47fb2a334d85298016da22ac9bcf249c9
size 12957
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,1600,1750,2200,7000,7200,7000,6000,6000,4050,NR,12000,7900,7400,7700,9400,6500,3150,18000,1700,450,750,600
ALLAHABAD,1800,1750,1850,6500,6200,7500,6500,7000,4050,3500,14800,9000,7500,8500,10500,6500,3500,16500,1000,650,800,1350
AMRITSAR,2600,1800,2300,NR,10000,10000,7300,7900,3900,4000,13200,9900,7500,8200,9600,NR,3800,18000,1600,1100,1000,2300
BATHINDA,2200,1800,2200,8500,9000,9000,6200,6500,4000,4500,14285,9010,8461,8571,9890,NR,3800,18000,1540,350,1000,1200
CHANDIGARH,2450,2000,2300,6900,6800,6750,6000,5800,3900,4200,12550,10200,6900,8150,8950,NR,3300,20000,1650,600,1100,1200
DEHRADUN,1980,1880,2200,6500,11400,11020,10400,8350,3600,3600,12833,9333,6667,8000,9000,NR,3000,21000,1550,900,1250,1500
DELHI,2500,1880,2100,6550,6900,7650,6500,5800,3920,NR,13919,11209,8132,NR,NR,NR,3250,17600,1540,425,750,1000
DHARAMSHALA,2800,NR,2300,7800,8800,8800,7800,7800,4200,NR,11325,12800,8300,8300,8800,7300,3800,17800,1650,800,1300,2800
GORAKHPUR,1850,1700,2100,7000,6700,8000,6500,6000,3900,4000,NR,9700,5300,7300,9800,6000,3400,16000,1900,500,1100,1100
GURGAON,3500,1900,2200,7500,7600,8500,5800,6300,4000,3700,10500,8000,7000,7450,9100,6300,3200,13000,1500,700,1100,800
HALDWANI,1970,1850,2050,6500,11850,11000,10200,8700,3600,3600,12800,8667,6600,7850,9333,NR,3200,21000,1550,880,1220,1500
HARIDWAR,1980,1980,2200,6500,11700,10850,10200,8600,3650,3600,12800,9200,6800,7668,9334,NR,2900,19800,1550,980,1180,1500
HISAR,2900,1800,2200,6500,8500,8000,6000,7000,3700,3600,10500,9300,6500,7900,7900,6000,2800,16500,1500,800,1000,1500
