<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:fb6534cb2f8f5eed9f958238d959ddf3b6e61f36a3360e40fd217965ed7ac985
size 15016
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,3100,1600,1800,5800,9400,9500,9800,7900,3100,4500,16500,14500,12400,13600,13200,10900,3800,23000,1700,500,2000,1000
DELHI,2700,1900,2000,5500,8700,9200,9050,6850,3450,NR,NR,NR,NR,NR,17948,NR,2850,20500,1780,550,1250,1050
HISAR,2600,2000,2200,6500,9200,8800,9500,7100,3500,4600,14500,12500,10000,11500,12200,9000,3400,21000,1800,1000,1500,1500
KARNAL,2820,1975,2175,6100,9500,9600,9450,7080,3400,5400,15500,12800,12100,12200,13500,11500,3250,24000,1800,750,1400,1600
PANCHKULA,3000,2000,2400,6000,9200,9000,10000,8000,3500,5000,15934,13736,10440,12088,12637,9890,4000,25000,1800,1500,2000,2500
GURGAON,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
SHIMLA,3330,NR,2350,6800,9900,10500,10400,7000,3750,NR,16484,15165,11538,13187,NR,NR,4200,29000,1850,1200,2200,2200
MANDI,2888,NR,2300,6570,9948,9544,10135,7017,3560,NR,16900,15600,12500,13000,15200,11800,3100,NR,1850,1100,2200,2900
DHARAMSHALA,2300,NR,2300,6700,10700,10700,10700,7100,3800,NR,NR,16300,12500,12300,15500,NR,3800,22000,1800,1300,2200,2500
SOLAN,3350,NR,2200,6500,9800,10200,9800,6700,3500,NR,16400,15200,11900,12500,13900,NR,3500,25000,1900,900,1800,1800
UNA,2900,NR,2300,6600,10500,9700,9600,7350,3550,5000,17200,13800,13000,13600,16700,13000,3600,23500,1750,800,1800,2500
SRINAGAR,2500,2400,3000,7000,11000,9000,9000,7000,4000,4000,NR,15800,13000,13000,15000,NR,3500,28000,1800,3000,3000,3000
JAMMU,3000,1900,2250,6500,10000,10200,9800,7600,3650,4000,NR,15300,13000,14000,16000,12500,3200,26000,1820,900,1800,1700
POONCH,4000,2100,2400,7000,10500,11000,10000,7600,3800,5400,NR,14500,12500,NR,15500,NR,3600,NR,2000,1050,2100,2000
AMRITSAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
LUDHIANA,2400,1925,2200,6200,9200,10000,9200,7100,3500,4300,17500,13800,12800,14000,16500,NR,3700,20000,1200,600,2000,1200
BATHINDA,2800,1925,2200,6000,9700,9600,9600,6900,3500,4300,16600,14945,13956,14395,17252,10659,3150,22000,1800,700,1500,2000
LUCKNOW,1840,1700,1800,6280,9490,13370,NR,6560,3490,4780,12582,11473,10319,10022,10099,10000,3520,18350,1500,980,1820,1080
KANPUR,2500,1800,2300,6500,10300,9800,8400,6500,3800,5400,12500,12700,9400,12400,13500,9500,4000,15000,1500,900,1500,2000
VARANASI,2300,1790,2100,6460,9700,9080,9030,8250,3400,5000,18100,15000,11200,13000,14600,9200,3500,23500,1700,670,2170,740
AGRA,2650,1800,2000,5900,9650,9100,9130,6350,3420,5000,15500,11700,9980,12200,12400,10200,2900,20000,1800,730,1800,760
JHANSI,2850,2000,2300,6200,9500,9795,9200,6450,3550,4700,16500,14500,12500,12600,14800,11600,2900,22000,1700,800,2800,700
MEERUT,2850,2200,2260,6550,9870,10050,9980,7250,3600,NR,16400,13200,11800,12750,14500,13200,3550,38000,1800,1050,2700,1150
ALLAHABAD,2500,1800,2300,6700,9600,11500,9600,6800,3600,4700,14900,12500,11500,11800,12900,11000,3650,23500,1900,1200,2500,1300
