<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:8fa25fc0c3d50a54114a4668e51c1d48aae0d55297707e3db158333131827ef9
size 17440
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,3100,1600,1800,5800,9400,9500,9800,7900,3100,4500,16500,14500,12400,13600,13200,10900,3800,23000,1700,500,2000,1000
DELHI,2600,1900,2000,5500,8700,9200,9000,6850,3450,NR,NR,13187,12380,NR,NR,NR,3050,20500,1780,625,1250,1200
HISAR,2500,2000,2100,7000,9200,8800,9200,7100,3500,4400,14600,12500,10400,11500,12500,9800,3400,21000,1800,800,1400,1500
KARNAL,2850,2050,2300,6100,9500,9600,9450,7080,3400,5250,15500,12800,12100,12200,13500,11500,3250,24100,1800,750,1450,1600
PANCHKULA,3000,2000,2400,6000,9200,9000,10000,8000,3500,5000,15934,13736,10440,12088,12637,9890,4000,25000,1800,1500,1500,2000
GURGAON,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
SHIMLA,3330,NR,2350,6850,10200,10800,10500,7000,3750,NR,16484,15275,12308,13516,NR,NR,4200,29000,1850,1600,2000,2300
MANDI,2900,NR,2300,6570,9948,9600,10320,7390,3560,NR,16900,15600,12900,13000,15500,11800,3100,NR,1850,1100,2200,2900
DHARAMSHALA,2300,NR,2300,6700,10700,10700,10700,7100,3800,NR,NR,16300,12500,12300,15500,NR,3800,22000,1800,1300,1600,3600
SOLAN,3350,NR,2200,6500,9800,10200,9800,6700,3500,NR,16400,15200,11900,12500,13900,NR,3500,25000,1900,1000,1800,2800
UNA,2900,NR,2300,6600,10500,9700,9600,7350,3550,5000,17200,13800,13000,13600,16700,13000,3600,23500,1750,800,2000,2500
BILASPUR-HP,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
SRINAGAR,2500,2400,3000,7000,9000,8000,9000,7000,3800,4000,NR,15800,13000,14000,14000,NR,3500,28000,1800,2500,2000,3000
JAMMU,3000,1900,2200,6200,10400,10000,9500,7300,3650,4000,NR,15400,13000,14200,16200,12500,3200,26000,1820,800,1800,2300
POONCH,4000,2100,2450,6850,10200,10500,9700,7600,3800,5000,NR,14500,12000,13500,15500,NR,3600,28000,1800,1100,2250,2600
AMRITSAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
LUDHIANA,2400,1925,2200,6400,9400,10000,9200,7200,3500,4300,18000,13800,12900,14000,16500,NR,3700,20000,1200,600,2000,2200
BATHINDA,2800,1925,2200,6000,9700,9900,9800,6900,3500,4300,17582,14835,13736,14395,17252,12967,3150,22000,1800,700,1500,1600
