<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:6e184a0f8de6e0400b033fd2c61b733890290d94a9a1c2d21f0ef55a9d50bde6
size 12725
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,1600,1580,1800,7300,12400,12600,7600,7200,3680,NR,12000,8600,7200,7300,9400,6500,3300,18000,1700,800,600,650
ALLAHABAD,1800,1750,1850,7000,12000,9500,9500,7000,3650,3500,14500,9500,7300,8400,10700,6600,2900,16500,1000,650,1900,1800
AMRITSAR,2700,1600,1900,6100,13200,12400,9200,8200,3300,4000,13200,9700,7000,8200,9600,NR,3700,18000,1600,600,900,900
BATHINDA,2200,1650,2000,7500,15000,16000,10000,8200,3800,4100,13778,9333,6111,8222,10000,NR,3400,18000,1540,800,900,800
CHANDIGARH,2500,1650,1950,6320,13720,12850,8680,7250,3280,4200,11860,9680,6650,8140,9440,NR,3200,20000,1580,800,850,1100
DEHRADUN,2000,1730,1950,6200,12500,11600,10700,8900,3400,3500,12800,8533,6667,8000,8867,NR,3000,21000,1550,1500,1400,1600
DELHI,2250,1770,1920,7200,12000,12900,7050,6700,3650,NR,13187,11429,7253,NR,NR,NR,3350,17250,1520,1425,700,825
DHARAMSHALA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GORAKHPUR,1750,1560,2000,7000,12000,9000,9000,6500,3500,3900,NR,10000,5300,7300,9800,6000,3400,16000,1900,1300,1100,2000
GURGAON,2500,1550,1900,6600,13700,14000,8600,NR,3200,4700,11000,10333,7200,7466,9100,6333,3200,13000,1500,1300,1350,1200
HALDWANI,1950,1700,1930,6400,13000,11800,10400,9000,3400,3500,12667,8500,6500,7850,9533,NR,3200,21000,1550,1400,1500,1800
HARIDWAR,1980,1720,1950,6300,12700,11800,10700,8900,3500,3500,12800,9000,6867,7668,9334,NR,2900,19800,1550,1600,1500,1800
HISAR,2600,1470,1780,6500,14600,14600,8400,NR,3600,4400,10500,8266,6533,7300,8000,NR,3300,16500,1500,1400,800,550
JAMMU,2300,1650,1800,7400,13600,14300,8000,7600,3850,3700,NR,11000,6800,7500,8600,6600,3600,22000,1600,1450,1200,1500
JHANSI,2150,1525,NR,6800,13500,13400,8000,7000,3750,4000,NR,8000,7600,7500,NR,NR,3200,NR,NR,1675,540,1950
KANPUR,1870,1550,1920,7800,15200,14600,9500,8000,3900,NR,14000,9500,5200,7600,9600,6200,3550,14000,1200,850,1500,2000
KARNAL,1950,1600,1900,7000,15500,13600,9500,8500,3620,4200,13466,8533,6813,7362,8500,6300,3500,14000,1500,1300,800,750
LUCKNOW,2100,1525,1620,8000,10800,15000,9100,7700,3700,NR,11800,9800,5500,7800,8500,6200,4000,18500,NR,1000,1200,1500
LUDHIANA,2500,1800,2000,6000,13000,12000,9500,8500,3400,4000,13000,9500,7000,8000,10000,5500,3700,18000,1500,700,800,1000
MANDI,2773,NR,2100,7510,15000,15500,8500,8210,3750,NR,NR,13186,7527,7593,NR,NR,3150,16000,1600,1200,800,700
MEERUT,2380,1560,1890,6550,11850,12770,8475,7925,3670,NR,NR,8250,7467,7133,NR,6533,2945,NR,1020,1050,870,720
PANCHKULA,2250,1600,1900,7000,15000,13000,9000,7500,3000,4300,12533,9333,6666,7333,10000,NR,3700,14000,1600,900,700,750
RUDRAPUR,1900,1700,1920,6500,13000,11800,10200,9100,3400,3500,12733,8334,6534,7334,9400,NR,3200,20500,1550,1500,1500,1800
SHIMLA,2800,NR,2000,6800,14200,14000,8700,7800,3850,2800,13736,12857,7582,7912,NR,NR,3500,16000,1600,1500,1200,1800
SOLAN,2800,NR,1950,6800,13200,14400,8800,7700,3800,NR,13406,13186,8021,7802,9670,7252,3600,17000,1650,1800,1400,1800
SRINAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
VARANASI,2200,1650,2000,7900,14000,13000,10600,8200,3800,NR,12400,10500,7200,8100,10400,6600,4000,19500,NR,1600,1300,2800
AHMEDABAD,2500,2000,2400,6400,12600,14900,8400,6700,3800,NR,12900,9333,6067,7233,8333,6600,4400,20500,1600,1800,1100,1400
AMBIKAPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
BHOPAL,2000,1600,1800,6900,12800,14500,8300,7300,3800,3700,11400,8700,6000,6700,8200,6000,3400,20000,1000,1500,400,1300
BHUJ,2400,1900,2200,6700,13700,15500,10700,7600,3600,NR,12533,8333,5800,7600,8000,6467,4200,19000,1250,1000,2300,1900
BILASPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
DURG,2100,2500,1800,7200,12500,12400,8200,6500,3600,3800,12400,10200,6000,7000,8600,7000,3600,16000,700,1600,1200,2200
GWALIOR,2200,1550,1900,6500,12000,13400,7000,6700,3650,3600,12000,8500,6200,6500,8600,6000,3500,17800,1600,700,1000,1000
INDORE,2000,1650,1850,6900,12800,14500,8500,7300,3800,3500,11000,8600,5900,6600,8300,NR,3300,19000,1000,1000,600,1000
JABALPUR,2200,1600,1800,6350,12800,13000,8700,6900,3700,3900,11900,8600,6000,6950,8200,5650,3300,21000,1000,1600,1200,2600
JAGDALPUR,2100,2200,2500,7000,12500,16700,9000,7300,3750,3800,10500,10000,6000,7400,8300,6300,3200,20000,1400,1550,1000,2700
JAIPUR,2350,1700,1950,6550,11300,13100,6800,6600,3700,3100,13333,7733,6267,7400,9258,NR,2950,13000,1450,1150,250,1000
JODHPUR,2500,1800,2000,6000,11000,12400,9000,8500,3750,3400,11900,8500,6800,7400,9500,NR,3600,19000,1450,900,1200,1500
KOTA,2300,1550,1950,6200,13500,12800,8750,7350,3550,3100,11500,9000,5900,6900,9000,8200,3200,17200,1400,1500,1250,2000
