<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:a3fe15e93f9304b819c5ab0250b881339632f36fcd7d3614d795f04aa80c9803
size 12715
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,1600,1660,1900,5900,11600,11800,8000,6500,3430,NR,11800,7800,6900,7000,9400,6300,2750,18000,1700,700,950,1400
ALLAHABAD,1800,1800,1850,5500,11000,8000,9500,6000,3400,3500,14500,10000,7100,8400,10100,6500,2900,16500,1000,650,1900,1800
AMRITSAR,2800,1600,1900,6100,13600,12800,9600,8600,3300,4000,13200,9800,7100,8200,9600,NR,3700,20000,1600,600,1200,1800
BATHINDA,2200,1550,1900,5800,13500,12800,9200,6200,3450,4100,13736,9010,6153,7912,9450,NR,3000,18000,1540,600,1100,1400
CHANDIGARH,2500,1650,1950,5650,13550,11680,9000,6550,2950,4200,11860,9680,6650,8140,9440,NR,3200,20000,1580,800,1300,1500
DEHRADUN,2000,1730,1950,6000,12000,10900,10500,8700,3180,3500,12800,8667,6667,8000,8867,NR,3000,21000,1550,600,1000,1600
DELHI,2250,1710,1875,5800,11700,11800,8600,6400,3390,NR,12454,11538,6886,NR,NR,NR,2900,17000,1530,NR,NR,NR
DHARAMSHALA,2600,NR,2000,6300,13900,13900,9800,7800,3650,NR,11325,12800,7300,7300,8800,6300,3350,17800,1580,800,1300,3800
GORAKHPUR,1700,1700,1900,5000,10000,8000,10000,5500,3000,NR,NR,11000,5300,7300,NR,6200,3000,NR,NR,800,1400,600
GURGAON,2500,1550,1900,5800,15200,11500,9300,NR,3200,4700,11000,10333,7200,8566,9100,6333,3200,13000,1500,1500,1900,2200
