<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:59238fc5def20cc3f1173e0831349370c1a678b6613e4556ed27e86c4db927b7
size 13154
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,2000,2050,2250,5600,6400,5600,6100,5000,3450,4500,11758,8303,7424,8009,9175,6838,2550,18000,1700,460,800,550
ALLAHABAD,2300,2000,2050,5300,6200,4800,6350,4800,3400,3500,13800,9500,7300,8500,9500,7200,2800,16500,1620,750,950,900
AMRITSAR,2700,1900,2100,4500,6000,4700,4500,4250,3600,4000,10000,8000,7100,8200,8000,NR,3200,19000,1700,800,1700,1800
BATHINDA,3100,2000,2300,NR,7000,7000,7500,6000,3400,4800,11800,9000,7500,7800,9200,7500,3000,18000,1700,800,1600,2300
CHANDIGARH,2550,2100,2400,5200,5300,5150,6800,4800,3400,4200,12600,9650,7300,8400,8550,NR,2900,20000,1500,850,1300,2000
DEHRADUN,2200,1900,2000,6000,6500,7000,6700,7000,3300,4000,12800,7866,8000,7466,9633,NR,3250,20000,1580,1000,1500,1600
DELHI,2700,2100,2300,5500,7450,6600,7000,5350,3460,NR,13773,10989,8352,9670,10403,7619,2900,19000,1620,675,625,825
DHARAMSHALA,2600,NR,2400,6300,7800,6800,7800,6800,4200,NR,11325,12300,8300,8800,9800,7300,3800,18800,1650,800,1300,2800
GORAKHPUR,2100,1900,2300,5500,6000,5000,7200,4600,3300,4000,14285,10439,5824,8131,10769,6593,3000,16000,1700,600,1400,1400
GURGAON,2600,1700,1900,5200,6500,6400,6200,5200,3000,4100,14000,8200,8791,9230,9890,7692,3500,20000,1600,900,1700,1800
HALDWANI,2200,1900,2000,6000,7000,7200,7200,6900,3400,4200,12666,8333,7666,7666,9333,NR,3200,18000,1580,1000,1500,1600
HARIDWAR,2300,2000,2200,6400,6500,7400,6600,6800,3500,4000,13000,7333,7866,7666,10000,NR,3400,19000,1580,1000,1600,1650
HISAR,2800,1735,2000,5500,6500,6200,6500,5000,3400,4000,14285,10109,8667,10256,9890,8400,2800,16500,1550,800,2000,2500
JAMMU,2800,2050,2350,5400,7200,6300,7000,5300,3550,4000,NR,11000,8200,9000,9500,7000,3250,22000,1700,350,1200,3200
JHANSI,2275,1870,2040,5500,6500,NR,5800,4650,3600,4200,NR,9200,8000,7600,NR,NR,2460,NR,1480,515,512,725
KANPUR,2400,1700,2000,6100,7500,6200,6500,5000,3900,NR,10600,9800,6500,8800,9600,7000,3850,12000,1200,900,1800,2000
KARNAL,2190,1750,2100,4800,7500,6800,6500,4500,3100,4300,14500,9266,8000,8333,9400,6900,3400,14000,1600,1500,1650,1100
LUCKNOW,2340,1790,2060,5400,5700,5950,7150,4750,3200,4750,11626,NR,NR,8813,9153,8571,2700,18300,1550,500,800,800
LUDHIANA,2600,1900,2100,5200,6200,5400,6700,4900,3200,4200,10000,9340,7802,8461,9340,NR,3100,19500,1600,700,1500,2100
MANDI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
MEERUT,2675,1970,2300,5560,6060,5650,6360,5800,3460,NR,NR,9060,8050,8150,NR,7450,2320,NR,NR,570,840,720
PANCHKULA,2500,1800,2000,5800,6200,5800,5900,5700,3600,4500,15000,9000,8000,8500,8700,7000,3500,18000,1700,1200,2000,2800
RUDRAPUR,2100,1900,2000,6100,7000,7500,6500,6700,3200,4000,12600,8333,7666,7666,9666,NR,3200,19000,1580,1000,1500,1600
SHIMLA,2800,NR,2250,5800,6100,6100,6500,5300,3600,2800,14835,11978,8791,8901,NR,NR,3500,16000,1700,1500,1500,1500
SOLAN,3200,NR,2280,5800,6800,6500,7200,5300,3600,NR,NR,13296,8791,9010,NR,NR,3250,17000,1700,800,1300,2500
SRINAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
VARANASI,2400,2000,2200,7000,7200,7500,8500,6700,3700,NR,14395,12637,8791,9670,11428,7307,4700,20000,NR,700,1500,1300
AHMEDABAD,2100,1900,2000,5500,6300,5400,6200,5100,3300,NR,10300,8500,6967,8233,8133,7333,4100,20500,1500,1500,1300,2300
AMBIKAPUR,2350,1800,2300,7200,7200,4800,7200,4800,3500,2800,9560,10769,5274,9670,11318,8791,3800,19500,900,1200,1600,1200
BHOPAL,2200,1800,2000,5100,7300,6200,6600,5400,3400,4300,10000,9300,6500,8800,8200,6800,3800,20000,1400,800,800,800
BHUJ,1980,1900,2100,5600,8400,5700,6500,5400,3400,NR,9800,8333,6667,7333,8400,6767,4000,19000,1250,1400,1300,2000
BILASPUR,2400,2250,2700,4800,6300,7000,6700,4700,3500,3500,11000,8100,8100,8000,8000,7200,3700,17000,1700,1800,1600,1250
DURG,2600,2500,2300,5800,7200,6000,7000,5000,3300,4500,12000,10500,6300,8600,8900,7900,3300,18000,800,800,1000,1000
GWALIOR,2700,2100,2300,5500,7100,5800,6800,4800,3400,4200,11700,8100,7700,8200,9200,7200,2800,18000,1500,800,800,800
INDORE,2300,1700,1900,5100,6300,6100,6300,5200,3500,4100,10100,9000,6700,8500,8100,NR,4200,19000,1200,1000,1300,900
JABALPUR,2300,2100,2300,5500,5600,5800,6700,4800,3470,4700,12000,9600,6800,7900,8800,7800,3300,20700,800,1200,1850,1250
JAGDALPUR,2400,2900,3000,5000,7000,7300,7200,5100,4000,4200,9600,9900,6400,8200,8500,6500,3800,18000,800,1000,1200,700
JAIPUR,2400,2150,2000,5000,6700,5500,6100,4800,3450,3500,12296,9333,NR,8400,9258,NR,3000,12500,1520,900,800,1000
JODHPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
KOTA,2600,1900,2000,5600,5700,5200,6100,5200,3200,3700,11600,9000,6900,8500,8600,NR,3000,22000,1500,1000,1000,1100
MUMBAI,2800,3100,2500,6100,6300,6000,7500,5000,3132,3900,9800,8150,7550,7600,7550,6270,4200,24100,1600,1000,600,1550
NAGPUR,3100,2500,2783,6000,6700,6167,6517,5117,3467,3983,11314,8693,7157,8658,9342,8500,4147,12922,1450,1000,800,900
NASHIK,2283,2183,2017,6450,5267,5433,5433,4600,3700,3400,11467,10200,7533,6933,8267,6833,3800,24200,1200,800,583,1000
PANAJI,3460,2800,2680,6450,6650,7750,7450,5500,3270,NR,NR,NR,7142,NR,9890,7765,3950,NR,860,1850,1350,3550
PUNE,4583,2800,2733,6067,6820,6317,7300,5300,3235,3533,11133,14645,6533,8600,8467,7133,2588,21700,1483,800,467,1133
