<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:87b1a8b205394fd9421cf1aefc000933ee847627b2fdf79e375253e0dbd1b1e4
size 12352
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,1600,1540,1800,6600,12800,12700,8500,7500,3680,NR,12000,8000,7200,7300,9400,6500,3000,18000,1700,700,1400,1200
ALLAHABAD,1800,1800,1850,6000,11130,9500,9500,7000,3650,3500,14500,9500,7300,8400,10700,6600,2900,16500,1000,650,1900,1800
AMRITSAR,2700,1600,1900,6100,13200,12400,9200,8200,3300,4000,13200,9700,7000,8200,9600,NR,3700,18000,1600,600,1200,1800
BATHINDA,2200,1650,2000,6400,14000,13500,9200,7000,3800,4100,13846,9010,6373,7912,9890,NR,NR,18000,1540,600,1000,1400
CHANDIGARH,2500,1650,1950,6180,13050,12680,8480,7120,2950,4200,11860,9680,6650,8140,9440,NR,3200,20000,1580,900,1150,1650
DEHRADUN,2000,1730,1950,6000,12300,11000,10500,8800,3300,3500,12800,8553,6667,8000,8867,NR,3000,21000,1550,1000,1200,1600
DELHI,2250,1640,1800,6500,13000,14900,8300,7400,3660,NR,12454,11538,7692,NR,NR,NR,3300,17000,1560,925,800,700
DHARAMSHALA,2800,NR,2000,6800,14800,14800,9800,7500,3850,NR,11325,12300,7300,7300,8800,6300,3350,17800,1580,1300,1600,2800
GORAKHPUR,1700,1440,1640,6500,13500,9500,12000,7000,3500,NR,NR,10000,5300,7300,NR,6200,3400,NR,NR,800,1400,800
GURGAON,2500,1550,1900,5900,15400,11500,9450,NR,3200,4700,11000,10333,7200,8566,9100,6333,3200,13000,1500,1000,1050,900
HALDWANI,1900,1680,1900,6400,13000,11400,10200,9000,3250,3500,12667,8500,6500,7850,9533,NR,3200,21000,1550,1000,1200,1800
HARIDWAR,1980,1720,1950,6000,12300,11000,10500,8900,3300,3500,12800,9000,6867,7668,9334,NR,2900,19800,1550,1000,1200,1800
HISAR,2600,1470,1780,6300,14000,12300,8300,7600,3700,4400,10500,8333,6666,7500,9000,NR,3100,16500,1500,900,850,1800
JAMMU,2600,1650,1800,6500,13700,14000,8500,7600,3830,3700,NR,11000,6800,7500,8600,6600,3400,22000,1600,1050,1450,1800
JHANSI,2100,1525,NR,6000,10500,11000,9000,7000,3500,4000,NR,8000,NR,NR,NR,NR,2850,NR,NR,840,700,660
KANPUR,1850,1600,1940,6600,13800,13000,9000,7300,3850,NR,13400,8300,5000,7200,9400,5800,3400,14000,1200,650,1200,1400
KARNAL,2000,1500,1950,6000,15000,11700,9100,7900,2700,4000,13000,8666,6333,7000,9333,6333,3500,14000,1500,800,1400,1200
LUCKNOW,2100,1525,1620,7100,11600,15300,9000,7400,3640,NR,11800,9800,5500,7800,8500,6200,3600,18500,NR,1000,1600,1500
LUDHIANA,2500,1800,2000,6000,13000,12000,9500,8500,3100,4000,13000,9500,7000,8000,10000,5500,3700,18000,1500,800,1200,2000
MANDI,2773,NR,2100,6550,13750,12800,8500,7010,3256,NR,NR,13736,6934,7417,NR,NR,2786,16000,1600,500,1500,1800
MEERUT,2260,1560,1960,5820,11820,11870,8270,7700,3660,NR,NR,8020,7467,7067,NR,6467,2820,NR,1020,820,1020,770
PANCHKULA,2250,1600,1900,6150,15000,11500,9000,NR,3000,4300,12533,9333,6666,7333,10000,NR,3700,14000,1600,850,1650,1700
RUDRAPUR,1875,1675,1900,6300,12700,11300,10100,9100,3250,3500,12733,8334,6534,7334,9400,NR,3200,20500,1550,1000,1200,1800
SHIMLA,2800,NR,2000,6300,14000,13800,8700,7800,3650,2800,13736,12857,6813,7362,NR,NR,3500,16000,1600,1200,1500,2000
SOLAN,2800,NR,2060,6000,13200,NR,8828,9400,3800,NR,13626,12637,7692,7472,9670,6153,3300,17000,1650,1400,1400,2700
