<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:55333281604b4d804b8e2d3a408f3562d9ea8096ddc77fe84d8362ab02e48dbb
size 15142
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,2700,1700,2100,6000,9200,9000,9600,6600,3300,4400,14500,10500,10200,10700,11500,NR,3150,22500,1800,2800,3100,3300
DELHI,2800,1820,2000,5950,8350,8900,8750,6650,3520,NR,17582,13333,11868,11868,13187,10989,2950,21000,1780,1175,1850,2150
HISAR,2500,2000,2200,6800,9500,9500,9700,8200,3500,4600,14000,10200,9200,9700,10800,8800,3400,21000,1800,3200,3600,3000
KARNAL,2600,2100,2300,7050,9700,10250,10000,7150,3800,4600,15000,11350,9600,10480,10850,8550,3650,20000,1800,1950,3550,3600
PANCHKULA,3000,2000,2400,5800,9500,9800,9500,8000,3500,5400,15384,12637,9670,10989,10989,8791,4000,18000,1700,3800,4200,3800
GURGAON,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
SHIMLA,3100,NR,2550,6800,9100,9600,10500,6500,3800,NR,15384,13186,9780,10219,NR,NR,3900,20000,1800,2000,4000,3500
MANDI,2750,NR,2100,7120,10250,10700,10250,7250,3850,NR,13700,14600,10100,10050,NR,NR,3900,NR,1850,4050,4400,4750
DHARAMSHALA,2500,NR,2300,7300,10800,10800,10300,7600,3750,NR,11325,15500,10500,11200,13600,NR,3800,22000,1800,2500,4500,4000
SOLAN,3300,NR,2150,7000,11200,10500,10100,7000,3750,NR,NR,16923,12307,12637,NR,NR,3500,23000,1900,2500,3500,4000
