<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:cc1cbc7d115085fd9e478c9ffcce78350108f999c8b81915203b011e23bc878c
size 12545
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,2100,1900,2200,5800,8800,8800,6300,6300,3415,5000,11758,8693,NR,8693,9659,8113,2900,18000,1800,1400,1500,1600
ALLAHABAD,2500,1850,2300,5500,7500,11000,9000,6800,3500,3500,13000,10000,9000,9500,10500,7500,3500,16000,1700,1500,1500,1500
AMRITSAR,2400,2200,2600,5400,8000,9000,11000,8000,3600,4300,11500,10000,9000,9000,10000,NR,4000,20000,1800,1600,1500,1500
BATHINDA,2900,2100,2400,5800,8800,9200,10500,7100,3600,4200,14835,10659,10439,10439,10659,9450,3850,19500,1600,1600,1300,2500
CHANDIGARH,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
DEHRADUN,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
DELHI,2800,1980,2200,5400,8600,9200,9650,6150,3450,NR,14652,10769,10110,10549,10842,9158,3200,18900,1700,1500,675,450
DHARAMSHALA,2700,NR,2400,5600,9200,9200,10500,7250,3300,NR,11325,13300,9800,9800,11325,8800,3800,18800,1850,1800,1600,2100
GORAKHPUR,2300,1925,2100,5500,8200,8000,10000,6500,3400,4200,14835,10439,5824,8131,10769,7032,3500,16000,1700,1300,1000,1000
GURGAON,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
HALDWANI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
HARIDWAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
HISAR,2800,2000,2200,5200,8800,8900,10500,6900,3570,5000,13900,9300,8100,8900,9400,7800,3100,20000,1700,1600,900,600
JAMMU,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
JHANSI,2800,1940,2400,6000,9000,8000,9000,6000,3600,4300,NR,10439,9890,10439,11318,9340,3200,NR,NR,2000,1500,1500
KANPUR,2700,1700,2600,6000,9400,12000,9200,6900,4000,NR,11000,10000,6500,10500,11000,8600,4100,11000,1500,2000,2300,1800
KARNAL,2580,2100,2370,5400,9250,9900,10450,6850,3480,4400,12000,8850,8150,9800,10350,8000,3380,17550,1690,1750,1500,1450
LUCKNOW,2360,1925,2190,5810,7780,9990,9390,5800,3560,4880,12098,9912,9373,9197,9406,9219,3630,18300,1580,1800,1250,1330
LUDHIANA,2800,1925,2400,5500,8500,9000,11000,7000,3500,4300,12500,9500,9000,10000,9800,NR,3700,20000,1700,2000,1000,2200
MANDI,3100,NR,2450,6800,8800,10200,11500,7800,3800,NR,12800,12400,9250,9280,NR,NR,4200,NR,1850,1500,2300,2800
MEERUT,2670,1935,2510,5700,8496,8900,9110,7385,3410,NR,NR,9470,7970,9150,NR,8150,3020,NR,NR,1475,1420,1415
PANCHKULA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
RUDRAPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
SHIMLA,3300,NR,2600,6600,9100,8600,9600,5600,3800,3800,14835,12087,9120,9450,NR,NR,3900,16000,1800,2000,1200,1000
SOLAN,3000,NR,2300,6000,8600,8400,10100,6000,3600,NR,NR,13406,10329,NR,NR,NR,3700,18000,1800,1700,1500,600
SRINAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
VARANASI,2600,1875,2400,5750,8000,9000,9900,7200,3555,NR,14285,11208,9450,10879,11978,7307,3500,23500,NR,1625,850,725
AHMEDABAD,2400,2300,2200,5800,6700,8500,8200,6200,3500,NR,12800,8800,7800,9667,9333,8333,4500,21000,800,1000,1500,1000
AMBIKAPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
BHOPAL,2200,1900,2200,6800,7800,6800,7900,5700,3700,4300,11200,9300,6500,10600,8200,6800,3800,20000,1400,1800,1200,1100
BHUJ,2180,2200,2100,5600,9400,10000,6500,5100,3550,NR,16000,9733,6800,8333,8633,6767,4000,19500,1250,1500,2500,1100
BILASPUR,2500,2500,2800,6000,8500,9800,11300,6800,3700,4400,13800,11200,7600,9700,10500,8300,4000,21000,1200,2000,2200,2500
DURG,2600,2700,2800,5500,7500,8500,11500,7500,3600,4100,15000,11500,7500,9000,9600,8500,4000,20000,800,2000,1000,1000
GWALIOR,2500,1900,2200,5200,8500,8000,8500,6500,3400,4200,14000,9200,8500,8600,9500,7200,3800,18000,1600,1200,1200,800
INDORE,2200,2000,2200,6200,8400,7100,8200,5800,3400,4300,10200,9200,6700,8700,8100,NR,3800,20000,1400,1800,2600,1900
JABALPUR,2350,2250,2400,6050,9050,6950,8200,5500,3600,5000,12650,10100,8100,7900,9900,8050,3450,21200,800,1250,1750,1300
JAGDALPUR,2600,2600,3000,6800,8700,10500,11500,6900,3800,5300,10000,10000,6800,9800,9800,7800,3200,16000,800,1800,1200,1200
JAIPUR,2800,2000,2400,5400,8500,8500,9800,6800,3500,4000,15384,10109,7692,10256,10842,NR,3300,13000,1750,1400,700,500
JODHPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
KOTA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
MUMBAI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
NAGPUR,2750,2600,2400,5200,8000,8433,9233,5867,3667,3967,13633,9600,7800,10100,10900,8800,4300,13017,1450,1633,1033,900
NASHIK,3867,3750,3733,7300,6167,6100,6433,5317,3600,3400,12333,10600,7833,8100,8800,7633,3900,24000,1300,1750,500,433
PANAJI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
PUNE,5300,2791,2933,5500,8200,9850,11200,7200,3370,3533,13800,14245,8366,NR,9650,7850,2759,21700,1483,NR,NR,NR
RAIPUR,2050,2900,3100,5500,8500,9000,9100,6000,3900,4000,13000,9000,7000,8300,8900,7400,3500,16000,1200,1500,1300,1300
RAJKOT,2550,2000,2400,5800,6800,9450,10600,5900,3500,NR,13267,9267,7333,9600,9400,8400,4500,19000,800,1550,2350,1250
REWA,2290,2000,2210,5500,7500,6500,7500,5500,3700,4200,11000,8410,6400,7700,8800,NR,3900,20000,1000,2000,1500,800
SAGAR,2800,2100,2500,6300,8800,6300,7800,6400,3500,3900,13736,10219,9340,8736,10219,NR,4600,19900,1400,1500,500,400
SURAT,2600,2500,2400,5600,7200,7500,8600,5500,3500,NR,14000,10100,7333,9100,9000,8400,4300,20000,800,1800,2300,1800
