<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:215d153e8f71c5ef5f8eb971cd9de64a927ed12c9ae8424fa3bb550cd0930475
size 11413
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
ALLAHABAD,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AMRITSAR,2800,1900,2125,4100,5600,4400,3950,4150,3600,4000,10200,8200,7100,8200,8000,NR,3200,19000,1700,600,2300,1500
BATHINDA,2250,1700,2100,7000,8000,8000,6800,5800,4100,NR,14285,9230,7802,8351,8791,NR,NR,18000,1700,500,900,1200
CHANDIGARH,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
DEHRADUN,2100,1800,1900,6800,8000,8000,7500,7800,4000,4000,12800,7866,8000,7466,9333,NR,4000,20000,1580,1300,3000,2400
DELHI,2700,1780,1950,4800,6250,5750,6400,4650,3340,NR,13919,10989,8938,9890,10549,8278,2800,18800,1540,625,1075,600
DHARAMSHALA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GORAKHPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GURGAON,2800,1650,2000,5200,7000,6800,6400,4800,3550,4100,10500,9500,7800,9000,9400,7000,3500,25700,1600,800,2400,1600
