<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:eb9df2d88a5ffc0d5ad6deffbc3f3b6b0e241a8379ece796ddd5bbb9e72d78f6
size 18908
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,3150,1750,1950,6650,10800,10600,11000,8850,3150,5200,17150,18000,13650,14600,17100,12450,4000,19850,1800,1000,2800,3450
DELHI,2450,2190,2300,6000,9000,9550,8900,8900,3840,NR,17729,19707,13919,15311,16849,12747,3750,20400,1900,1550,2600,3800
HISAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
KARNAL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
PANCHKULA,2900,2000,2300,6800,8500,8600,9000,7600,3500,5000,18681,19231,14286,15934,17582,13187,4000,23000,1800,2000,3000,4500
GURGAON,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
SHIMLA,3270,NR,2520,6850,10200,10350,9200,9050,4200,NR,18242,18462,15165,15385,NR,NR,4600,28000,1900,2300,3750,5550
MANDI,2700,NR,2400,6700,10150,9400,8900,9500,3900,NR,17600,19300,13900,13900,16800,13200,3600,NR,1850,1600,3400,4700
DHARAMSHALA,2300,NR,2300,6800,10500,9700,9400,8600,4100,NR,NR,18100,14600,14600,18700,NR,4100,22000,1850,1700,3600,3800
SOLAN,2900,2300,2150,6500,10200,10100,8800,8100,3900,NR,17400,17800,13500,13800,14800,NR,4000,25000,1920,2200,3300,4000
UNA,3350,NR,2200,6300,9800,9000,8250,9400,4000,5000,17000,16500,13700,13800,16100,12600,4400,21000,1840,1800,3500,5000
BILASPUR-HP,3823,NR,2261,6794,10420,9574,8985,9574,4183,4833,NR,17897,13984,14047,NR,NR,3925,32913,1959,1850,3200,5250
CHAMBA,2275,NR,2400,6750,10800,9745,9165,9645,4280,5500,19000,19375,16725,14560,NR,13600,3975,29500,2000,1330,3600,4800
HAMIRPUR,2600,1980,2350,6675,10000,9500,9000,9300,4170,NR,NR,18533,14166,NR,NR,NR,4200,26000,1870,1500,3400,5200
SRINAGAR,NR,2400,2600,7200,10500,10500,9500,10000,4500,4000,NR,19000,15000,15500,18500,NR,4200,NR,1900,2000,4000,7000
JAMMU,3200,2200,2500,6600,9600,9800,9200,9200,4100,4000,NR,19700,14000,15000,16000,12500,4000,26200,1920,1800,3600,5400
POONCH,2850,2150,2500,7650,10250,10300,9650,8300,4250,5500,NR,16650,14500,16450,NR,NR,4350,28000,2000,1250,3250,4350
KUPWARA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AMRITSAR,2000,1800,2000,6100,9000,8000,8200,8700,3950,4000,21000,14000,12800,11000,16000,NR,4000,22000,1900,1200,2250,2250
LUDHIANA,2400,2015,2200,6100,9000,9000,8400,8800,3800,4300,17500,16500,13400,14000,16000,NR,4200,22000,1700,1800,3000,4400
BATHINDA,2500,1975,2200,6100,9100,8900,8450,8700,3940,4200,17500,16200,13500,13900,16500,12200,3700,23000,1840,1800,3500,4600
LUCKNOW,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
KANPUR,2600,1600,2200,6600,10100,10200,8300,8700,4000,5400,15500,19000,11000,14500,15200,10900,4400,15000,1500,2200,4000,3500
VARANASI,2600,1950,2250,6700,9100,9500,9400,8600,4200,4800,20000,19200,13000,14800,18000,13500,4800,23500,1700,1500,2600,3500
AGRA,2650,1950,2200,6570,9680,9250,9050,8700,4000,5200,17600,15600,11700,13850,13800,10800,3800,26000,1820,1320,2600,3260
JHANSI,2800,1850,2150,6370,9350,8870,8540,8340,4000,4600,16380,17200,13150,13310,14600,12200,3850,23500,1700,1570,2830,3240
MEERUT,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
ALLAHABAD,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GORAKHPUR,2300,1800,2100,6000,8500,8000,9000,8500,4000,4600,15500,17000,11500,14000,15000,11900,3800,18000,1800,3000,3500,6000
SAHARANPUR,3050,1980,2390,6650,9650,8500,8500,9200,3900,5200,16650,17500,15000,15000,18800,13500,4000,35000,2000,NR,3000,3500
BAREILLY,2400,1850,2150,5900,7500,7500,7300,8100,3900,5400,16000,17000,13000,13900,16000,13100,3800,39000,1900,1900,2800,5000
AYODHYA,2340,1925,2300,6000,8900,7900,8000,8600,4000,4800,17300,18300,11500,14500,16300,12500,4000,22000,2000,1450,2500,4400
MORADABAD,2200,1850,2200,6000,8800,9700,8800,8700,3800,5000,24500,17800,14600,13800,18000,12800,3500,21000,1700,2200,3800,2800
ALIGARH,2900,2050,2050,6500,10100,10100,9500,10500,3700,5400,16900,16400,11300,13000,15500,11800,4500,23000,1800,2400,3950,5500
MIRZAPUR (VINDHYANCHAL),3210,1850,2050,7410,9470,10200,9210,7470,3800,4000,19420,17650,13450,14620,18650,14660,4500,20800,1700,1800,4510,6000
BANDA,3200,1800,2300,6100,8800,9000,9000,7500,4100,5600,19000,18200,14000,14500,20200,NR,4800,21500,1800,1800,3000,5200
AZAMGARH,1800,1850,2200,6400,9000,9800,10000,10000,4150,5800,15500,18300,12000,14700,15200,12000,5800,26000,1800,2000,3000,3500
GONDA (DEVIPATAN),NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
DEHRADUN,2550,2000,2150,7100,9800,9900,10000,8100,3650,5100,17400,17300,13000,13700,16700,NR,3700,25000,1800,1700,3450,4650
HALDWANI,2650,2000,2240,7350,9900,9800,9900,8000,3700,5200,17200,17350,13000,13800,16000,NR,3800,24600,1850,1700,3550,4600
RUDRAPUR,2500,1980,2150,7100,9700,9800,9600,7800,3650,5000,16600,16700,12700,13200,15700,NR,3700,23700,1800,1550,3250,4050
HARIDWAR,2740,2000,2200,7550,9900,10100,10000,8400,3800,5200,17450,17400,13400,13800,16500,NR,3900,24900,1870,1750,3750,4700
RAIPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
DURG,2550,2800,2400,6700,8800,9000,9000,8800,3800,5000,17400,16000,13000,14700,13400,13400,4500,22000,580,1850,2500,2900
