<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:97e5ae1db6f3732f4fc23bc6be4372e8c0c8e54b05ab8f7621ab402354816f9a
size 12001
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,1600,1830,1970,13600,11000,9300,6000,6800,3950,NR,12000,9000,7300,7400,9400,6400,2900,18000,1700,1000,700,1000
ALLAHABAD,1800,1750,1850,9500,10500,8500,7500,7000,3900,3500,15000,9500,7500,8700,10900,6800,3900,16500,1000,1100,800,2000
AMRITSAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
BATHINDA,2300,1700,2100,10000,11000,11000,6600,7800,3900,4300,14285,9670,7472,8131,9670,NR,4400,18000,1540,800,1000,1600
CHANDIGARH,2650,1720,2000,11050,10300,10250,8050,8150,3870,4200,11860,9680,6650,8150,9440,NR,3650,20000,1650,1100,1000,2100
DEHRADUN,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
DELHI,2400,2080,2250,12800,10300,8900,6400,6900,3930,NR,15018,12088,7912,NR,NR,NR,3550,17500,1520,1175,700,1000
DHARAMSHALA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GORAKHPUR,1700,1700,2100,13500,11000,9000,7000,6500,3600,3900,NR,10000,5300,7300,9800,6000,3700,16000,1900,1300,1200,2200
GURGAON,2500,1550,1900,8200,11500,13500,6200,8500,3500,3900,11000,8667,7912,7467,9100,6333,3200,13000,1500,1300,1550,2800
HALDWANI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
