<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:0b2202795cb331f9fcdd538f990287a4412509f64ac097d22a65d26c84c5565e
size 12417
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,2000,1700,1900,5200,5700,4800,5500,4500,3700,4500,11758,8107,7424,8009,9175,6838,2700,18000,1700,500,2000,1200
ALLAHABAD,1800,1750,1850,4800,5500,5000,5200,4500,3600,3500,13300,9500,7000,8500,9500,7000,3200,16500,1600,800,2200,2000
AMRITSAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
BATHINDA,2250,1700,2100,7000,7900,8000,6800,6000,4150,NR,14285,9230,7802,8351,8901,NR,4300,18000,1700,600,NR,NR
CHANDIGARH,2550,2100,2400,6400,6000,5950,6000,5000,4050,4200,12550,10200,6900,8100,8700,NR,3600,20000,1500,600,2800,1650
DEHRADUN,2100,1800,1900,6800,8000,8000,7500,7800,4000,4000,12800,7866,8000,7466,9333,NR,4000,20000,1580,1300,3000,2400
DELHI,2680,1805,1960,4850,6400,6000,6300,4700,3720,NR,13919,10623,8498,9524,10623,7546,2900,18500,1540,400,1825,500
DHARAMSHALA,2400,NR,2200,5800,7800,6300,6800,5800,4200,NR,11325,12800,8300,8300,8800,7300,3800,18800,1650,800,2800,1800
GORAKHPUR,2100,1650,2000,5000,6100,4000,7000,4500,3500,4000,14285,10439,5824,8021,10769,6593,3000,16000,1700,600,2500,800
GURGAON,2700,1650,2000,5000,6800,7300,6400,5400,3300,4000,10533,9667,8133,8400,8400,7600,4000,25700,1600,900,3200,1100
HALDWANI,2000,1850,2000,6700,7800,8000,7900,8000,4000,4000,12666,8333,7666,7666,9333,NR,3900,19500,1580,1100,3300,2500
HARIDWAR,2200,1850,2200,7000,8000,8500,7600,8000,4000,4000,13000,7333,7866,7666,10000,NR,3800,19000,1580,1300,3100,3000
HISAR,3000,1650,2200,6500,8000,7500,7000,7000,3900,3600,11000,9000,7000,8500,8000,6000,3400,18000,1550,500,3000,1600
JAMMU,2800,1900,2100,5100,6600,6300,6600,4800,3900,3700,NR,10200,8000,8500,9000,6800,3200,22000,1600,500,2400,1400
JHANSI,2080,1505,1780,5300,6300,5300,6250,4500,3500,4200,NR,8150,7600,8000,NR,NR,2910,NR,NR,505,1550,550
