<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:59fd3c12d79e05cceed6a2ecdc6cc76a2a980721e5a16f07220747e6ef83afa5
size 13604
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,2200,2250,2500,5600,8700,8800,8500,6200,3600,5000,12557,9272,8209,9465,10141,8113,3500,18000,1700,1250,3600,1000
ALLAHABAD,2500,2000,2500,5500,8500,11000,9000,5800,3700,3500,14000,10500,8000,9000,10000,8500,3700,16000,1700,800,4800,1500
AMRITSAR,2800,2200,2700,5600,8000,8500,9000,7000,3600,4300,11500,11000,11000,11000,11000,NR,3800,20000,1800,1500,5000,3000
BATHINDA,2800,2100,2300,5700,8200,9200,8300,6100,3600,4200,14505,10000,8461,9560,10439,8021,3400,19500,1600,1400,4000,1700
CHANDIGARH,2550,2200,2450,5300,7400,6800,8400,5600,3550,4200,12500,9700,8000,9200,9800,NR,3000,20000,1400,1200,4000,3000
DEHRADUN,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
DELHI,2850,2250,2460,5550,8350,9200,9150,5950,3570,NR,14066,11868,10056,11355,11429,10110,3750,18950,1700,1625,3450,1175
DHARAMSHALA,2600,NR,2500,6300,9300,10300,9800,6800,3800,NR,11325,13300,8800,10300,10800,7800,3800,18800,1850,1800,5800,3800
GORAKHPUR,2300,1900,2000,5200,7000,8800,10000,5500,3400,4200,14285,10439,5824,8131,10769,7032,3500,16000,1700,1500,4500,2000
GURGAON,3600,1700,1900,5300,6600,6400,6200,4800,3000,4100,14000,9010,8791,9230,9890,7692,3500,20000,1600,2500,6000,2500
HALDWANI,2450,2200,2420,5400,8000,8200,7800,5400,3300,4300,9467,8000,6667,9167,8667,NR,3000,22000,1800,1700,4500,1800
HARIDWAR,2700,2250,2600,6000,8500,9750,9900,7800,3700,4500,15500,9900,9400,9600,11000,NR,3400,22200,1800,1800,4500,2800
HISAR,2800,1850,2000,5500,7900,7000,7000,5000,3300,5000,14285,10109,8667,8300,9800,8400,2800,16500,1500,2500,4000,3000
JAMMU,2950,2300,2500,5600,8500,9200,9200,6200,3800,4000,NR,12300,9300,11000,11000,9400,3800,21000,1760,1500,5500,2300
JHANSI,2300,2000,2400,5500,8500,9000,8500,5800,3500,4200,NR,9500,8000,NR,NR,NR,2500,NR,NR,1100,4000,1050
KANPUR,2200,1900,2600,5400,8200,11000,7800,5850,3800,NR,10700,10000,6500,10000,11000,8400,4000,10100,1500,2000,4000,2000
