<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:6812e46de5d8bfb3f552a90b2ec03a96b928771be03411eb8e6530d4ba5b766b
size 14129
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,2700,1600,2020,6000,9200,9000,9600,6500,3600,4450,15000,11000,10100,10500,11000,NR,3200,23000,1700,3200,4500,3700
DELHI,2850,1860,2040,6150,8650,8650,8700,6850,3520,NR,16117,13919,10989,11502,13040,9744,2900,21000,1730,2950,2900,2350
HISAR,2500,2000,2200,6500,9200,9200,9500,8000,3500,4800,15500,10000,9000,9500,12000,8800,3800,20500,1700,3000,5000,3000
KARNAL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
PANCHKULA,3000,2000,2400,5800,10000,9800,9500,8000,3500,5400,15384,10989,9670,10989,10989,8791,4000,18000,1700,3200,5000,4000
GURGAON,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
SHIMLA,3100,NR,2550,6600,8700,8600,10500,6500,3800,NR,15384,13186,9780,10219,NR,NR,3900,16000,1800,5000,4700,5000
MANDI,3150,NR,2350,6520,9350,10200,9850,7340,3810,NR,13430,14200,9700,9860,NR,NR,3900,NR,1850,3900,6320,4750
DHARAMSHALA,2600,NR,2300,6600,10100,10100,9600,7400,3750,NR,11325,14000,9400,9400,11325,8600,3500,18800,1800,3800,5500,4400
SOLAN,3200,NR,2200,7300,10500,10400,10100,7050,3800,NR,NR,16043,11208,10989,NR,NR,3400,23000,1800,4000,4000,4000
SRINAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
JAMMU,3350,1800,2150,6600,10500,10200,9100,7100,3750,4000,NR,16263,11538,12307,13736,10439,3400,29000,1860,3000,5000,3600
AMRITSAR,2600,2200,2400,5400,8000,9000,11000,8000,3600,4300,12640,10990,9895,9890,10990,NR,5500,20000,1800,4500,5500,4500
LUDHIANA,2400,1925,2400,6500,10000,9500,9000,7000,3600,4300,15200,12000,9700,10500,12000,NR,4000,20000,1700,3000,5500,4300
BATHINDA,2900,1980,2400,6000,9100,9200,9400,7000,3600,4200,17582,12087,10989,11538,13736,10000,3900,19500,1600,2800,4000,3500
LUCKNOW,2450,1760,1880,6370,9400,12390,9930,6500,3550,4880,12175,12417,9626,9549,9670,9615,3825,18470,1580,3000,3800,2800
KANPUR,2600,1600,2500,6300,10500,10700,8300,6500,4000,NR,12637,12087,7912,12967,13406,9890,5000,13000,1500,3500,5000,4700
VARANASI,2300,1700,2300,6380,9880,9000,8850,7200,3500,NR,14835,14615,9450,10879,11978,7692,3970,23000,NR,3090,4800,2750
AGRA,2600,1700,1950,6500,10200,10000,9500,6800,3600,5000,12557,12073,NR,10914,11107,10141,3300,18000,1760,2800,3600,2500
JHANSI,2800,1800,2200,6700,10400,8400,8500,7000,3600,NR,NR,10439,9890,10439,11318,9340,3200,NR,NR,2800,3600,3800
MEERUT,2890,1750,2000,6350,8800,8700,8350,8250,3520,NR,NR,12300,10200,10200,NR,9000,2650,NR,NR,3020,3950,2010
ALLAHABAD,2200,1850,2300,5500,8500,11000,9000,6800,3500,3500,14000,11500,9000,9500,10500,8800,3500,17000,1800,2500,3000,3000
GORAKHPUR,2300,1800,2100,6000,9000,10000,9500,6500,3400,4400,16483,12637,8791,8791,10769,8241,3800,16000,1800,3200,4000,3000
DEHRADUN,2200,2100,2300,6700,9000,9200,9400,8000,3800,4000,13500,10100,9500,10000,11500,NR,4000,20100,1820,4200,4500,5000
HALDWANI,2300,2150,2300,7000,9100,9500,9800,8000,3800,4100,14000,10500,9000,10000,11500,NR,4000,22500,1820,4000,5000,4500
