<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:e40331e2c23cf7e8b3e17eac56c481880e980ddcda029f1403f0e6bfafe813f4
size 17762
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,3450,1900,2000,6100,9700,9850,9750,7800,3650,4900,17000,15200,13700,13300,15200,10900,4450,20000,1800,900,1800,850
DELHI,2250,1820,1920,5700,8400,8800,7900,7200,3450,NR,18388,16044,12893,14725,18901,11281,3700,20300,1770,925,1900,1200
HISAR,2600,2000,2100,6000,9500,8500,8500,8000,3600,4500,17700,14800,13600,13500,17800,12800,3500,23000,1900,1600,2400,1400
KARNAL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
PANCHKULA,3000,2000,2300,6500,9000,8500,9000,8000,3500,4800,20330,16484,14286,16484,18681,12088,4000,22000,1800,1000,1800,2000
GURGAON,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
SHIMLA,3250,NR,2350,6850,9700,9570,9650,6700,3750,NR,16703,15714,13077,13846,NR,NR,4200,28000,1850,1450,2900,1800
MANDI,2900,NR,2250,6550,10457,9250,9460,7547,3860,NR,17800,17300,13100,13600,17200,12600,3574,NR,1850,1200,2850,1700
DHARAMSHALA,2500,NR,2300,7300,10700,10300,10300,8300,3800,NR,NR,17700,14700,14700,18700,NR,3800,22000,1800,1700,2700,1600
SOLAN,3000,NR,2200,6400,10400,10500,9000,7800,3700,NR,17200,16500,13200,13500,14200,NR,3800,25000,1900,1600,2800,1800
UNA,3100,NR,2150,6850,10500,10000,9200,9200,3580,5000,15900,17300,13000,14500,17000,12000,4000,27000,1750,1000,2700,1400
BILASPUR-HP,3834,NR,2172,6467,10027,8759,8365,8206,3652,4833,NR,15252,13495,13558,NR,NR,3696,32913,1828,1350,2800,1300
SRINAGAR,2800,2400,2500,8500,11000,10000,9000,8000,3900,4000,NR,18000,14000,16000,17500,NR,4000,26000,1800,2500,3000,2500
JAMMU,3000,1800,2200,6200,10000,9600,8600,8200,3750,4000,NR,17500,13000,14600,16000,12000,3850,27800,1820,1000,2600,2000
POONCH,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AMRITSAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
LUDHIANA,2400,1975,2200,6000,8800,9000,7900,7700,3600,4300,18500,15600,12700,14300,17500,NR,3500,22000,1600,900,2500,1400
BATHINDA,2600,1975,2200,5900,9400,9000,8300,7800,3550,4200,NR,13700,12700,14000,17400,11700,3600,23500,1600,950,2600,1400
LUCKNOW,2620,1840,1930,6370,9560,12900,9670,7760,3600,4850,14462,12659,11143,10912,10857,10703,3980,18480,1500,1660,2500,3350
KANPUR,2600,1550,2200,6800,9600,9400,8400,7200,3900,5400,13700,15500,9800,14500,14900,10000,4200,15000,1500,1500,2000,2500
VARANASI,2400,1980,2300,6800,9450,9500,9300,8000,3660,4900,19100,15800,11500,15600,16200,10600,4700,23500,1700,1320,2500,2000
AGRA,2600,1760,2100,6600,9600,9350,9500,8000,3650,5200,16700,13200,10800,13000,13100,10700,3500,25000,1800,925,2040,1500
JHANSI,3000,1800,2100,6350,9600,9300,8450,7700,3580,4800,17750,16300,14250,14200,17900,12800,3150,22000,1700,1300,1800,950
MEERUT,3050,1910,2250,8020,9050,10000,9980,8480,3750,5200,16300,17300,15350,14980,16200,13040,3740,38000,1800,1650,2410,2800
ALLAHABAD,2450,1730,2050,6800,9900,13200,9950,6700,3900,5000,18910,16400,12700,14900,16500,12100,4000,23100,1900,1300,2500,1600
GORAKHPUR,2300,1900,2200,6500,9000,8500,9000,7500,3600,4400,16000,14500,8500,9000,9800,8000,3800,17000,1800,1500,2200,2400
SAHARANPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
BAREILLY,2700,1750,2100,5700,8000,7700,6400,7400,3480,5400,NR,NR,NR,NR,NR,NR,3800,38000,1900,1150,2200,2000
AYODHYA,2300,1600,2000,6200,8900,8600,8500,7600,3500,4650,19000,16000,11000,14500,NR,11500,3750,22000,1800,1025,2100,1700
MORADABAD,2400,2200,2500,6900,9000,9400,9200,9300,3700,5000,15000,16000,16000,15000,16000,16000,3300,20000,2000,600,800,700
ALIGARH,3000,1850,2100,NR,10000,10000,8600,10500,3500,5600,17500,15500,13500,13500,16500,12300,3700,23000,1800,1600,3500,NR
MIRZAPUR (VINDHYANCHAL),3200,1800,2100,6700,10000,9800,10000,7750,3800,4200,19200,16500,13400,16100,17600,16500,4800,19500,NR,1450,3000,3000
DEHRADUN,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
HALDWANI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
RUDRAPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
HARIDWAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
RAIPUR,3400,3200,3350,7500,10000,9000,8000,7800,3900,4000,16800,17500,11000,14000,15000,12500,4000,28000,1700,1400,2500,2000
DURG,2500,2700,2350,6500,8500,8800,9000,7800,3400,5000,16700,14400,11200,15000,15200,12900,4000,24000,760,1300,2500,1600
AMBIKAPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
BILASPUR-CG,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
JAGDALPUR,2400,2300,2200,6400,6500,8700,9000,6900,3700,6040,17000,17000,10000,13300,15500,11500,2500,27800,1500,1400,2300,300
PANAJI,3800,3100,2400,7250,9900,10250,9750,8200,3400,NR,NR,NR,11833,NR,16000,12333,4100,NR,880,2350,2600,2550
AHMEDABAD,2300,2000,2300,6400,9700,7800,9700,7700,3600,NR,16330,11300,8300,10367,12830,9333,4700,23000,1400,1500,3000,1700
RAJKOT,3300,2430,2500,6300,8800,8960,8060,6930,3540,5100,16700,16360,10600,10760,16900,12200,3560,25030,750,1530,1635,1430
SURAT,NR,2600,2400,6600,NR,9500,NR,7200,3600,5200,16484,NR,NR,NR,NR,NR,4400,20800,800,NR,2200,1800
BHUJ,2250,2000,2200,6100,8800,8950,7300,7800,3500,5000,14200,13300,10100,13200,13800,11500,3900,25000,900,950,1800,1000
BHOPAL,2445,1820,2030,6570,9435,9440,9400,6870,3285,4340,15950,15610,9425,13970,15620,6926,3440,22560,915,1375,1780,1540
INDORE,2480,1950,2160,6600,9400,9470,9580,6760,3400,4450,16080,13670,11030,13230,15750,7140,3500,24020,990,1190,1480,1050
GWALIOR,2900,2200,3200,6500,10000,8000,8500,7500,3550,5300,18000,16500,14000,14400,18000,NR,4000,23000,1800,2000,1800,2400
JABALPUR,3000,1750,2550,8500,11300,8700,8200,7750,3600,5500,14500,11000,11200,11100,15000,8600,3200,25700,1100,1800,2300,1600
REWA,2290,1750,2150,5500,9200,7200,7500,6500,3650,4200,16910,13900,9500,13300,13000,NR,4390,24000,1200,1220,1850,1780
SAGAR,2925,1825,2300,7400,9850,9525,9300,8325,3825,4900,14350,13200,14050,13500,14225,11000,3550,22100,1600,1500,1900,1800
JHABUA,2800,1950,2350,7500,10500,9500,9500,8500,3600,4200,17500,16500,14500,15500,18000,NR,4000,25000,1850,1700,1900,2300
HOSHANGABAD,2600,1800,2000,6200,9000,9000,8000,8000,3500,5000,15500,15000,13200,13200,15000,8000,4000,36000,1000,2000,2500,3000
SHAHDOL,2400,2350,2150,6775,9550,7875,9000,6875,3300,6300,17400,17000,11300,15500,17650,NR,3250,28500,1850,1600,2100,1800
UJJAIN,3000,1800,2400,6200,10400,7200,9800,7500,3400,4400,16000,15000,11900,14500,12500,11000,3200,24000,1000,2200,1500,2000
MORENA,3000,2000,2800,7000,10500,10500,10000,8500,3650,5400,17500,13500,12500,13500,17500,NR,4800,21200,1900,NR,3208,1800
MUMBAI,2700,3000,2500,6300,9600,9600,10000,7650,3232,4200,14000,14451,12751,13351,13100,11680,4500,24050,1900,1200,1800,NR
NAGPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
PUNE,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
NASHIK,3800,2800,2400,6400,9000,9200,9200,7400,3350,4600,NR,19000,11500,13000,14500,13300,3800,NR,1350,820,1550,850
JAIPUR,2700,2100,2200,6000,9800,8800,8000,7500,3600,4000,18319,15200,10130,14000,16121,NR,3600,20000,800,700,1800,1800
JODHPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
KOTA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
UDAIPUR,2500,2350,2600,NR,9000,8500,8500,7500,3850,4200,16000,17000,11000,NR,NR,10000,5800,22000,2000,1000,2200,1600
BHARATPUR,2700,1750,2200,6650,9600,10050,9100,8400,3500,5500,17500,14700,12000,13400,NR,NR,3000,24000,1850,2100,2750,1900
AJMER,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
BIKANER,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
PATNA,2800,1800,2050,5900,8600,8700,8200,7300,3680,4600,NR,15066,11067,14313,19500,13000,3900,27000,1700,1300,2300,2900
BHAGALPUR,2800,1875,2200,6200,9300,8700,8600,7600,3850,4400,NR,16900,11400,15600,19000,12900,4200,22000,760,1900,3200,3200
PURNIA,2600,1800,2050,6200,9700,10500,9800,8000,3650,4600,NR,15800,11500,15500,NR,12000,3800,40000,1000,1200,2200,4000
DARBHANGA,2580,1650,1800,6000,8500,9800,9700,7700,3580,4500,NR,14100,12000,15200,NR,11500,3200,14300,850,1300,2000,2200
GAYA,2600,1600,2040,7000,9800,9800,9800,8000,3600,4300,NR,16000,12500,15800,18000,15000,3500,30000,1600,1800,1900,1300
MUZZAFARPUR,2675,1600,2000,6400,9600,9800,9000,8800,3600,4300,NR,15000,12600,14800,19000,11500,3500,22000,1400,1500,2500,900
SARAN,4200,1650,2100,6300,9000,10000,9500,7600,3750,4500,NR,15500,12500,14500,NR,12500,3800,21000,1800,1600,2400,2400
MUNGER,2700,1700,1900,6300,9300,9800,9500,7700,3600,4450,NR,15400,13500,14500,13100,NR,3750,25500,1800,1125,2550,3250
SAHARSA,3580,1900,2000,6800,10200,10400,10500,7800,3800,4200,NR,18000,12300,16600,NR,NR,4000,12000,1840,1000,2200,1800
MADHUBANI,2600,1400,2200,6900,9600,9900,9900,7800,3700,4000,19100,16600,14000,16000,18000,13000,3600,24000,1600,1400,2400,2000
ROHTAS (SASARAM),2100,1800,2200,6800,10000,9800,9500,7200,3600,4600,12088,17033,14835,14286,18132,14286,3800,25000,1800,1100,1600,2800
MOTIHARI,3300,1600,2100,6000,9600,9800,6500,6800,3700,4400,16500,NR,10000,12000,18500,10000,3600,28000,1450,1600,2000,1200
SAMASTIPUR,2900,1700,2100,7500,10000,10000,10000,7500,3800,4000,NR,15000,14000,16000,16500,13500,3500,25000,1800,1300,3000,3000
KATIHAR,3100,2000,2300,6100,8800,8850,8900,6700,4000,4300,NR,14500,12800,NR,16500,NR,NR,38000,1800,2000,2900,3000
ARARIA,3050,1850,2080,7360,10500,10550,10550,7650,3800,4400,NR,15800,13800,15000,18950,13850,3650,30000,1000,1100,2150,1850
NAWADA,4000,1625,2050,7100,9500,9800,9600,7200,3850,4600,NR,16150,14200,15300,NR,13400,3950,22100,1800,1550,2100,2250
KHAGARIA,3200,1600,2200,7000,10500,10500,10500,8500,4000,3500,23000,17000,13000,17500,16000,13000,4000,30000,1800,1800,2500,3500
RANCHI,3086,2400,2100,6400,9500,8800,8800,7600,3680,NR,20000,17235,11670,15350,18335,12870,3500,NR,1680,1100,2400,2500
GUMLA,2800,2200,2000,6600,9000,9000,8500,7600,3700,4600,16703,17143,12088,14835,16923,12418,3600,29000,800,1000,2300,NR
SAHIBGANJ,2600,1700,2200,7000,10000,10200,10000,8000,3800,NR,NR,20879,NR,17582,NR,15385,4200,NR,1700,1100,2100,1700
BOKARO,2600,2350,2600,7500,9200,11700,9700,8100,3700,4800,20000,15500,10200,15000,17000,10500,3750,32000,800,1225,3600,3500
LOHARDAGA,3000,2100,2300,6200,9000,9000,8500,7600,3600,4900,17000,15800,16484,15934,17802,11500,4200,20000,1600,1600,2500,1500
SIMDEGA,2820,1800,2000,6300,9000,9000,8950,7450,3800,4700,NR,17363,11538,16154,NR,12418,4000,14500,1800,1200,2000,3500
BHUBANESHWAR,2900,2900,3000,6300,9400,9200,9000,7800,3700,NR,NR,18000,11720,NR,16110,12967,4300,20000,1780,950,2400,2500
CUTTACK,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
SAMBALPUR,2500,2750,1931,6200,9500,8500,8600,7600,3600,4370,NR,17200,11333,NR,15929,13000,3600,22000,1820,960,2000,2500
ROURKELA,2500,3000,2500,6200,9000,9000,9000,7500,3700,4800,NR,17300,11500,9600,17000,13200,3750,16000,1800,1050,2200,1500
BERHAMPUR,2600,3000,2600,6400,9100,9500,9500,8000,3850,4600,NR,18000,11330,NR,16150,13260,4000,22000,1750,1060,2100,2000
JEYPORE,2600,2766,2200,6700,9500,9300,9200,7800,3800,NR,NR,17600,12300,NR,16800,13200,4000,17000,1800,1040,2100,3500
