<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:dd21b6b8cc09de3f79ce000a01c538fc460cf9ac63d086fa989dc60217707ddc
size 11616
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,2000,1735,1900,4700,5800,4400,5400,4500,3150,4500,11758,8009,7424,7815,9175,6838,2600,18000,1700,1200,850,450
ALLAHABAD,1800,1750,1850,4800,5500,4500,5200,4500,3350,3500,13800,9500,7000,8500,9500,7200,2600,16500,1600,800,2200,2000
AMRITSAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
BATHINDA,2300,1700,2100,7000,7900,8000,6900,5800,NR,NR,14285,9230,7912,8351,9010,NR,4300,18000,1700,1400,1300,900
CHANDIGARH,2550,2100,2400,4600,5950,5100,5800,4200,3850,4200,12600,9650,7300,8400,8550,NR,2700,20000,1500,1000,1200,1200
DEHRADUN,2100,1800,1900,6000,6500,7000,6800,7000,3300,4000,12800,7866,8000,7466,9333,NR,3250,20000,1580,1000,1800,1500
DELHI,2700,1750,1930,4450,6150,5650,6500,4600,2950,NR,13919,10623,8791,9524,10403,8425,2850,18800,1540,900,750,425
DHARAMSHALA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GORAKHPUR,2100,1735,2000,4900,6000,4000,6500,4000,3200,4000,14285,10439,5824,8021,10769,6593,3000,16000,1700,1100,1500,700
GURGAON,2800,1650,1950,5000,6700,6500,6400,4800,3250,4100,11538,10439,8791,9890,10329,7912,3500,25700,1600,800,1400,1600
HALDWANI,2200,1850,2000,6000,7000,7200,7200,6900,3400,4000,12666,8333,7666,7666,9333,NR,3200,18000,1580,1100,1800,1500
