<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:71f5fec78c4fddbd6e243fef3271d798be2a79c7bed3a40e636881adc2a98df4
size 19592
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,3250,1700,2000,6500,9950,9850,9880,8400,3350,5200,17100,15600,13600,14600,17200,12400,4000,23000,1800,900,2000,1400
DELHI,2400,NR,2200,6100,9150,9800,8700,8800,3800,NR,18022,NR,NR,NR,17582,NR,4000,20300,1860,925,2275,2725
HISAR,2700,2000,2200,6500,9500,9200,8000,9500,4100,4600,17500,18000,13800,15000,17800,12800,3900,23000,1900,1400,2200,1400
KARNAL,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
PANCHKULA,3000,2000,2300,6500,9500,9000,9000,8500,3500,5000,18132,17582,14286,15385,18132,13187,4000,23000,1800,1500,2000,2000
GURGAON,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
SHIMLA,3270,NR,2520,6850,10000,9980,9000,8900,4200,NR,18352,18462,15165,15934,NR,NR,4400,27500,1900,2300,3800,3500
MANDI,2700,NR,2400,6700,10800,9600,8500,9800,4100,NR,17800,19500,13900,13600,16700,13200,3800,NR,1850,2050,3400,3400
DHARAMSHALA,2300,NR,2300,6800,10500,9700,9700,8600,4100,NR,NR,18100,14600,14600,18700,NR,4100,22000,1850,1700,3475,3600
SOLAN,2900,2280,2150,6500,10200,10100,8300,9000,4000,NR,17400,17800,13500,14200,14800,NR,4100,25000,1950,2200,3500,2500
UNA,3350,NR,2200,6600,10200,9500,8000,9500,4025,5000,17000,18500,13600,14500,16100,12900,4200,22500,1840,1000,3800,4000
BILASPUR-HP,3834,NR,2261,6923,10259,9549,8758,9641,4143,4833,NR,17542,14150,14607,NR,NR,4022,32913,1828,1650,3650,2800
CHAMBA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
SRINAGAR,2800,2600,2700,7000,10000,10000,9000,9000,4000,4000,NR,19000,16000,15000,18000,NR,4500,28000,1900,3000,4000,5000
JAMMU,3000,2200,2400,6700,9700,9900,9000,9400,4250,4000,NR,19600,13800,15000,16200,12600,4200,25500,1920,900,3500,4000
POONCH,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
KUPWARA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AMRITSAR,2000,1800,2000,6100,9500,8000,8600,8700,3950,4000,21000,14000,12800,11000,16000,NR,4000,22000,1900,1200,2200,2000
LUDHIANA,2500,1975,2200,6300,9400,9000,8400,9000,3900,4300,17500,18000,13500,14900,16500,NR,4000,22000,1700,1000,3800,3200
BATHINDA,2500,1975,2200,6100,9300,9000,8600,9000,4030,4200,18000,16500,13600,14300,17000,12400,4400,23000,1800,1000,3200,3600
LUCKNOW,2690,1980,2110,6690,9360,10000,NR,8970,4010,4850,14857,13495,11462,11088,10978,10967,4330,18680,1500,1500,2550,3040
KANPUR,2600,1600,2200,6500,10200,9700,8500,8800,3400,5400,14500,18800,10100,15000,15200,10200,4400,15000,1300,1300,2500,3000
VARANASI,2500,1970,2300,6800,9450,9500,9200,8330,4100,4800,20000,18700,12800,15100,17900,13300,5000,23500,1700,1000,2000,3200
AGRA,2660,1920,2200,6550,9600,9300,9200,8650,4000,5200,17750,15550,11660,13850,13800,10800,3710,26000,1820,950,1980,2270
JHANSI,3000,1800,2100,6000,9350,8350,7500,8000,3540,4300,17500,16200,14000,13500,17800,12500,3000,22000,1700,1150,2100,1100
MEERUT,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
ALLAHABAD,2420,1870,2120,6350,9350,9250,9150,6250,4050,5000,18500,16000,12700,14400,15900,11600,4100,22500,1900,1500,2200,1900
GORAKHPUR,NR,1800,NR,6200,8500,8000,9000,8500,3800,4600,18000,17000,8500,9000,9800,8000,3800,18000,1800,1500,NR,2400
SAHARANPUR,3000,1990,2320,6550,9560,8965,8100,8850,3980,5200,16500,18200,15000,15500,18500,13500,4160,36800,1950,1950,2860,NR
BAREILLY,2700,1850,2200,6000,8100,7300,7300,8100,3880,5400,17000,18000,13400,14400,17000,13700,3800,38000,1900,1250,3000,4000
AYODHYA,2325,1830,2300,6100,9000,8000,8000,8700,3950,4800,18100,18500,12000,15100,17000,12100,3950,22000,2000,990,2800,3000
MORADABAD,2500,1850,2200,7600,10000,10000,9800,9600,3800,5000,24500,17300,13300,13800,17700,13000,3600,25000,2000,1700,3000,4800
ALIGARH,3000,1850,1950,6200,9500,8000,8000,8400,3700,5400,17500,17000,13500,13500,16500,12500,3300,23000,1800,1500,2250,3100
MIRZAPUR (VINDHYANCHAL),3200,1800,2100,7000,9000,10500,9500,7100,3750,4050,19100,17900,12800,15000,17800,14500,5000,21000,1750,1500,3400,3600
DEHRADUN,2600,2000,2150,7000,9900,9800,9900,8000,3650,5000,17400,17200,13000,13700,16800,NR,3750,25000,1850,1450,2300,3500
HALDWANI,2650,2000,2250,7400,10000,9900,10100,8000,3700,5200,17200,17400,12800,13600,16000,NR,3800,24500,1850,1400,2500,3650
