<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:105bcd389c20e6f3e64befff4c2d3563d139c583773f27fc7704badff45dae51
size 12325
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,1600,1650,1900,6000,12000,12100,8100,6700,3600,NR,11800,7700,6900,7000,9400,6300,2700,NR,1700,700,900,1200
ALLAHABAD,1800,1800,1850,5600,11000,8000,9500,6000,3500,3500,NR,10000,7100,8400,10700,6600,2900,16500,1000,650,1900,1800
AMRITSAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
BATHINDA,2200,1550,1900,5800,13500,12800,9200,6200,3450,4100,13736,9010,6153,7912,9450,NR,3000,18000,1540,600,1100,1400
CHANDIGARH,2500,1650,1950,5700,12980,12030,9000,6910,2950,4200,11860,9680,6650,8140,9440,NR,3200,20000,1580,800,1250,1500
DEHRADUN,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
DELHI,2200,1700,1850,5700,11500,11600,8300,6200,3600,NR,12454,11575,7179,NR,NR,NR,2950,17100,1560,875,975,1000
DHARAMSHALA,2800,NR,2000,6300,13900,13900,9800,7300,3650,NR,11325,12800,7300,7300,8800,6300,3350,17800,1580,800,1000,2800
GORAKHPUR,1700,1600,1800,5500,11000,8000,10000,5500,3000,NR,NR,10000,5300,7300,NR,6200,3000,NR,NR,800,1400,600
GURGAON,2500,1550,1900,5800,15200,11500,9300,NR,3200,4700,11000,10333,7200,8566,9100,6333,3200,13000,1500,1500,1900,2200
HALDWANI,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
HARIDWAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
HISAR,2600,1470,1720,6300,14000,12300,8300,7600,3300,4400,10500,8500,6666,7500,9000,NR,3100,16500,1500,900,1600,2300
JAMMU,2500,1670,1760,6000,12800,13200,8200,6600,3600,3700,NR,10800,6600,8000,8600,6200,3100,22000,1600,950,1400,2450
JHANSI,2100,1450,NR,6000,12500,10000,9000,7000,3150,NR,NR,8000,NR,NR,NR,NR,2850,NR,NR,650,650,520
KANPUR,1730,1650,1940,6500,12100,11500,9000,7300,3550,NR,13400,8500,4800,7200,9400,5800,2800,14000,1200,590,1200,1400
KARNAL,2000,1500,1950,6000,15000,11700,9100,7900,2700,4000,13000,8666,6333,7000,9333,6333,3500,14000,1500,705,1800,2400
LUCKNOW,2100,1600,1620,6300,11000,13300,9000,7100,3500,NR,11800,9800,5500,7800,8500,6200,3600,18500,NR,700,1300,1200
LUDHIANA,2500,1800,2000,6000,13000,12000,NR,8500,3100,3900,13000,9500,7000,8000,10000,5500,3700,18000,1500,700,1200,1700
