<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:a4a25b1cf3bf21645f1875f8a7682930b397c9849fe6554df1ceb1c12dfe5222
size 13260
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,2000,1940,2100,5300,7900,5300,6500,5200,3480,4800,11758,8303,6874,7815,9175,7130,3350,18000,1700,700,1000,2100
ALLAHABAD,2300,1950,2250,5500,8000,6000,7000,5000,3500,3500,12500,9500,7500,8800,9500,6500,3800,16500,1620,900,1100,2700
AMRITSAR,2700,2000,2200,4400,5900,5000,4400,4150,3600,4000,10000,7900,7000,8200,7900,NR,3200,19000,1700,850,1750,1800
BATHINDA,3100,1950,2200,6000,7000,7000,7500,NR,3400,4700,10800,8000,8000,8200,9200,NR,3000,19400,1750,800,1600,2300
CHANDIGARH,2550,2100,2400,5100,6900,5050,7000,5000,3400,4200,12600,9650,7300,8400,8550,NR,2800,20000,1500,1800,1800,3600
DEHRADUN,2160,2075,2150,5270,7260,6520,6510,5640,3365,4000,12750,7890,7980,7717,9560,NR,3300,20000,1580,1310,1890,2740
DELHI,2600,2160,2340,5300,7900,6400,7350,5200,3490,NR,13773,10549,7912,9524,10549,7253,3550,18900,1710,1250,1150,2825
DHARAMSHALA,2600,NR,2300,6300,9300,7300,5800,7300,3800,NR,11325,12300,8300,8800,9800,7300,3300,18800,1850,1800,2300,5800
GORAKHPUR,2300,1850,2000,6000,8000,5800,7200,5000,3400,4000,14285,10439,5824,8131,10769,6593,3200,16000,1700,1000,1600,4000
GURGAON,2600,1700,1900,5200,6500,6400,6200,5200,3000,4100,14000,9010,8791,9230,9890,7692,3500,20000,1600,1500,2000,5500
HALDWANI,2750,2400,2450,6500,8000,7100,8600,6300,3450,4300,12666,8360,7680,8200,9400,NR,3600,19000,1580,2100,2150,4200
HARIDWAR,2500,2150,2400,6700,8200,7800,8700,6500,3800,4200,13334,9000,8667,9000,10000,NR,3700,17500,1580,1200,2000,4200
HISAR,2800,1735,2000,5500,7900,6500,6800,5000,3600,4000,14285,10109,8667,10256,9890,8400,2800,16500,1550,1500,2000,6500
JAMMU,3200,2100,2400,5500,8700,6800,7400,5500,3650,4000,NR,11300,8500,9000,9500,6800,3900,22000,1780,1500,1700,4750
JHANSI,2375,1800,2040,6000,6800,6500,6500,4700,3400,4200,NR,9200,8000,7600,NR,NR,2625,NR,1480,965,1010,2220
KANPUR,2400,1800,2300,5700,8300,6900,7000,5400,3900,NR,10900,9800,6500,9000,9900,7100,3850,12000,1200,1500,2000,3500
KARNAL,2190,1750,2000,4800,7500,6800,6500,4500,3100,4300,14500,9266,8000,8333,9400,6900,3350,14000,1600,1100,1950,5050
LUCKNOW,2765,1875,2010,5750,8100,6975,7350,5475,3400,4820,11100,9960,6980,8406,8659,8417,3500,18200,1550,1100,1650,3000
LUDHIANA,2700,1900,2200,5600,6700,6100,7000,5300,3400,4200,10500,8300,7300,8200,9300,NR,3200,19000,1600,900,1500,2700
MANDI,2900,1700,2400,6000,8900,7200,7600,5000,3700,5000,NR,11800,8200,8000,NR,NR,2400,30000,1800,1800,2300,3800
MEERUT,2970,1900,2325,5465,8125,6125,7175,6580,3400,NR,NR,8990,7700,8760,NR,8050,3090,NR,NR,970,1660,1650
PANCHKULA,2500,1800,2000,5800,6200,5800,5900,5700,3600,4500,15000,9000,8000,8500,8700,7000,3500,18000,1700,1800,2000,5000
RUDRAPUR,2200,1950,2250,5200,7800,6950,6900,6200,3400,4100,12000,9100,7800,8600,9200,NR,3800,19000,1720,1500,1800,4000
SHIMLA,3000,NR,2450,5800,6500,6100,6700,5300,3600,2800,14835,12087,8791,9120,NR,NR,3500,16000,1700,2000,2000,2000
SOLAN,3300,NR,2400,5750,6700,6300,7500,5500,3700,NR,NR,12967,9120,9120,NR,7692,3900,17500,1760,1700,2100,3500
SRINAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
VARANASI,2600,2000,2350,7200,9200,8800,9700,6800,3700,NR,13626,12197,8791,9890,11428,7307,4700,22500,NR,1000,2100,4800
AHMEDABAD,2100,1900,2000,5300,6300,5400,6500,5100,3300,NR,10667,8500,6967,8233,8133,7333,4100,20500,1400,1500,1300,2400
AMBIKAPUR,2400,2200,2500,8800,8800,4500,8000,5000,3350,3500,9670,10000,5274,8681,9670,NR,3500,19600,850,1150,1600,2200
BHOPAL,2200,1900,2200,5800,7800,6700,7600,5400,3300,4300,10000,9200,6500,8800,8200,6800,3800,20000,1400,1200,1200,3500
BHUJ,1980,1950,2100,5600,8400,5700,6500,5100,3300,NR,9800,8333,6667,8333,8400,6767,4000,19000,1250,1400,1300,2000
BILASPUR,2550,2600,3000,5500,8100,7700,8100,5500,3500,3800,12000,9900,7500,8100,9100,6800,3700,21000,1500,1900,1500,4800
DURG,2300,2400,2600,5300,7500,5500,7000,5500,3400,4200,12000,10200,5800,8000,8200,6600,3300,18000,800,1200,2000,3000
GWALIOR,2500,2000,2200,5500,8500,7000,6500,6500,3400,4200,13000,8500,7500,8000,9000,7200,3200,18000,1600,1200,1200,3500
INDORE,2300,1900,2100,6000,7700,6700,7800,5600,3400,4200,10200,9300,6700,8600,8100,NR,3800,20000,1400,1400,1000,3500
JABALPUR,2350,2300,2350,5200,5900,5300,6000,4900,3400,4800,12100,9500,6500,8200,8800,7800,3300,21000,750,1700,1250,2600
JAGDALPUR,2400,2500,2600,5400,8800,5400,6300,5300,3800,5300,13500,10700,7700,9100,9600,8000,3200,16000,800,1800,2800,3900
JAIPUR,2400,2100,2400,5200,7800,5500,7000,4800,3500,3700,13333,9000,6000,8467,9630,NR,3800,12500,1520,600,1000,3000
JODHPUR,4500,2400,2600,5400,7800,6200,7000,5200,3350,3000,12637,12087,NR,NR,10989,NR,2400,14500,800,1200,1100,4000
KOTA,2650,2000,2150,5700,8000,6200,7000,5500,3450,3850,11500,8800,6100,8200,8700,NR,3400,20000,1600,1000,1200,2900
MUMBAI,2600,3100,2500,5600,8100,6000,8500,5300,3232,3900,11000,8150,7000,7400,8000,5720,4500,24100,1600,1100,1400,3500
NAGPUR,2567,2483,2400,5767,8058,6133,7517,5467,3542,4083,11292,8832,6083,8870,9245,8150,4217,13017,1450,1167,1050,2883
NASHIK,3100,2950,2717,6133,5367,5567,5533,4600,3600,3400,11267,9900,7333,7033,8167,6833,3700,24000,1000,867,1017,2700
PANAJI,3640,2900,2690,6250,8200,7500,8600,5800,3425,NR,NR,NR,7326,NR,10146,NR,3950,NR,880,2000,2000,4300
PUNE,4650,2700,2833,5850,8300,6300,7800,5500,3370,3533,11133,14245,6600,8500,8450,6800,2659,21700,1483,1066,1100,1900
RAIPUR,2500,2200,2400,5200,7400,5500,6500,5200,3350,4000,11000,8700,6000,8400,8700,6900,3350,16000,800,1300,1500,4500
RAJKOT,2200,1850,2450,6380,5800,5430,6510,5400,3400,NR,9667,8533,7333,8600,8000,7333,4380,19500,1400,1550,1600,2350
REWA,2300,1800,2150,5200,6700,4900,6700,5300,3700,4200,11000,8010,6400,7800,8800,NR,3900,20000,1000,1500,1800,3400
SAGAR,2400,1700,2350,5500,7300,6200,6800,5700,3250,3900,12857,10000,8690,8571,9670,NR,2800,19800,1400,900,1100,3700
SURAT,2000,1900,2000,5100,5600,4400,6300,5000,3300,NR,9800,8467,6667,8333,8333,7467,3500,20000,750,1600,1000,1900
UDAIPUR,2200,1800,1900,5500,6500,5500,6500,5500,3600,3800,10300,8500,7300,8300,9300,NR,4000,18000,950,400,600,2500
