<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:fc46a3711e876cf11d9289aa1a37c7d008faf91289ee5270e3756f5ddf66cadd
size 12945
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,2000,2080,2300,5500,6500,5300,6100,4900,3400,4500,11758,8303,7424,8009,9175,6838,2700,18000,1700,600,800,700
ALLAHABAD,2300,2000,2050,5300,6200,4800,6300,4800,3400,3500,13800,9500,7300,8500,9500,7200,2800,16500,1620,500,900,950
AMRITSAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
BATHINDA,3000,1900,2000,NR,7000,7000,7500,6000,3400,4700,12000,9000,7500,7800,9200,NR,3000,18000,1700,800,1600,2000
CHANDIGARH,2550,2100,2400,5100,5400,5100,6900,4900,3400,4200,12600,9650,7300,8400,8550,NR,2900,20000,1500,650,1000,1600
DEHRADUN,2200,1900,2000,6000,6500,7000,6700,7000,3300,4000,12800,7866,8000,7466,9633,NR,3250,20000,1580,1000,1500,1600
DELHI,2700,2095,2300,5250,7600,6550,6900,5200,3470,NR,13919,10989,8352,9963,10549,7473,2900,19000,1620,600,650,1025
DHARAMSHALA,2600,NR,2300,6300,7800,6800,7800,6800,4200,NR,11325,12300,8300,8800,9800,7300,3800,18800,1650,800,1300,2800
GORAKHPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GURGAON,2600,1700,1900,5200,6500,6400,6200,5200,3000,4100,14000,8200,8791,9230,9890,7692,3500,20000,1600,900,1700,1800
HALDWANI,2200,1900,2000,6000,7000,7200,7200,6900,3400,4200,12666,8333,7666,7666,9333,NR,3200,18000,1580,1000,1500,1600
HARIDWAR,2300,2000,2200,6400,6500,7400,6600,6800,3500,4000,13000,7333,7866,7666,10000,NR,3400,19000,1580,1000,1600,1650
HISAR,2800,1735,2000,5500,6500,6200,6500,5000,3400,4000,14285,10109,8667,10256,9890,8400,2800,16500,1550,800,1000,1500
JAMMU,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
JHANSI,2265,1875,2040,5500,6500,5800,NR,4400,3400,4200,NR,9200,8000,7600,NR,NR,2465,NR,1480,440,450,530
KANPUR,2300,1700,2000,5800,7200,5800,6100,5000,3900,NR,10600,9800,6500,8800,9600,7100,3800,12000,1200,800,1800,1400
KARNAL,2190,1750,2000,4800,7500,6800,6500,4500,3100,4300,14500,9266,8000,8333,9400,6900,3400,14000,1600,1100,1650,1510
LUCKNOW,2375,1990,2130,5500,6300,6400,7160,4830,3300,4750,11120,9975,6980,8650,8690,8220,2750,18220,1550,525,830,700
LUDHIANA,2500,1800,2000,5700,6500,5600,6700,5500,3000,4200,10000,9200,7600,8200,9100,NR,2800,18500,1600,500,1000,1700
MANDI,2700,1700,2400,5700,7300,6900,7300,5500,3500,NR,NR,11800,8000,8200,NR,NR,2400,NR,1650,600,1100,2800
MEERUT,2680,1975,2300,5450,6200,5500,6350,6000,3480,NR,NR,9280,7950,9160,NR,8000,2360,NR,NR,635,810,720
PANCHKULA,2500,1800,2000,5800,6200,5800,5900,5700,3600,4500,15000,9000,8000,8500,8700,7000,3500,18000,1700,1300,1600,1800
RUDRAPUR,2100,1900,2000,6100,7000,7500,6500,6700,3200,4000,12600,8333,7666,7666,9666,NR,3200,19000,1580,1000,1500,1600
SHIMLA,2800,NR,2250,5800,6100,6100,6500,5300,3600,2800,14835,11978,8791,8901,NR,NR,3500,16000,1700,1500,1500,1500
SOLAN,3200,NR,2300,6100,6800,6200,7200,5300,3600,NR,NR,13406,8901,9120,NR,NR,3300,17000,1750,800,1200,2500
SRINAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
VARANASI,2500,2100,2300,6900,7200,7500,8500,6700,3700,NR,14395,12637,8791,9670,11428,7307,4700,20000,NR,600,1400,1200
AHMEDABAD,2100,1900,2000,5500,6300,5400,6200,5100,3400,NR,10300,8500,6967,8233,8133,7333,4100,20500,1500,1500,1300,2300
AMBIKAPUR,2350,1800,2300,7200,7200,4800,7200,4800,3500,2800,9560,10769,5274,9670,11318,NR,3800,19500,900,1200,1600,1200
BHOPAL,2200,1800,2000,5100,7300,6200,6600,5400,3400,4300,10000,9300,6500,8800,8200,6800,3800,20000,1400,800,600,800
BHUJ,1980,1900,2100,5600,8400,5700,6500,5400,3400,NR,9800,8333,6667,7333,8400,6767,4000,19000,1250,1400,1300,2000
BILASPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
DURG,2600,2500,2600,5800,7000,6000,7500,5500,3300,4500,12000,10500,5800,8000,8900,6600,3300,16000,800,800,800,500
GWALIOR,2700,2200,2300,6000,7700,6000,6800,5000,3400,4200,12000,8200,7800,8200,9200,7200,2800,18000,1500,800,800,800
INDORE,2300,1900,1900,5100,6700,6100,6400,5200,3500,4100,10100,9000,6700,8500,8100,NR,4200,19000,1200,1000,1300,900
JABALPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
JAGDALPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
JAIPUR,2500,2150,2400,5100,7300,5500,6500,4800,3500,3500,11852,9000,6667,8867,9630,NR,3000,12500,1520,900,800,1000
JODHPUR,2700,1800,2000,4800,6700,5500,6200,5400,3600,4000,12200,9000,7200,8300,9500,NR,3500,22000,1450,1000,1500,1600
KOTA,2600,1900,2000,5600,5700,5200,6100,5200,3200,3700,11600,9000,6900,8500,8600,NR,3000,22000,1500,900,700,1000
MUMBAI,2800,3200,2500,6000,6500,5800,7600,5100,3125,3900,9600,8100,7400,7650,7725,6420,3900,24100,1600,1250,500,1650
NAGPUR,2733,2500,3000,5867,7200,6233,7067,5467,3433,3983,11218,8960,6610,8658,9342,8833,4147,12917,1450,1000,700,900
NASHIK,2600,2483,2317,6250,5367,5633,5533,4600,3600,3400,11267,9900,7333,6933,8167,6833,3700,24100,1000,933,375,1000
PANAJI,3480,2900,2680,6150,7650,NR,7650,5700,3470,NR,NR,NR,7948,NR,10073,8131,3900,NR,860,1700,1250,2550
PUNE,4500,2667,2733,5767,6853,6317,7300,5400,3235,3533,11133,14645,6967,8700,8367,7233,2588,21700,1483,1033,350,1267
RAIPUR,2300,2400,2000,5700,6800,5800,6200,4500,3250,3800,11000,8800,6300,8900,8900,7500,3500,16000,800,700,700,500
RAJKOT,2200,1850,2100,5650,5800,4700,6300,5200,3150,NR,9000,8800,7533,8233,8633,7600,4200,19500,1000,1650,1300,2300
