<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:61f3c06c7d2507a8cf5f1842ab23bbb83cb8982f650bede4ded72c8ee8c23d9b
size 12303
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
ALLAHABAD,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AMRITSAR,2700,1900,2100,4500,6000,4700,4500,4250,3600,4000,10000,8000,7100,8200,8000,NR,3200,19000,1700,800,1700,1800
BATHINDA,3100,2000,2300,NR,7000,7000,7500,6000,3400,4800,11800,9000,7500,7800,9200,7500,3000,18000,1700,800,1600,2300
CHANDIGARH,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
DEHRADUN,2200,1900,2000,6000,6500,7000,6700,7000,3300,4000,12800,7866,8000,7466,9633,NR,3250,20000,1580,1000,1500,1600
DELHI,2675,2100,2310,5600,7300,6500,7050,5350,3470,NR,13773,10916,8352,9597,10403,7546,3000,19000,1620,600,775,1000
DHARAMSHALA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GORAKHPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GURGAON,2600,1700,1900,5200,6500,6400,6200,5200,3000,4100,14000,8200,8791,9230,9890,7692,3500,20000,1600,900,1700,1800
