<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:1cb59ef55c18504cb3799ea17747866f16dae04331a4ceddceab656db6e59801
size 12925
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,1600,1730,1950,10200,12600,12700,6800,7400,3830,NR,12000,9000,7300,7400,9400,6500,3650,18000,1700,1600,750,3000
ALLAHABAD,1800,1750,1850,8500,12000,9500,9500,7000,3850,3500,14500,9500,7300,8300,10700,6600,3400,16500,1000,1100,800,3000
AMRITSAR,2600,1600,1900,9500,13500,13200,8500,8400,3300,4000,13200,9700,7000,8200,9600,NR,3100,18000,1600,1900,1500,4000
BATHINDA,2200,1700,2100,9200,15000,16000,7600,7000,3900,4100,14285,9340,7032,7912,9890,NR,4400,18000,1540,1200,1300,2800
CHANDIGARH,2500,1650,1950,9200,12800,13300,9000,8000,3280,4200,11860,9680,6650,8150,9440,NR,3200,20000,1580,1800,1200,3050
DEHRADUN,2000,1730,1950,6200,12500,11600,10700,8900,3400,3600,12800,8666,6667,8000,8867,NR,3000,21000,1550,1500,1600,2700
DELHI,2450,1785,1920,10000,11900,12400,7000,7550,3830,NR,14066,12308,7106,NR,NR,NR,4000,17600,1520,1600,750,2375
DHARAMSHALA,2400,NR,2000,9900,15800,15800,9800,9800,4050,NR,11325,12300,7800,7800,8800,6800,3350,17800,1650,2300,1800,5800
GORAKHPUR,1800,1600,2000,9500,12500,9000,8000,6500,3500,3900,NR,10000,5300,7300,9800,6000,3400,16000,1900,1600,1300,4000
GURGAON,2500,1550,1900,7500,13200,13700,8600,8700,3200,4700,11000,8666,7200,7466,9100,6333,3200,13000,1500,1300,1500,4300
HALDWANI,1950,1700,1930,6400,13000,11800,10400,9000,3400,3600,12667,8533,6500,7850,9533,NR,3200,21000,1550,1500,1600,2800
HARIDWAR,1980,1720,1950,6300,12700,11800,10700,8900,3500,3600,12800,9000,6867,7668,9334,NR,2900,19800,1550,1600,1600,2900
HISAR,2900,1600,1900,10600,13800,13800,7600,7200,3700,4450,10500,8333,6533,6933,7933,NR,3800,16500,1500,1800,800,3500
JAMMU,2700,1700,1850,10300,13400,13500,7600,8000,4000,3700,NR,11400,7000,8400,9500,6300,4200,22000,1600,1750,1450,3900
