<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:99f994837d6f0171be3d91bf12e0d00ee23916b58c068782126d9d47e2ca64b2
size 14255
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
CHANDIGARH,2600,1800,2300,4500,8000,8000,8500,5500,3500,4400,14600,9700,8400,9500,9700,NR,3150,20000,1800,1800,1400,2600
DELHI,2850,1900,2100,5050,8100,7800,8050,6350,3520,NR,15385,12821,9597,10256,11575,9524,3950,19400,1700,1975,1025,2275
HISAR,2900,2080,2200,5200,8500,8600,9500,7200,3570,5000,15000,9800,8200,9000,9800,7800,3500,21000,1700,1900,1200,3000
KARNAL,2570,2100,2350,5350,8900,8850,9350,6850,3690,4400,11650,9000,8300,9600,9850,8000,3550,17550,1700,2450,1750,3850
PANCHKULA,3000,2000,2400,5500,9500,9800,9500,8000,3500,5400,15384,10769,9670,10989,10989,8791,4000,18000,1700,2000,1500,4000
GURGAON,2700,2300,2300,5600,9000,9100,11000,6800,3400,5450,14285,11868,10439,9500,11648,7800,3400,20000,1800,2200,1200,4000
SHIMLA,3100,NR,2550,5800,8700,8600,9600,6500,3800,3800,14835,12087,9120,9450,NR,NR,3900,16000,1800,3200,1470,3200
MANDI,2900,NR,2300,5560,9150,9300,8250,7130,3750,NR,13700,13300,9300,9050,NR,NR,3700,NR,1850,2800,1800,4800
DHARAMSHALA,2600,NR,2400,5400,8400,9200,9000,7400,3450,NR,11325,13350,9800,9800,11325,8600,4100,18800,1850,2600,1600,3800
SOLAN,3383,NR,2200,5400,8500,8209,8700,7600,3700,NR,NR,14615,10329,10109,NR,NR,4200,19000,1800,2600,1400,3000
