<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:19dbc9d684be0ca8c2f2cda58887d69e68e8cd630e0b6051eccbcbdbbc66eac2
size 13085
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,2200,2050,2600,5700,8700,8500,9600,6000,3500,5000,11758,8693,8209,9175,9659,7727,3000,18000,1700,1600,2800,2000
ALLAHABAD,2500,1900,2400,5500,7500,11000,9000,5800,3500,3500,13000,9500,7800,9500,10000,7500,3500,16000,1700,900,2800,1500
AMRITSAR,2800,2200,2600,5600,8000,8500,8500,7000,3500,4300,11500,9500,8500,8500,10000,NR,4000,20000,1800,2500,3500,2700
BATHINDA,2900,2100,2400,5800,8300,9400,9100,5600,3700,4200,14835,10659,10439,10439,10659,9450,3450,19500,1700,1500,2600,2400
CHANDIGARH,2550,2200,2450,5300,7200,7700,9400,6200,3550,4200,12700,10800,9200,10200,10800,NR,3200,20000,1400,850,2000,1400
DEHRADUN,2270,2260,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
DELHI,2800,2200,2400,5250,8000,8900,9050,5700,3450,NR,14066,10989,9670,10256,10989,8425,3000,19000,1700,1400,1687,1062
DHARAMSHALA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GORAKHPUR,2300,1900,2000,5000,7000,8000,10000,5000,3400,4200,14285,10439,5824,8131,10769,7032,3500,16000,1700,1300,2500,2000
GURGAON,3600,1700,1900,5300,6600,6400,6200,4800,3600,4100,14000,9010,8791,9230,9890,7692,3500,20000,1600,1700,2500,1200
HALDWANI,2400,2150,2360,5200,7600,8200,8300,5300,3380,4200,NR,NR,NR,NR,NR,NR,2600,22000,1600,1800,2400,900
HARIDWAR,2700,2300,2600,5800,8600,9800,10300,7500,3800,4200,15000,10300,9200,9500,10300,NR,3600,20000,1800,2100,3200,3100
HISAR,2800,1850,2000,5500,7900,7200,7500,5500,3400,5000,14000,10750,8791,9560,10000,9010,3000,18000,1500,2000,2200,2000
JAMMU,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
JHANSI,2360,1940,2300,5650,8000,7000,7000,5500,3500,4200,NR,9500,8000,NR,NR,NR,2740,NR,NR,1100,1540,620
KANPUR,2100,1850,2500,5000,8000,11000,8200,5400,3800,NR,10700,10000,NR,10000,NR,NR,4000,10100,1500,2000,3000,1500
KARNAL,2250,2200,2300,5400,7800,8750,9000,6050,3500,4300,14505,10879,10000,10879,10879,9230,3400,17000,1720,2050,3010,2010
LUCKNOW,2330,2120,2240,5890,7380,9720,9190,5860,3440,4880,11879,9252,9197,9230,9021,8923,3550,18260,1580,1850,3120,1530
