<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:463ab8dfdb9ece719a24db25a4908e47719fb8de422aa9a14e847eac41346526
size 11540
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
ALLAHABAD,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
AMRITSAR,2800,2100,2300,5500,8000,6000,7500,5800,3600,4000,9900,8300,7000,8200,7900,NR,3200,19000,1700,1300,2500,3000
BATHINDA,2800,2000,2200,5900,8200,6500,7800,6000,3700,4500,12307,9890,9010,9340,10109,8241,3200,19500,1700,800,2800,2800
CHANDIGARH,2550,2200,2450,5000,7500,5700,7650,5000,3450,4200,12500,9550,7300,8400,8550,NR,3100,20000,1400,1500,3000,2800
DEHRADUN,2300,2260,2220,5210,7640,7130,8260,6170,3730,4000,12750,7150,7980,8230,9640,NR,3300,20000,1610,1680,3310,3480
DELHI,2550,2145,2330,5200,7900,6350,7250,5100,3650,NR,13700,10403,8059,9817,10549,7546,3700,18900,1720,1150,2175,1350
DHARAMSHALA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GORAKHPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GURGAON,3600,1700,1900,5300,6600,6400,6500,4800,3000,4100,NR,NR,NR,NR,NR,NR,3500,20000,1600,1500,4000,2000
