<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:5621aa667f5dfa871cefc170b52f57479fd4503bf4221337a4bf8201edf7a489
size 13299
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,1600,1710,1950,10300,12600,12700,6800,7400,3840,NR,12000,9000,7300,7400,9400,6500,3650,18000,1700,1600,750,3200
ALLAHABAD,1800,1750,1850,8500,12000,9500,9500,7000,3850,3500,14500,9500,7300,8300,10700,6600,3400,16500,1000,1100,800,3000
AMRITSAR,2600,1600,1900,9300,13500,13200,8500,8400,3300,4000,13200,9700,7000,8200,9600,NR,3100,18000,1600,1800,1100,4000
BATHINDA,2200,1700,2100,9200,15000,16000,7600,7000,3900,4100,14285,9340,7032,7912,9890,NR,4400,18000,1540,1200,1200,2000
CHANDIGARH,2500,1650,1950,8850,12950,13250,8920,7820,3280,4200,11860,9680,6650,8150,9440,NR,3200,20000,1580,1750,1200,3200
DEHRADUN,2000,1730,1950,6200,12500,11600,10700,8900,3400,3600,12800,8666,6667,8000,8867,NR,3000,21000,1550,1500,1600,2700
DELHI,2400,1785,1920,10200,12000,12500,7100,7500,3800,NR,13846,12198,7253,NR,NR,NR,3950,17500,1520,1575,750,3000
DHARAMSHALA,2400,NR,2000,9900,15800,15800,9800,9800,4050,NR,11325,12300,7800,7800,8800,6800,3350,17800,1650,2300,1800,5800
GORAKHPUR,1800,1600,2000,9500,12500,9000,8500,6500,3500,3900,NR,10000,5300,7300,9800,6000,3400,16000,1900,1600,1300,4000
GURGAON,2500,1550,1900,7500,13200,13700,8600,8700,3200,4700,11000,NR,7200,7466,9100,6333,3200,13000,1500,1300,1500,4300
HALDWANI,1950,1700,1930,6400,13000,11800,10400,9000,3400,3600,12667,8533,6500,7850,9533,NR,3200,21000,1550,1500,1600,2800
HARIDWAR,1980,1720,1950,6300,12700,11800,10700,8900,3500,3600,12800,9000,6867,7668,9334,NR,2900,19800,1550,1600,1600,2900
HISAR,3000,1600,1900,10600,13800,13800,7600,7800,3800,4450,10500,8333,6533,6933,7933,NR,3800,NR,1550,1800,800,4500
JAMMU,2700,1700,1850,10300,13400,13500,7600,8000,4000,3700,NR,11400,6800,8400,9000,6300,4200,22000,1600,1700,1400,3400
JHANSI,2150,1575,NR,7000,14000,13500,8500,7500,3800,4000,NR,8500,7500,7400,NR,NR,3350,NR,NR,1575,950,2550
KANPUR,1890,1675,2000,11000,14100,13600,7600,7600,4000,NR,14100,9600,5800,7600,9800,6200,4300,14000,1200,1200,1400,5000
KARNAL,2200,1610,2100,9000,14500,13300,8200,8000,3790,4200,NR,8500,NR,7000,NR,6333,3650,NR,1500,1600,1200,4100
LUCKNOW,2100,1650,1656,10800,10600,14100,8000,8400,3800,NR,12000,9800,5500,7800,8500,6500,4000,18500,NR,1900,1400,3200
LUDHIANA,2500,1800,2000,8000,13000,12000,9500,8500,3600,4000,13000,9500,7000,8000,10000,5500,3700,18000,1700,1500,1500,4400
MANDI,2773,NR,2100,9010,14000,14534,7864,8244,3750,NR,NR,13186,7527,7703,NR,NR,3150,16000,1600,1200,900,3800
MEERUT,2425,1675,1950,9125,12280,13600,8490,8800,3820,NR,NR,8750,NR,NR,NR,NR,3550,NR,NR,1400,990,2080
PANCHKULA,2250,1600,1900,8500,NR,13000,9000,8000,3700,4300,12533,9333,6667,7333,9667,NR,3700,14000,1400,2500,1800,4500
RUDRAPUR,1900,1700,1920,6500,13000,11800,10200,9100,3400,3600,12733,8334,6534,7866,9400,NR,3200,20500,1550,1500,1600,2400
SHIMLA,2800,NR,2000,10500,14200,14000,8700,7800,3950,2800,14285,13076,7912,7912,NR,NR,3500,16000,1600,1600,1300,2500
SOLAN,3000,NR,2100,8900,13500,13900,8300,7700,4000,NR,13516,13406,7912,7692,NR,6923,4200,16500,1620,1800,1300,3800
SRINAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
VARANASI,2200,1780,1950,10800,14400,12300,10200,8200,4000,NR,12700,11000,7200,8400,10600,6600,4400,19700,NR,1900,1100,5000
AHMEDABAD,2500,2000,2400,8600,12000,14300,7800,7000,4000,NR,14100,9333,6167,7033,8533,6600,4600,20500,1600,2100,1600,6400
AMBIKAPUR,2300,1800,2300,10400,11000,12000,9500,7500,3900,3500,13186,9890,6593,7142,9340,6043,3000,16000,800,1500,1200,3500
BHOPAL,2000,1600,1800,8500,13000,14600,8300,7600,3800,3700,11400,8700,6000,6700,8200,6000,3400,20000,1000,2200,800,3700
BHUJ,2300,1900,2200,6700,15200,16500,10700,7600,3780,NR,14133,8333,5800,7600,8000,6467,4200,19000,1250,1500,1300,4800
BILASPUR,2050,2050,2160,10000,11100,12500,8200,7300,3700,5800,14835,NR,6483,NR,NR,NR,4000,15000,1500,2000,1200,3500
DURG,2200,2300,2200,10000,12000,15000,8200,7600,3800,3800,12800,9600,6200,7000,8600,6300,3500,16400,600,2000,1300,3200
GWALIOR,2200,1550,1900,9000,12700,14500,8250,7500,3650,3600,12500,8300,6200,6500,8600,6000,3500,17800,1600,1700,800,5400
INDORE,2000,1650,1850,9000,12800,14500,8200,7500,3800,3600,11200,8600,6000,6600,8300,NR,3300,19000,1000,1600,800,4200
JABALPUR,2200,1600,1900,7800,12600,13400,8400,7000,3650,3900,11900,8600,6000,6900,8200,5700,3300,21200,1000,2250,1400,3800
JAGDALPUR,2100,2200,2500,10100,13500,13800,7500,7500,3850,3800,11000,10600,7000,7500,8000,6500,3300,20000,1400,1750,1200,1800
JAIPUR,2450,1840,2100,9000,11200,12500,6700,7000,3900,3100,13703,7733,6267,7400,9258,NR,3750,12500,1450,1300,500,2000
JODHPUR,2500,1800,2000,6500,11000,12400,9000,8500,3750,3400,12200,8500,6800,7400,9500,NR,3600,19000,1450,1300,1300,3000
KOTA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
MUMBAI,2450,2400,1975,10700,11150,14500,7550,6800,3737,3700,13800,8950,7250,6210,6900,5370,4000,24000,1400,1650,850,2000
NAGPUR,2202,2200,2295,9300,12067,15267,9400,7467,3695,2947,11195,9213,7580,8820,9187,7433,3808,14267,1337,1455,1688,3883
NASHIK,2867,2433,2533,9017,13400,15167,9967,8300,3533,3400,11767,10500,7467,6867,8567,6833,3567,24000,1300,2587,1100,4367
PANAJI,3260,2700,2290,10650,12400,16250,8900,7900,3690,NR,NR,NR,NR,NR,NR,NR,4400,NR,NR,2300,1730,4300
