<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:0c84090c43a45827d9bfd98380571e1a9f50f17cf3dfe85cc0d08d7babe4640a
size 12823
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,2000,1770,2000,5400,6100,5000,5900,5000,3650,4500,11758,8498,7424,7815,9175,6838,3300,18000,1700,1100,1200,1400
ALLAHABAD,1800,1750,1850,4400,5500,4500,6000,4500,3600,3500,14000,9500,7000,8500,9600,7400,2600,16500,1600,1200,1800,2200
AMRITSAR,2800,1900,2125,3900,5400,4400,3900,4000,3200,4000,10000,8000,7000,8200,8000,NR,3200,20000,1700,NR,1200,1000
BATHINDA,2400,1850,2050,5600,6200,5800,5900,6000,3250,4500,11000,9700,8000,8000,12000,NR,3000,19200,1650,1900,2000,2300
CHANDIGARH,2550,2100,2400,4850,5950,5100,6850,4500,3280,4200,12600,9650,7300,8400,8550,NR,3000,20000,1500,1500,1800,2000
DEHRADUN,2100,1800,1900,6000,6500,7000,6700,7000,3300,4000,12800,7866,8000,7466,9333,NR,3250,20000,1580,1500,2300,2000
DELHI,2650,1980,2120,5500,6150,5850,6600,5250,3450,NR,13919,10842,8791,9670,10037,8645,3400,18700,1620,1075,1125,1625
DHARAMSHALA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GORAKHPUR,2100,1600,1900,5000,6000,4300,7200,4800,3600,4000,14285,10439,5824,8131,10769,6593,3400,16000,1700,1400,1500,2800
GURGAON,2800,1800,2000,5200,6500,6400,6000,5200,3400,4100,14600,8600,8791,9450,10109,7912,3500,21500,1600,2000,2100,3200
HALDWANI,2200,1580,2000,6000,7000,7200,7200,6900,3400,4200,12666,8333,7666,7666,9333,NR,3200,18000,1580,1500,2300,2000
HARIDWAR,2200,1850,2200,6400,6500,7400,6600,6800,3500,4000,13000,7333,7866,7666,10000,NR,3400,19000,1580,1500,2300,2300
HISAR,2800,1735,2000,4500,7000,6200,6500,4500,3400,4000,14285,10256,8667,10256,9890,8400,2800,16500,1550,1700,1500,3500
JAMMU,2700,1750,2100,5200,6600,5800,6400,5400,3800,4000,NR,11300,8500,9300,9200,8000,3700,22000,1620,1850,1800,2200
JHANSI,2231,1611,1900,5000,6500,5000,5800,4500,3500,4200,NR,8250,7800,7600,NR,NR,2761,NR,1480,1332,1015,1755
KANPUR,2400,1600,1900,5800,6000,5400,5300,4600,3700,NR,10500,9200,6500,8500,9400,7000,3800,12000,1200,1500,1900,1700
KARNAL,2190,1700,2000,4650,7500,6800,5800,4500,3010,4300,14000,9266,8000,8333,9350,6900,3100,14000,1600,1300,1900,3300
LUCKNOW,2350,1655,2000,5000,5800,5400,6000,4380,3200,4750,11186,9600,6750,8967,9219,8175,2900,18320,1550,1500,1500,2500
LUDHIANA,2600,1940,2100,4416,5600,4750,5500,4400,3200,4000,12624,8541,7084,8482,8582,NR,3100,19500,1540,900,1500,1600
MANDI,2800,NR,2200,4700,6600,5700,6800,5100,3700,NR,NR,11600,8200,8600,NR,NR,3350,NR,1650,1950,2300,1700
MEERUT,2660,1736,2100,4930,5865,5580,6575,5125,3560,NR,NR,8625,8500,8300,NR,7600,3030,NR,NR,1345,1675,1230
PANCHKULA,3500,1800,2200,5800,6800,5800,5900,5400,3600,4700,14500,9500,8000,9000,9000,6700,4000,18000,1700,1400,1600,3000
RUDRAPUR,2000,1750,2000,6100,7000,7500,6500,6700,3200,4000,12600,8333,7666,7666,9666,NR,3200,19000,1580,1500,2000,2000
SHIMLA,2800,NR,2250,5800,6100,6100,6500,5300,3600,2800,14835,11978,8791,8901,NR,NR,3500,16000,1700,2200,2000,2000
SOLAN,3300,NR,2170,5200,6617,5500,6500,4900,3700,NR,NR,13296,9340,9010,NR,NR,3950,16500,1680,1700,2200,2000
SRINAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
