<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:fa362742c14da74fce1bf44f28bba546ab45a064125aca6b063694b72598c08a
size 12695
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,1600,1850,2200,12300,9000,8000,6200,6700,3800,NR,12000,9100,7400,7700,9400,6500,2800,18000,1700,550,800,800
ALLAHABAD,1800,1750,1850,12000,10500,8500,7500,7000,3900,3500,15000,9500,7500,8700,10900,6800,3900,16500,1000,1250,800,1950
AMRITSAR,2600,1800,2200,12500,10500,9500,7300,7900,3900,4000,13200,9900,7500,8200,9600,NR,3800,18000,1600,1100,1000,2400
BATHINDA,2300,1800,2200,11500,11000,9500,6200,7000,3840,4300,14285,9230,7472,7912,9890,NR,NR,18000,1540,800,1200,1200
CHANDIGARH,2450,2000,2300,12350,9650,9100,6900,7000,3870,4200,12550,10200,6900,8150,8950,NR,3350,20000,1650,1000,1200,2000
DEHRADUN,1980,1750,2000,6500,12500,11700,10700,8800,3600,3600,12833,9333,6667,8000,9000,NR,3000,21000,1550,1500,1600,2500
DELHI,2450,2150,2330,12000,9000,8400,6100,6300,3830,NR,14505,12088,8059,NR,NR,NR,3100,17000,1540,500,825,625
DHARAMSHALA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
GORAKHPUR,1800,1830,2200,13000,9000,8000,7000,6000,3500,3900,NR,10000,5300,7300,9800,6000,3600,16000,1900,500,1100,1500
GURGAON,3200,2100,2200,12600,11500,8000,6600,7200,3900,3900,11000,8667,7200,7467,9100,6333,3400,13000,1500,1100,1200,900
HALDWANI,1970,1725,1950,6500,12800,11800,10500,9000,3600,3600,12800,8667,6600,7850,9333,NR,3200,21000,1550,1500,1600,2400
HARIDWAR,1980,1725,1980,6500,12400,11800,10500,9000,3650,3600,12800,9200,6800,7668,9334,NR,2900,19800,1550,1600,1600,2500
HISAR,3000,1800,2200,13500,11500,12000,7000,7500,3700,3600,7692,10219,7142,8681,8681,6593,4000,16500,1550,1800,1500,3000
