<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:f2bd31f898b82974a05b037bc213383823584c209be800dcb8c06656443bf5c7
size 13748
=======
Centre,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/ Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Ground- nut Oil *,Must- ard Oil *,Vanas- pati *,Soya Oil *,Sun- flower Oil *,Palm Oil *,Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
AGRA,2200,2150,2400,5600,8300,8200,8400,6200,3560,5000,12557,9272,8209,9465,10141,8113,2950,18000,1700,900,2800,1100
ALLAHABAD,2500,2000,2500,5500,8500,11000,9000,5800,3700,3500,14000,10500,8000,9000,10000,8500,3700,16000,1700,800,3500,1500
AMRITSAR,2800,2200,2700,5600,8000,8500,9000,7000,3600,4300,11500,11000,11000,11000,11000,NR,3800,20000,1800,1500,5000,2700
BATHINDA,2800,2100,2350,5700,8200,9000,9000,6300,3650,4200,14505,10549,10439,9560,10439,9560,3500,19500,1700,1300,3500,2200
CHANDIGARH,2550,2200,2450,5300,7200,7700,9400,6200,3550,4200,12700,10800,9200,10200,10800,NR,3200,20000,1400,1200,3000,2000
DEHRADUN,2270,2260,2530,5200,NR,9600,9500,7500,3630,4200,13000,9800,8000,9800,10000,NR,3890,20000,1610,1200,3200,1250
DELHI,2800,2210,2400,5450,8300,9050,9150,5950,3550,NR,14212,11868,10110,10989,11795,9817,3550,19000,1700,1325,1875,1025
DHARAMSHALA,2800,NR,2500,6300,9300,10800,9800,6300,3800,NR,11325,13300,9800,10300,11325,8800,3800,18800,1850,1800,4800,2000
GORAKHPUR,2300,1900,2000,5200,7000,9000,11000,5500,3400,4200,14285,10439,5824,8131,10769,7032,3500,16000,1700,1500,4000,2000
GURGAON,3600,1700,1900,5300,6600,6400,6200,4800,3000,4100,14000,9010,8791,9230,9890,7692,3500,20000,1600,2500,3000,2500
HALDWANI,2450,2200,2420,5400,8000,8200,7800,5400,3300,4300,9467,8000,6667,9167,9167,NR,3000,22000,1800,1700,4200,1800
HARIDWAR,2650,2250,2600,5700,8500,9900,9500,7800,3700,4400,15200,10000,9200,9500,11000,NR,3400,22000,1800,1500,4000,1700
HISAR,2800,1850,2000,5500,7900,7000,7000,5000,3300,5000,14285,10109,8667,8300,9800,8400,2800,16500,1500,2500,4000,3000
JAMMU,3000,2200,2400,5400,8300,9200,9200,6100,3780,4000,NR,12000,9300,10800,10500,9000,3600,22000,1760,1200,2800,1600
JHANSI,2370,2000,2200,6000,8500,9000,8500,5500,3500,4200,NR,9500,8000,NR,NR,NR,2790,NR,NR,1165,3000,890
KANPUR,2200,2000,2600,5400,8200,11500,8000,5700,3800,NR,10700,10000,6500,10000,11000,8800,4000,10100,1500,2000,3500,2000
KARNAL,2250,2200,2300,5400,7800,8200,8200,7200,3500,4300,14505,10879,10000,10879,10879,9230,3400,17000,1720,1300,4000,2800
LUCKNOW,2500,2015,2240,5950,8100,9250,8620,5570,3500,4880,11270,9950,8989,8824,9164,8802,3180,18250,1580,950,2800,1400
LUDHIANA,2600,2000,2500,5500,7500,8200,8700,6200,3300,4300,12500,9500,9000,10000,10500,NR,2800,19000,1600,1100,4500,1700
MANDI,3350,NR,2700,6500,9850,10900,9450,6700,3800,NR,13800,12800,9800,8650,NR,NR,3500,NR,1850,1800,4300,2800
MEERUT,2735,2140,2475,6070,8550,7750,7755,7120,3510,NR,NR,9275,7970,8900,NR,8150,2810,NR,NR,1165,3250,880
PANCHKULA,2800,1800,2000,5300,6500,6200,6000,6200,3600,4000,15000,9000,8000,8500,8700,7000,3500,18000,1700,1000,4000,2000
RUDRAPUR,2600,2400,2500,5500,7500,8500,8500,6000,3500,4100,12500,10000,8500,9500,9600,NR,4000,18000,1800,2000,4500,2000
SHIMLA,3200,NR,2450,6600,7600,7100,7600,5300,3800,2800,14835,12087,9120,9450,NR,NR,3900,16000,1700,1500,3250,2500
SOLAN,3100,NR,2540,6300,8800,9000,9000,6000,3700,3900,NR,14285,10109,10439,NR,NR,3750,18000,1800,1500,4500,2500
SRINAGAR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
VARANASI,2470,2080,2500,5800,8550,10500,7230,5930,3630,NR,14285,12747,9120,10329,11648,7307,3535,23500,NR,1210,2950,950
AHMEDABAD,2250,2100,2000,6200,6700,8500,8200,6000,3500,NR,12867,9400,7067,8433,8667,7333,4200,20000,800,1000,4000,1000
AMBIKAPUR,2100,1600,3000,6500,8000,5500,9000,5000,3600,3200,NR,9560,6263,8791,10439,NR,4000,18000,700,1100,9500,2400
BHOPAL,2200,1900,2200,5800,7800,6600,7700,5500,3300,4300,10000,9200,6500,8600,8200,6800,3800,20000,1400,1400,2200,800
BHUJ,2180,1950,2100,5600,8400,5700,6500,5100,3300,NR,9800,8333,6800,8333,8633,6767,4000,21000,1250,1800,3500,1000
BILASPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
DURG,2400,2400,2600,5300,7500,8000,9000,5700,3400,4100,12300,10800,6900,9100,9000,9000,3300,18000,800,1800,3500,300
GWALIOR,2700,2300,2600,5500,8400,7800,7800,5500,3700,4200,13500,9800,7800,8600,10000,7200,3800,18000,1600,1200,3000,800
INDORE,2200,2000,2200,6000,8100,6900,7900,5600,3400,4200,10200,9200,6700,8700,8100,NR,3800,20000,1400,2100,3400,2300
JABALPUR,2350,2300,2450,6180,9000,7000,8300,5600,3600,4800,12500,10000,8000,7800,9800,7900,3500,21000,800,1000,3500,900
JAGDALPUR,2400,2500,2800,5400,8800,5400,6300,5300,3800,5300,11000,8000,7700,9100,9600,8000,3200,16000,800,2200,6800,1800
JAIPUR,2400,2300,2400,5000,7200,8400,8600,5800,3700,4000,14444,9667,8000,9800,11262,NR,3600,12500,1520,900,1500,900
JODHPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
KOTA,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
MUMBAI,2500,3300,2500,5600,8500,10000,10000,5500,3392,4000,11400,8850,8375,8550,8500,8400,4900,24100,1700,1700,2050,900
NAGPUR,2633,2633,2533,5100,7767,6967,8200,5900,3650,4133,12200,10100,6600,10200,10000,9867,4217,13017,1450,1167,2800,700
NASHIK,3167,3050,3017,6500,5667,5667,5733,4817,3600,3400,11533,10200,7533,7333,8500,7133,3800,24000,1000,1667,1600,767
PANAJI,3710,3250,2860,6250,7250,11500,10000,6650,3450,NR,NR,NR,9524,NR,11354,NR,4300,NR,880,2750,3600,2300
PUNE,5050,2900,2933,5516,7600,8350,8500,6050,3370,3533,11133,14245,6800,8700,8650,6900,2759,21700,1483,1600,1500,566
RAIPUR,2050,2700,2500,5200,8500,8700,7500,5700,3400,4000,13000,8700,6000,8300,8500,6900,3500,16000,1000,2000,4000,700
RAJKOT,2200,1850,2450,6380,5800,5430,6510,5400,3500,NR,9667,8533,7333,8600,8000,7333,4180,19500,1400,1950,6250,2350
REWA,2290,1790,2140,5300,8000,7100,7500,5500,3700,4200,11000,8010,6400,7800,8800,NR,3900,20000,1000,1600,3200,1400
SAGAR,2800,2100,2500,6300,8800,6300,7800,6400,3500,3900,13736,10219,9340,8736,10219,NR,4600,19900,1400,1600,3000,1200
SURAT,2600,2500,2400,6200,8000,8500,8600,5500,3500,NR,11700,12000,8000,10800,9800,9500,4300,20000,800,3200,5500,2200
UDAIPUR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
