<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:24a13a143628682ce723f952cc1a97d60429db9fb8e1e22e6a72a7504aa2da0d
size 6662
=======
K,MANDI,ANOMALY,NORMAL,TOTAL
1.0,PUNJAB_AJNALA,205,38,243
1.0,UTTAR PRADESH_LUCKNOW,52,191,243
1.0,WEST BENGAL_KALYANI,47,196,243
1.0,WEST BENGAL_BISHNUPUR(BANKURA),69,174,243
1.1,PUNJAB_AJNALA,190,53,243
1.1,UTTAR PRADESH_LUCKNOW,40,203,243
1.1,WEST BENGAL_KALYANI,39,204,243
1.1,WEST BENGAL_BISHNUPUR(BANKURA),55,188,243
1.2000000000000002,WEST BENGAL_BISHNUPUR(BANKURA),45,198,243
1.2000000000000002,WEST BENGAL_KALYANI,31,212,243
1.2000000000000002,PUNJAB_AJNALA,178,65,243
1.2000000000000002,UTTAR PRADESH_LUCKNOW,35,208,243
1.25,PUNJAB_AJNALA,169,74,243
1.25,UTTAR PRADESH_LUCKNOW,31,212,243
1.25,WEST BENGAL_KALYANI,25,218,243
1.25,WEST BENGAL_BISHNUPUR(BANKURA),37,206,243
1.3000000000000003,WEST BENGAL_BISHNUPUR(BANKURA),32,211,243
1.3000000000000003,WEST BENGAL_KALYANI,23,220,243
1.3000000000000003,PUNJAB_AJNALA,162,81,243
1.3000000000000003,UTTAR PRADESH_LUCKNOW,28,215,243
1.4000000000000004,PUNJAB_AJNALA,152,91,243
1.4000000000000004,UTTAR PRADESH_LUCKNOW,21,222,243
1.4000000000000004,WEST BENGAL_KALYANI,17,226,243
1.4000000000000004,WEST BENGAL_BISHNUPUR(BANKURA),22,221,243
1.5,PUNJAB_AJNALA,138,105,243
1.5,UTTAR PRADESH_LUCKNOW,17,226,243
1.5,WEST BENGAL_KALYANI,13,230,243
1.5,WEST BENGAL_BISHNUPUR(BANKURA),12,231,243
1.5000000000000004,WEST BENGAL_BISHNUPUR(BANKURA),12,231,243
1.5000000000000004,PUNJAB_AJNALA,138,105,243
1.5000000000000004,UTTAR PRADESH_LUCKNOW,17,226,243
1.5000000000000004,WEST BENGAL_KALYANI,13,230,243
1.6000000000000005,WEST BENGAL_BISHNUPUR(BANKURA),8,235,243
1.6000000000000005,WEST BENGAL_KALYANI,12,231,243
1.6000000000000005,PUNJAB_AJNALA,130,113,243
1.6000000000000005,UTTAR PRADESH_LUCKNOW,13,230,243
1.7000000000000006,PUNJAB_AJNALA,116,127,243
1.7000000000000006,UTTAR PRADESH_LUCKNOW,11,232,243
1.7000000000000006,WEST BENGAL_KALYANI,10,233,243
1.7000000000000006,WEST BENGAL_BISHNUPUR(BANKURA),7,236,243
1.75,PUNJAB_AJNALA,112,131,243
1.75,UTTAR PRADESH_LUCKNOW,11,232,243
1.75,WEST BENGAL_KALYANI,9,234,243
1.75,WEST BENGAL_BISHNUPUR(BANKURA),7,236,243
1.8000000000000007,PUNJAB_AJNALA,109,134,243
1.8000000000000007,UTTAR PRADESH_LUCKNOW,10,233,243
1.8000000000000007,WEST BENGAL_KALYANI,9,234,243
1.8000000000000007,WEST BENGAL_BISHNUPUR(BANKURA),6,237,243
1.9000000000000008,WEST BENGAL_BISHNUPUR(BANKURA),5,238,243
1.9000000000000008,WEST BENGAL_KALYANI,4,239,243
1.9000000000000008,UTTAR PRADESH_LUCKNOW,6,237,243
1.9000000000000008,PUNJAB_AJNALA,94,149,243
2.0,PUNJAB_AJNALA,78,165,243
2.0,UTTAR PRADESH_LUCKNOW,5,238,243
2.0,WEST BENGAL_KALYANI,4,239,243
2.0,WEST BENGAL_BISHNUPUR(BANKURA),5,238,243
2.000000000000001,PUNJAB_AJNALA,78,165,243
2.000000000000001,UTTAR PRADESH_LUCKNOW,5,238,243
2.000000000000001,WEST BENGAL_KALYANI,4,239,243
2.000000000000001,WEST BENGAL_BISHNUPUR(BANKURA),5,238,243
2.100000000000001,PUNJAB_AJNALA,67,176,243
2.100000000000001,UTTAR PRADESH_LUCKNOW,4,239,243
2.100000000000001,WEST BENGAL_KALYANI,4,239,243
2.100000000000001,WEST BENGAL_BISHNUPUR(BANKURA),3,240,243
2.200000000000001,WEST BENGAL_KALYANI,4,239,243
2.200000000000001,WEST BENGAL_BISHNUPUR(BANKURA),3,240,243
2.200000000000001,PUNJAB_AJNALA,57,186,243
2.200000000000001,UTTAR PRADESH_LUCKNOW,2,241,243
2.25,WEST BENGAL_KALYANI,3,240,243
2.25,WEST BENGAL_BISHNUPUR(BANKURA),1,242,243
2.25,PUNJAB_AJNALA,51,192,243
2.25,UTTAR PRADESH_LUCKNOW,1,242,243
2.300000000000001,PUNJAB_AJNALA,43,200,243
2.300000000000001,UTTAR PRADESH_LUCKNOW,0,243,243
2.300000000000001,WEST BENGAL_KALYANI,2,241,243
2.300000000000001,WEST BENGAL_BISHNUPUR(BANKURA),1,242,243
2.4000000000000012,PUNJAB_AJNALA,34,209,243
2.4000000000000012,UTTAR PRADESH_LUCKNOW,0,243,243
2.4000000000000012,WEST BENGAL_KALYANI,2,241,243
2.4000000000000012,WEST BENGAL_BISHNUPUR(BANKURA),0,243,243
2.5,PUNJAB_AJNALA,25,218,243
2.5,UTTAR PRADESH_LUCKNOW,0,243,243
