<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:9c3eb730d6c10c91ea59490c44c0b2ef5dd9f12999ead687d7a0424d2e6e5709
size 6637
=======
K,MANDI,ANOMALY,NORMAL,TOTAL
1.0,KARNATAKA_BANGALORE,178,65,243
1.0,MAHARASHTRA_LASALGAON,168,75,243
1.0,UTTAR PRADESH_LUCKNOW,69,174,243
1.0,NCT OF DELHI_AZADPUR,155,88,243
1.1,KARNATAKA_BANGALORE,163,80,243
1.1,MAHARASHTRA_LASALGAON,161,82,243
1.1,UTTAR PRADESH_LUCKNOW,62,181,243
1.1,NCT OF DELHI_AZADPUR,134,109,243
1.2000000000000002,NCT OF DELHI_AZADPUR,114,129,243
1.2000000000000002,UTTAR PRADESH_LUCKNOW,50,193,243
1.2000000000000002,KARNATAKA_BANGALORE,150,93,243
1.2000000000000002,MAHARASHTRA_LASALGAON,146,97,243
1.25,KARNATAKA_BANGALORE,147,96,243
1.25,MAHARASHTRA_LASALGAON,140,103,243
1.25,UTTAR PRADESH_LUCKNOW,48,195,243
1.25,NCT OF DELHI_AZADPUR,97,146,243
1.3000000000000003,NCT OF DELHI_AZADPUR,83,160,243
1.3000000000000003,UTTAR PRADESH_LUCKNOW,44,199,243
1.3000000000000003,KARNATAKA_BANGALORE,144,99,243
1.3000000000000003,MAHARASHTRA_LASALGAON,133,110,243
1.4000000000000004,KARNATAKA_BANGALORE,137,106,243
1.4000000000000004,MAHARASHTRA_LASALGAON,115,128,243
1.4000000000000004,UTTAR PRADESH_LUCKNOW,40,203,243
1.4000000000000004,NCT OF DELHI_AZADPUR,71,172,243
1.5,KARNATAKA_BANGALORE,130,113,243
1.5,MAHARASHTRA_LASALGAON,103,140,243
1.5,UTTAR PRADESH_LUCKNOW,35,208,243
1.5,NCT OF DELHI_AZADPUR,57,186,243
1.5000000000000004,NCT OF DELHI_AZADPUR,57,186,243
1.5000000000000004,KARNATAKA_BANGALORE,130,113,243
1.5000000000000004,MAHARASHTRA_LASALGAON,103,140,243
1.5000000000000004,UTTAR PRADESH_LUCKNOW,35,208,243
1.6000000000000005,NCT OF DELHI_AZADPUR,46,197,243
1.6000000000000005,UTTAR PRADESH_LUCKNOW,31,212,243
1.6000000000000005,KARNATAKA_BANGALORE,117,126,243
1.6000000000000005,MAHARASHTRA_LASALGAON,94,149,243
1.7000000000000006,KARNATAKA_BANGALORE,104,139,243
1.7000000000000006,MAHARASHTRA_LASALGAON,85,158,243
1.7000000000000006,UTTAR PRADESH_LUCKNOW,28,215,243
1.7000000000000006,NCT OF DELHI_AZADPUR,43,200,243
1.75,KARNATAKA_BANGALORE,102,141,243
1.75,MAHARASHTRA_LASALGAON,80,163,243
1.75,UTTAR PRADESH_LUCKNOW,24,219,243
1.75,NCT OF DELHI_AZADPUR,41,202,243
1.8000000000000007,KARNATAKA_BANGALORE,100,143,243
1.8000000000000007,MAHARASHTRA_LASALGAON,73,170,243
1.8000000000000007,UTTAR PRADESH_LUCKNOW,23,220,243
1.8000000000000007,NCT OF DELHI_AZADPUR,38,205,243
1.9000000000000008,NCT OF DELHI_AZADPUR,35,208,243
1.9000000000000008,UTTAR PRADESH_LUCKNOW,19,224,243
1.9000000000000008,MAHARASHTRA_LASALGAON,55,188,243
1.9000000000000008,KARNATAKA_BANGALORE,87,156,243
2.0,KARNATAKA_BANGALORE,77,166,243
2.0,MAHARASHTRA_LASALGAON,49,194,243
2.0,UTTAR PRADESH_LUCKNOW,18,225,243
2.0,NCT OF DELHI_AZADPUR,30,213,243
2.000000000000001,KARNATAKA_BANGALORE,77,166,243
2.000000000000001,MAHARASHTRA_LASALGAON,49,194,243
2.000000000000001,UTTAR PRADESH_LUCKNOW,18,225,243
2.000000000000001,NCT OF DELHI_AZADPUR,30,213,243
2.100000000000001,KARNATAKA_BANGALORE,65,178,243
2.100000000000001,MAHARASHTRA_LASALGAON,43,200,243
2.100000000000001,UTTAR PRADESH_LUCKNOW,17,226,243
2.100000000000001,NCT OF DELHI_AZADPUR,30,213,243
2.200000000000001,UTTAR PRADESH_LUCKNOW,14,229,243
2.200000000000001,NCT OF DELHI_AZADPUR,23,220,243
2.200000000000001,KARNATAKA_BANGALORE,54,189,243
2.200000000000001,MAHARASHTRA_LASALGAON,35,208,243
2.25,UTTAR PRADESH_LUCKNOW,13,230,243
2.25,NCT OF DELHI_AZADPUR,18,225,243
2.25,KARNATAKA_BANGALORE,48,195,243
2.25,MAHARASHTRA_LASALGAON,34,209,243
2.300000000000001,KARNATAKA_BANGALORE,46,197,243
2.300000000000001,MAHARASHTRA_LASALGAON,29,214,243
2.300000000000001,UTTAR PRADESH_LUCKNOW,11,232,243
2.300000000000001,NCT OF DELHI_AZADPUR,16,227,243
2.4000000000000012,KARNATAKA_BANGALORE,35,208,243
2.4000000000000012,MAHARASHTRA_LASALGAON,26,217,243
2.4000000000000012,UTTAR PRADESH_LUCKNOW,8,235,243
2.4000000000000012,NCT OF DELHI_AZADPUR,15,228,243
2.5,KARNATAKA_BANGALORE,30,213,243
2.5,MAHARASHTRA_LASALGAON,23,220,243
2.5,UTTAR PRADESH_LUCKNOW,4,239,243
2.5,NCT OF DELHI_AZADPUR,12,231,243
2.5000000000000013,UTTAR PRADESH_LUCKNOW,4,239,243
2.5000000000000013,NCT OF DELHI_AZADPUR,12,231,243
2.5000000000000013,KARNATAKA_BANGALORE,30,213,243
2.5000000000000013,MAHARASHTRA_LASALGAON,23,220,243
2.6000000000000014,NCT OF DELHI_AZADPUR,9,234,243
2.6000000000000014,UTTAR PRADESH_LUCKNOW,2,241,243
2.6000000000000014,KARNATAKA_BANGALORE,22,221,243
2.6000000000000014,MAHARASHTRA_LASALGAON,21,222,243
2.7000000000000015,KARNATAKA_BANGALORE,18,225,243
2.7000000000000015,MAHARASHTRA_LASALGAON,20,223,243
2.7000000000000015,UTTAR PRADESH_LUCKNOW,2,241,243
2.7000000000000015,NCT OF DELHI_AZADPUR,9,234,243
2.75,KARNATAKA_BANGALORE,17,226,243
2.75,MAHARASHTRA_LASALGAON,15,228,243
2.75,UTTAR PRADESH_LUCKNOW,1,242,243
2.75,NCT OF DELHI_AZADPUR,9,234,243
