<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:494d20f293855c3b7529b044cc5188c7dcc81d29bcc3586ea38bca49b1b078db
size 2991
=======
DATE,VOLATILITY,VOLATILITY_SAMEMONTH,VOLATILITY_LASTMONTH,VOLATILITY_LASTYEAR,VOLATILITY_SUM,PRICE_SAMEMONTH,PRICE_LASTMONTH,PRICE_LASTYEAR,PRICE_SUM,SUM
2016-01-01,0.04377207527643545,1.0,0.0,0.0,1.0,0,0,0,0,1.0
2016-02-01,0.018457533599930628,2.0,0.0,0.0,2.0,0,0,0,0,2.0
2016-03-01,0.05269720867831253,3.0,1.0,0.0,4.0,0,0,0,0,4.0
2016-04-01,0.0264215136768244,4.0,1.0,0.0,5.0,0,0,0,0,5.0
2016-05-01,0.009436888750559359,4.0,1.0,0.0,5.0,0,3,0,3,8.0
2016-06-01,0.00914394920709793,4.0,1.0,0.0,5.0,0,4,0,4,9.0
2016-07-01,0.030176889529010507,5.0,2.0,0.0,7.0,0,4,0,4,11.0
2016-08-01,0.0,5.0,2.0,0.0,7.0,0,4,0,4,11.0
2016-09-01,0.0,5.0,2.0,0.0,7.0,0,5,0,5,12.0
2016-10-01,0.0,5.0,2.0,0.0,7.0,0,3,0,3,10.0
2016-11-01,0.0,5.0,2.0,0.0,7.0,0,3,0,3,10.0
2016-12-01,0.0,5.0,2.0,0.0,7.0,0,3,0,3,10.0
2017-01-01,0.0,4.0,2.0,0.0,6.0,0,3,0,3,9.0
2017-02-01,0.0,3.0,2.0,0.0,5.0,0,0,0,0,5.0
2017-03-01,0.03657763165518264,3.0,2.0,1.0,6.0,0,0,0,0,6.0
2017-04-01,0.0,2.0,2.0,1.0,5.0,0,0,2,2,7.0
2017-05-01,0.012526961458828369,3.0,2.0,1.0,6.0,0,0,2,2,8.0
2017-06-01,0.0,3.0,2.0,1.0,6.0,0,0,2,2,8.0
2017-07-01,0.009519739535846415,2.0,1.0,1.0,4.0,0,0,2,2,6.0
2017-08-01,0.0,2.0,1.0,1.0,4.0,0,0,2,2,6.0
2017-09-01,0.002234537679008182,2.0,1.0,1.0,4.0,0,0,3,3,7.0
2017-10-01,0.018338000530961667,3.0,1.0,2.0,6.0,0,0,7,7,13.0
2017-11-01,0.003255564458951852,3.0,1.0,2.0,6.0,0,0,11,11,17.0
2017-12-01,0.003088309167075157,3.0,1.0,2.0,6.0,0,2,11,13,19.0
2018-01-01,0.004647123338775496,3.0,1.0,3.0,7.0,0,2,11,13,20.0
2018-02-01,0.0039616080965687115,4.0,1.0,3.0,8.0,0,2,6,8,16.0
2018-03-01,0.0020004302288341726,3.0,0.0,2.0,5.0,0,2,2,4,9.0
2018-04-01,0.004810668576776429,3.0,0.0,2.0,5.0,0,1,0,1,6.0
2018-05-01,0.0,2.0,0.0,2.0,4.0,0,0,0,0,4.0
2018-06-01,0.025935176654908968,3.0,1.0,3.0,7.0,0,0,0,0,7.0
2018-07-01,0.0,3.0,1.0,3.0,7.0,0,0,0,0,7.0
2018-08-01,0.0,3.0,1.0,3.0,7.0,0,0,0,0,7.0
2018-09-01,0.012663471958049205,4.0,1.0,3.0,8.0,0,0,0,0,8.0
2018-10-01,0.0,3.0,1.0,2.0,6.0,0,0,0,0,6.0
2018-11-01,0.0,3.0,1.0,2.0,6.0,0,0,0,0,6.0
2018-12-01,0.0,3.0,1.0,2.0,6.0,0,0,0,0,6.0
2019-01-01,0.0,3.0,1.0,1.0,5.0,0,0,0,0,5.0
2019-02-01,0.0,2.0,1.0,1.0,4.0,0,1,0,1,5.0
2019-03-01,0.0,2.0,1.0,1.0,4.0,0,4,0,4,8.0
2019-04-01,0.0,2.0,1.0,1.0,4.0,0,4,0,4,8.0
2019-05-01,0.0,2.0,1.0,1.0,4.0,0,4,0,4,8.0
2019-06-01,0.0,1.0,0.0,0.0,1.0,0,4,0,4,5.0
2019-07-01,0.0,1.0,0.0,0.0,1.0,0,1,3,4,5.0
2019-08-01,0.0,1.0,0.0,0.0,1.0,0,0,7,7,8.0
2019-09-01,0.02076432945389645,1.0,1.0,0.0,2.0,0,0,11,11,13.0
2019-10-01,0.0,1.0,1.0,0.0,2.0,0,0,15,15,17.0
2019-11-01,0.0,1.0,1.0,0.0,2.0,3,3,17,23,25.0
2019-12-01,0.0,1.0,1.0,0.0,2.0,7,7,18,32,34.0
2020-01-01,0.0,1.0,1.0,0.0,2.0,10,12,18,40,42.0
2020-02-01,0.0,1.0,1.0,0.0,2.0,10,15,18,43,45.0
2020-03-01,0.0,1.0,1.0,0.0,2.0,9,15,19,43,45.0
2020-04-01,0.0,1.0,1.0,0.0,2.0,5,11,20,36,38.0
2020-05-01,0.0,1.0,1.0,0.0,2.0,1,7,20,28,30.0
2020-06-01,0.0,1.0,1.0,0.0,2.0,0,2,20,22,24.0
2020-07-01,0.0,1.0,1.0,0.0,2.0,0,0,20,20,22.0
2020-08-01,0.0017106770828672164,1.0,1.0,0.0,2.0,0,0,20,20,22.0
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
