<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:84aba39ac721cbcaa1bb73151ac7bd3e40f6dc5a6fb90311dc2789d8ada0ced0
size 17498
=======
STARTDATA,ENDDATA,MAX_PRICE,MIN_PRICE,MAXMINRATIO
2016-01-01,2016-02-13,8600.0,8500.0,1.011645688742501
2016-01-08,2016-02-20,8600.0,8482.49999765625,1.013732539915829
2016-01-15,2016-02-27,8600.0,8400.0,1.023687656231401
2016-01-22,2016-03-05,8600.0,8400.0,1.023687656231401
2016-01-29,2016-03-12,8600.0,8400.0,1.023687656231401
2016-02-01,2016-03-15,8600.0,8400.0,1.023687656231401
2016-02-08,2016-03-22,8500.0,8400.0,1.011784311391501
2016-02-15,2016-03-29,8500.0,8400.0,1.011784311391501
2016-02-22,2016-04-05,8417.50000234375,8400.0,1.0019640521775681
2016-02-29,2016-04-12,8400.0,6800.0,1.235112483458315
2016-03-07,2016-04-19,8400.0,6800.0,1.235112483458315
2016-03-14,2016-04-26,8400.0,6800.0,1.235112483458315
2016-03-21,2016-05-03,8400.0,6800.0,1.235112483458315
2016-03-28,2016-05-10,8400.0,6800.0,1.235112483458315
2016-04-04,2016-05-17,8400.0,6800.0,1.235112483458315
2016-04-11,2016-05-24,7800.0,6800.0,1.1468901632112924
2016-04-18,2016-05-31,7800.0,6800.0,1.1468901632112924
2016-04-25,2016-06-07,7800.0,7800.0,0.9998718113062428
2016-05-02,2016-06-14,7800.0,7800.0,0.9998718113062428
2016-05-09,2016-06-21,7800.0,7800.0,0.9998718113062428
2016-05-16,2016-06-28,7800.0,7800.0,0.9998718113062428
2016-05-23,2016-07-05,7800.0,7800.0,0.9998718113062428
2016-05-30,2016-07-12,7800.0,7800.0,0.9998718113062428
2016-06-06,2016-07-19,7800.0,7800.0,0.9998718113062428
2016-06-13,2016-07-26,7800.0,7800.0,0.9998718113062428
2016-06-20,2016-08-02,7800.0,7800.0,0.9998718113062428
2016-06-27,2016-08-09,7800.0,7800.0,0.9998718113062428
2016-07-04,2016-08-16,7800.0,7800.0,0.9998718113062428
2016-07-11,2016-08-23,7800.0,7800.0,0.9998718113062428
2016-07-18,2016-08-30,7800.0,7800.0,0.9998718113062428
2016-07-25,2016-09-06,7800.0,7800.0,0.9998718113062428
2016-08-01,2016-09-13,7800.0,7800.0,0.9998718113062428
2016-08-08,2016-09-20,7800.0,7800.0,0.9998718113062428
2016-08-15,2016-09-27,7800.0,7800.0,0.9998718113062428
2016-08-22,2016-10-04,7800.0,7800.0,0.9998718113062428
2016-08-29,2016-10-11,7800.0,7500.0,1.0398613518197575
2016-09-05,2016-10-18,7800.0,7500.0,1.0398613518197575
2016-09-12,2016-10-25,7800.0,7500.0,1.0398613518197575
2016-09-19,2016-11-01,7800.0,7500.0,1.0398613518197575
2016-09-26,2016-11-08,7800.0,7500.0,1.0398613518197575
2016-10-03,2016-11-15,7800.0,7500.0,1.0398613518197575
2016-10-10,2016-11-22,7500.0,7500.0,0.9998666844420744
2016-10-17,2016-11-29,7500.0,7500.0,0.9998666844420744
2016-10-24,2016-12-06,7572.22222469136,7500.0,1.0094950306214319
2016-10-31,2016-12-13,7600.0,7500.0,1.0131982402346353
2016-11-07,2016-12-20,7600.0,7000.0,1.0855592058277388
2016-11-14,2016-12-27,7600.0,7000.0,1.0855592058277388
2016-11-21,2017-01-03,7600.0,7000.0,1.0855592058277388
2016-11-28,2017-01-10,7600.0,7000.0,1.0855592058277388
2016-12-05,2017-01-17,7600.0,7000.0,1.0855592058277388
2016-12-12,2017-01-24,7600.0,7000.0,1.0855592058277388
2016-12-19,2017-01-31,7500.0,7000.0,1.0712755320668477
2016-12-26,2017-02-07,7500.0,7000.0,1.0712755320668477
2017-01-01,2017-02-13,7500.0,7000.0,1.0712755320668477
2017-01-08,2017-02-20,7500.0,7000.0,1.0712755320668477
2017-01-15,2017-02-27,7500.0,7000.0,1.0712755320668477
2017-01-22,2017-03-06,7500.0,7000.0,1.0712755320668477
2017-01-29,2017-03-13,7250.0,7000.0,1.0355663476646193
2017-02-05,2017-03-20,7000.0,6800.0,1.0292604028819292
2017-02-12,2017-03-27,7000.0,6800.0,1.0292604028819292
2017-02-19,2017-04-03,7000.0,6800.0,1.0292604028819292
2017-02-26,2017-04-10,7000.0,6800.0,1.0292604028819292
2017-03-05,2017-04-17,7000.0,6800.0,1.0292604028819292
2017-03-12,2017-04-24,7000.0,6726.190477733687,1.0405532626390297
2017-03-19,2017-05-01,7000.0,6600.0,1.0604453870625663
2017-03-26,2017-05-08,7000.0,6500.0,1.0767574219350868
2017-04-02,2017-05-15,7000.0,6500.0,1.0767574219350868
2017-04-09,2017-05-22,7000.0,6500.0,1.0767574219350868
2017-04-16,2017-05-29,7000.0,6500.0,1.0767574219350868
2017-04-23,2017-06-05,6800.0,6500.0,1.045992924165513
2017-04-30,2017-06-12,6800.0,6500.0,1.045992924165513
2017-05-07,2017-06-19,6800.0,6500.0,1.045992924165513
2017-05-14,2017-06-26,6800.0,6500.0,1.045992924165513
2017-05-21,2017-07-03,6800.0,6500.0,1.045992924165513
2017-05-28,2017-07-10,6800.0,6600.0,1.0301469474322071
2017-06-04,2017-07-17,6800.0,6600.0,1.0301469474322071
2017-06-11,2017-07-24,6800.0,6600.0,1.0301469474322071
2017-06-18,2017-07-31,6800.0,6600.0,1.0301469474322071
2017-06-25,2017-08-07,6700.0,6600.0,1.0149977276170277
2017-07-02,2017-08-14,6600.0,6600.0,0.9998485078018482
2017-07-09,2017-08-21,6600.0,6300.0,1.047452785272179
2017-07-16,2017-08-28,6700.0,6300.0,1.0633232820187273
2017-07-23,2017-09-04,6700.0,6300.0,1.0633232820187273
2017-07-30,2017-09-11,6700.0,6300.0,1.0633232820187273
2017-08-06,2017-09-18,6700.0,6300.0,1.0633232820187273
2017-08-13,2017-09-25,6700.0,6300.0,1.0633232820187273
2017-08-20,2017-10-02,6700.0,6300.0,1.0633232820187273
2017-08-27,2017-10-09,6736.029412130917,6500.0,1.0361528091264294
2017-09-03,2017-10-16,6800.0,6600.0,1.0301469474322071
2017-09-10,2017-10-23,6800.0,6600.0,1.0301469474322071
2017-09-17,2017-10-30,6800.0,6600.0,1.0301469474322071
2017-09-24,2017-11-06,6800.0,6600.0,1.0301469474322071
2017-10-01,2017-11-13,6800.0,6609.558823016718,1.0286573619651767
2017-10-08,2017-11-20,6800.0,6718.29044136873,1.0120116192826498
2017-10-15,2017-11-27,6800.0,6800.0,0.9998529627995882
2017-10-22,2017-12-04,6800.0,6800.0,0.9998529627995882
2017-10-29,2017-12-11,6800.0,6800.0,0.9998529627995882
2017-11-05,2017-12-18,6800.0,6800.0,0.9998529627995882
2017-11-12,2017-12-25,6800.0,6800.0,0.9998529627995882
2017-11-19,2018-01-01,6800.0,6800.0,0.9998529627995882
2017-11-26,2018-01-08,6800.0,6800.0,0.9998529627995882
2017-12-03,2018-01-15,6800.0,6800.0,0.9998529627995882
2017-12-10,2018-01-22,6800.0,6800.0,0.9998529627995882
2017-12-17,2018-01-29,6800.0,6800.0,0.9998529627995882
2017-12-24,2018-02-05,6800.0,6800.0,0.9998529627995882
2017-12-31,2018-02-12,6800.0,5700.0,1.1927731976846168
2018-01-07,2018-02-19,6800.0,5300.0,1.282776834559517
2018-01-14,2018-02-26,6800.0,5300.0,1.282776834559517
2018-01-21,2018-03-05,6800.0,5300.0,1.282776834559517
2018-01-28,2018-03-12,6800.0,5300.0,1.282776834559517
2018-02-04,2018-03-19,6800.0,5300.0,1.282776834559517
2018-02-11,2018-03-26,6200.0,5300.0,1.1695906432748537
2018-02-18,2018-04-02,5300.0,5000.0,1.0597880423915218
2018-02-25,2018-04-09,5300.0,5000.0,1.0597880423915218
2018-03-04,2018-04-16,5300.0,5000.0,1.0597880423915218
2018-03-11,2018-04-23,5300.0,5000.0,1.0597880423915218
2018-03-18,2018-04-30,5300.0,5000.0,1.0597880423915218
2018-03-25,2018-05-07,5300.0,5000.0,1.0597880423915218
2018-04-01,2018-05-14,5300.0,5000.0,1.0597880423915218
2018-04-08,2018-05-21,5300.0,5000.0,1.0597880423915218
2018-04-15,2018-05-28,5300.0,5000.0,1.0597880423915218
2018-04-22,2018-06-04,5300.0,5000.0,1.0597880423915218
2018-04-29,2018-06-11,5300.0,5000.0,1.0597880423915218
2018-05-06,2018-06-18,5300.0,5000.0,1.0597880423915218
2018-05-13,2018-06-25,5300.0,5150.0,1.02892642205397
2018-05-20,2018-07-02,5300.0,5300.0,0.9998113563478589
2018-05-27,2018-07-09,5300.0,5300.0,0.9998113563478589
2018-06-03,2018-07-16,5300.0,5300.0,0.9998113563478589
2018-06-10,2018-07-23,5300.0,5300.0,0.9998113563478589
2018-06-17,2018-07-30,5300.0,5300.0,0.9998113563478589
2018-06-24,2018-08-06,5300.0,5300.0,0.9998113563478589
2018-07-01,2018-08-13,5300.0,5300.0,0.9998113563478589
2018-07-08,2018-08-20,5300.0,5300.0,0.9998113563478589
2018-07-15,2018-08-27,5300.0,5300.0,0.9998113563478589
2018-07-22,2018-09-03,5300.0,5300.0,0.9998113563478589
2018-07-29,2018-09-10,5300.0,5300.0,0.9998113563478589
2018-08-05,2018-09-17,5300.0,5300.0,0.9998113563478589
2018-08-12,2018-09-24,5300.0,5300.0,0.9998113563478589
2018-08-19,2018-10-01,5300.0,5300.0,0.9998113563478589
2018-08-26,2018-10-08,5300.0,5300.0,0.9998113563478589
2018-09-02,2018-10-15,5300.0,5300.0,0.9998113563478589
2018-09-09,2018-10-22,5300.0,5300.0,0.9998113563478589
2018-09-16,2018-10-29,5300.0,5300.0,0.9998113563478589
2018-09-23,2018-11-05,5300.0,5300.0,0.9998113563478589
2018-09-30,2018-11-12,5300.0,5300.0,0.9998113563478589
2018-10-07,2018-11-19,5300.0,5300.0,0.9998113563478589
2018-10-14,2018-11-26,5300.0,5300.0,0.9998113563478589
2018-10-21,2018-12-03,5300.0,5300.0,0.9998113563478589
2018-10-28,2018-12-10,5300.0,5300.0,0.9998113563478589
2018-11-04,2018-12-17,5300.0,5300.0,0.9998113563478589
2018-11-11,2018-12-24,5300.0,5300.0,0.9998113563478589
