<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:7b9c141c787aec3b80d1b9c96f2f61d3ef1277d57f27941c4a25dc54601da3bf
size 17369
=======
STARTDATA,ENDDATA,MAX_PRICE,MIN_PRICE,MAXMINRATIO
2016-01-01,2016-02-13,7100.0,6700.0,1.0595433517385464
2016-01-08,2016-02-20,7000.0,6600.0,1.0604453870625663
2016-01-15,2016-02-27,6700.0,6600.0,1.0149977276170277
2016-01-22,2016-03-05,6700.0,6500.0,1.030610675280726
2016-01-29,2016-03-12,6700.0,6500.0,1.030610675280726
2016-02-01,2016-03-15,6700.0,6500.0,1.030610675280726
2016-02-08,2016-03-22,6700.0,6500.0,1.030610675280726
2016-02-15,2016-03-29,6700.0,6500.0,1.030610675280726
2016-02-22,2016-04-05,6700.0,6500.0,1.030610675280726
2016-02-29,2016-04-12,6900.0,6500.0,1.0613751730503
2016-03-07,2016-04-19,7000.0,6600.0,1.0604453870625663
2016-03-14,2016-04-26,7300.0,6700.0,1.0893896433368153
2016-03-21,2016-05-03,7300.0,6700.0,1.0893896433368153
2016-03-28,2016-05-10,7300.0,6700.0,1.0893896433368153
2016-04-04,2016-05-17,7500.0,6700.0,1.1192359349350842
2016-04-11,2016-05-24,7600.0,6900.0,1.1012896681640343
2016-04-18,2016-05-31,7600.0,6900.0,1.1012896681640343
2016-04-25,2016-06-07,7600.0,7000.0,1.0855592058277388
2016-05-02,2016-06-14,7700.0,7000.0,1.0998428795886301
2016-05-09,2016-06-21,7700.0,7100.0,1.08435431629348
2016-05-16,2016-06-28,7800.0,7500.0,1.0398613518197575
2016-05-23,2016-07-05,7800.0,7600.0,1.0261807656887252
2016-05-30,2016-07-12,7800.0,7600.0,1.0261807656887252
2016-06-06,2016-07-19,7800.0,7600.0,1.0261807656887252
2016-06-13,2016-07-26,7800.0,7600.0,1.0261807656887252
2016-06-20,2016-08-02,7800.0,7700.0,1.0128554733151538
2016-06-27,2016-08-09,7800.0,7700.0,1.0128554733151538
2016-07-04,2016-08-16,7800.0,7600.0,1.0261807656887252
2016-07-11,2016-08-23,7800.0,7600.0,1.0261807656887252
2016-07-18,2016-08-30,7800.0,7600.0,1.0261807656887252
2016-07-25,2016-09-06,7800.0,7200.0,1.083182891265102
2016-08-01,2016-09-13,7800.0,7200.0,1.083182891265102
2016-08-08,2016-09-20,7800.0,7200.0,1.083182891265102
2016-08-15,2016-09-27,7600.0,7200.0,1.0554089709762533
2016-08-22,2016-10-04,7600.0,7200.0,1.0554089709762533
2016-08-29,2016-10-11,7600.0,7200.0,1.0554089709762533
2016-09-05,2016-10-18,7200.0,7200.0,0.9998611303985557
2016-09-12,2016-10-25,7200.0,7100.0,1.0139416983523448
2016-09-19,2016-11-01,7200.0,7000.0,1.0284245107841736
2016-09-26,2016-11-08,7200.0,7000.0,1.0284245107841736
2016-10-03,2016-11-15,7200.0,7000.0,1.0284245107841736
2016-10-10,2016-11-22,7200.0,7000.0,1.0284245107841736
2016-10-17,2016-11-29,7200.0,7000.0,1.0284245107841736
2016-10-24,2016-12-06,7100.0,7000.0,1.0141408370232823
2016-10-31,2016-12-13,7000.0,7000.0,0.999857163262391
2016-11-07,2016-12-20,7000.0,6600.0,1.0604453870625663
2016-11-14,2016-12-27,7000.0,6600.0,1.0604453870625663
2016-11-21,2017-01-03,7000.0,6500.0,1.0767574219350868
2016-11-28,2017-01-10,7000.0,6400.0,1.0935791282612093
2016-12-05,2017-01-17,7000.0,6400.0,1.0935791282612093
2016-12-12,2017-01-24,7000.0,6300.0,1.1109347722583718
2016-12-19,2017-01-31,6800.0,6300.0,1.0791937787652754
2016-12-26,2017-02-07,6800.0,6300.0,1.0791937787652754
2017-01-01,2017-02-13,6600.0,6300.0,1.047452785272179
2017-01-08,2017-02-20,6400.0,6300.0,1.0157117917790828
2017-01-15,2017-02-27,6400.0,6200.0,1.032091598129334
2017-01-22,2017-03-06,6300.0,6200.0,1.0159651669085632
2017-01-29,2017-03-13,6300.0,6200.0,1.0159651669085632
2017-02-05,2017-03-20,6300.0,6200.0,1.0159651669085632
2017-02-12,2017-03-27,6300.0,6200.0,1.0159651669085632
2017-02-19,2017-04-03,6300.0,6200.0,1.0159651669085632
2017-02-26,2017-04-10,6300.0,5900.0,1.0676156583629892
2017-03-05,2017-04-17,6300.0,5900.0,1.0676156583629892
2017-03-12,2017-04-24,6300.0,5900.0,1.0676156583629892
2017-03-19,2017-05-01,6300.0,5900.0,1.0676156583629892
2017-03-26,2017-05-08,6300.0,5900.0,1.0676156583629892
2017-04-02,2017-05-15,6300.0,5500.0,1.145246318851118
2017-04-09,2017-05-22,5900.0,5500.0,1.0725322668605708
2017-04-16,2017-05-29,5900.0,5500.0,1.0725322668605708
2017-04-23,2017-06-05,5900.0,5500.0,1.0725322668605708
2017-04-30,2017-06-12,5900.0,5500.0,1.0725322668605708
2017-05-07,2017-06-19,5900.0,5500.0,1.0725322668605708
2017-05-14,2017-06-26,5700.0,5500.0,1.036175240865297
2017-05-21,2017-07-03,5500.0,5500.0,0.9998182148700236
2017-05-28,2017-07-10,5500.0,5500.0,0.9998182148700236
2017-06-04,2017-07-17,5500.0,5500.0,0.9998182148700236
2017-06-11,2017-07-24,5500.0,5500.0,0.9998182148700236
2017-06-18,2017-07-31,5500.0,5500.0,0.9998182148700236
2017-06-25,2017-08-07,5500.0,5500.0,0.9998182148700236
2017-07-02,2017-08-14,5500.0,5500.0,0.9998182148700236
2017-07-09,2017-08-21,5500.0,5500.0,0.9998182148700236
2017-07-16,2017-08-28,5500.0,5500.0,0.9998182148700236
2017-07-23,2017-09-04,5500.0,5500.0,0.9998182148700236
2017-07-30,2017-09-11,5500.0,5500.0,0.9998182148700236
2017-08-06,2017-09-18,5500.0,5500.0,0.9998182148700236
2017-08-13,2017-09-25,5500.0,5500.0,0.9998182148700236
2017-08-20,2017-10-02,5500.0,5500.0,0.9998182148700236
2017-08-27,2017-10-09,5500.0,5500.0,0.9998182148700236
2017-09-03,2017-10-16,5500.0,5300.0,1.03754008677608
2017-09-10,2017-10-23,5500.0,5300.0,1.03754008677608
2017-09-17,2017-10-30,5500.0,5300.0,1.03754008677608
2017-09-24,2017-11-06,5500.0,5300.0,1.03754008677608
2017-10-01,2017-11-13,5500.0,5300.0,1.03754008677608
2017-10-08,2017-11-20,5500.0,5300.0,1.03754008677608
2017-10-15,2017-11-27,5500.0,5300.0,1.03754008677608
2017-10-22,2017-12-04,5300.0,5300.0,0.9998113563478589
2017-10-29,2017-12-11,5300.0,5300.0,0.9998113563478589
2017-11-05,2017-12-18,5300.0,5300.0,0.9998113563478589
2017-11-12,2017-12-25,5300.0,5300.0,0.9998113563478589
2017-11-19,2018-01-01,5300.0,5300.0,0.9998113563478589
2017-11-26,2018-01-08,5300.0,5100.0,1.0390119584395217
2017-12-03,2018-01-15,5300.0,5100.0,1.0390119584395217
2017-12-10,2018-01-22,5300.0,5100.0,1.0390119584395217
2017-12-17,2018-01-29,5300.0,5100.0,1.0390119584395217
2017-12-24,2018-02-05,5300.0,5100.0,1.0390119584395217
2017-12-31,2018-02-12,5300.0,5100.0,1.0390119584395217
2018-01-07,2018-02-19,5100.0,5100.0,0.9998039600078416
2018-01-14,2018-02-26,5100.0,5100.0,0.9998039600078416
2018-01-21,2018-03-05,5100.0,5100.0,0.9998039600078416
2018-01-28,2018-03-12,5100.0,5100.0,0.9998039600078416
2018-02-04,2018-03-19,5100.0,5100.0,0.9998039600078416
2018-02-11,2018-03-26,5100.0,5100.0,0.9998039600078416
2018-02-18,2018-04-02,5100.0,5100.0,0.9998039600078416
2018-02-25,2018-04-09,5100.0,5100.0,0.9998039600078416
2018-03-04,2018-04-16,5100.0,5100.0,0.9998039600078416
2018-03-11,2018-04-23,5100.0,5100.0,0.9998039600078416
2018-03-18,2018-04-30,5100.0,5100.0,0.9998039600078416
2018-03-25,2018-05-07,5100.0,5100.0,0.9998039600078416
2018-04-01,2018-05-14,5100.0,5100.0,0.9998039600078416
2018-04-08,2018-05-21,5100.0,5100.0,0.9998039600078416
2018-04-15,2018-05-28,5100.0,5100.0,0.9998039600078416
2018-04-22,2018-06-04,5100.0,5100.0,0.9998039600078416
2018-04-29,2018-06-11,5100.0,5100.0,0.9998039600078416
2018-05-06,2018-06-18,5100.0,5100.0,0.9998039600078416
2018-05-13,2018-06-25,5100.0,5100.0,0.9998039600078416
2018-05-20,2018-07-02,5100.0,5100.0,0.9998039600078416
2018-05-27,2018-07-09,5100.0,5100.0,0.9998039600078416
2018-06-03,2018-07-16,5100.0,5100.0,0.9998039600078416
2018-06-10,2018-07-23,5100.0,5100.0,0.9998039600078416
2018-06-17,2018-07-30,5100.0,5100.0,0.9998039600078416
2018-06-24,2018-08-06,5100.0,5100.0,0.9998039600078416
2018-07-01,2018-08-13,5100.0,5100.0,0.9998039600078416
2018-07-08,2018-08-20,5100.0,5100.0,0.9998039600078416
2018-07-15,2018-08-27,5100.0,5100.0,0.9998039600078416
2018-07-22,2018-09-03,5100.0,5100.0,0.9998039600078416
2018-07-29,2018-09-10,5100.0,5100.0,0.9998039600078416
2018-08-05,2018-09-17,5100.0,5100.0,0.9998039600078416
2018-08-12,2018-09-24,5100.0,5100.0,0.9998039600078416
2018-08-19,2018-10-01,5100.0,5100.0,0.9998039600078416
2018-08-26,2018-10-08,5100.0,5100.0,0.9998039600078416
2018-09-02,2018-10-15,5300.0,5100.0,1.0390119584395217
2018-09-09,2018-10-22,5300.0,5100.0,1.0390119584395217
2018-09-16,2018-10-29,5300.0,5100.0,1.0390119584395217
2018-09-23,2018-11-05,5300.0,5100.0,1.0390119584395217
2018-09-30,2018-11-12,5500.0,5100.0,1.0782199568712016
2018-10-07,2018-11-19,5500.0,5100.0,1.0782199568712016
2018-10-14,2018-11-26,5500.0,5300.0,1.03754008677608
2018-10-21,2018-12-03,5500.0,5300.0,1.03754008677608
2018-10-28,2018-12-10,5500.0,5300.0,1.03754008677608
2018-11-04,2018-12-17,5500.0,5300.0,1.03754008677608
2018-11-11,2018-12-24,5500.0,5500.0,0.9998182148700236
2018-11-18,2018-12-31,5500.0,5500.0,0.9998182148700236
2018-11-25,2019-01-07,5500.0,5500.0,0.9998182148700236
2018-12-02,2019-01-14,5500.0,5500.0,0.9998182148700236
2018-12-09,2019-01-21,5500.0,5500.0,0.9998182148700236
2018-12-16,2019-01-28,5500.0,5500.0,0.9998182148700236
2018-12-23,2019-02-04,5500.0,5500.0,0.9998182148700236
2018-12-30,2019-02-11,5500.0,5500.0,0.9998182148700236
2019-01-06,2019-02-18,5500.0,5500.0,0.9998182148700236
2019-01-13,2019-02-25,5500.0,5500.0,0.9998182148700236
2019-01-20,2019-03-04,5500.0,5500.0,0.9998182148700236
2019-01-27,2019-03-11,5500.0,5500.0,0.9998182148700236
