<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:7b9eedd6a15c204c211b1f83b5e8da457e6666e01a35b5a5ac49f5de6c42f0b9
size 22515
=======
MANDINAME,DATE,ARRIVAL,MIN,MAX,PRICE
AHMEDNAGAR,04/10/2020,3.0,1000,2000,1500
AHMEDNAGAR,11/10/2020,4.0,1000,2500,1750
AKLUJ,05/10/2020,2.0,1500,2500,2200
AKLUJ,06/10/2020,1.0,2000,2600,2300
AKLUJ,07/10/2020,2.0,1500,2500,2000
AKLUJ,08/10/2020,2.0,1500,2200,2000
AKLUJ,09/10/2020,1.0,1000,2000,1500
AKLUJ,10/10/2020,1.0,1200,2000,1500
AKLUJ,11/10/2020,1.0,1500,2000,1800
AKLUJ,12/10/2020,2.0,1000,2200,2000
AKLUJ,13/10/2020,1.0,1500,2500,2000
AKLUJ,14/10/2020,2.0,1800,2500,2200
AKLUJ,28/10/2020,2.0,1800,2500,2000
AKLUJ,29/10/2020,2.0,1500,2500,2000
AKLUJ,31/10/2020,1.0,2000,2600,2400
AMRAWATI(FRUI & VEG. MARKET),06/10/2020,31.0,3000,3200,3100
AMRAWATI(FRUI & VEG. MARKET),09/10/2020,31.0,3000,3200,3100
AMRAWATI(FRUI & VEG. MARKET),11/10/2020,30.0,3000,3500,3250
AMRAWATI(FRUI & VEG. MARKET),13/10/2020,30.0,3000,3500,3250
AMRAWATI(FRUI & VEG. MARKET),30/10/2020,34.0,2600,3200,2900
AURANGABAD,01/10/2020,17.0,300,1500,900
AURANGABAD,03/10/2020,12.0,1000,2200,1600
AURANGABAD,04/10/2020,12.0,500,3000,2750
AURANGABAD,05/10/2020,11.0,1000,2800,1900
AURANGABAD,06/10/2020,9.0,1000,3000,2000
AURANGABAD,07/10/2020,11.0,1000,2500,1750
AURANGABAD,08/10/2020,14.0,500,2200,1350
AURANGABAD,10/10/2020,14.0,500,2800,1650
AURANGABAD,11/10/2020,12.0,500,2500,1500
AURANGABAD,12/10/2020,10.0,1000,2500,1750
AURANGABAD,13/10/2020,11.0,1200,2800,2000
AURANGABAD,14/10/2020,8.0,1000,2600,1800
AURANGABAD,28/10/2020,10.0,1200,3000,2100
AURANGABAD,31/10/2020,11.0,800,3200,2000
CHANDRAPUR(GANJWAD),01/10/2020,66.0,800,2000,1500
CHANDRAPUR(GANJWAD),05/10/2020,59.0,800,1600,1000
CHANDRAPUR(GANJWAD),06/10/2020,66.0,800,1600,1200
CHANDRAPUR(GANJWAD),09/10/2020,55.0,800,1600,1200
CHANDRAPUR(GANJWAD),10/10/2020,84.0,800,1600,1200
CHANDRAPUR(GANJWAD),13/10/2020,64.0,1500,2600,2000
CHANDRAPUR(GANJWAD),14/10/2020,56.0,1600,2500,2000
CHANDRAPUR(GANJWAD),28/10/2020,61.0,1600,2400,2000
CHANDRAPUR(GANJWAD),29/10/2020,79.0,1200,2000,1600
CHANDRAPUR(GANJWAD),30/10/2020,107.0,1000,1800,1400
CHANDRAPUR(GANJWAD),31/10/2020,87.0,800,1400,1000
CHANDVAD,01/10/2020,2.0,550,2000,1500
CHANDVAD,02/10/2020,1.0,500,2450,1625
CHANDVAD,04/10/2020,2.0,250,2000,1125
CHANDVAD,05/10/2020,1.0,350,1825,1250
CHANDVAD,06/10/2020,1.0,500,2300,1500
CHANDVAD,07/10/2020,2.0,500,2250,1625
CHANDVAD,08/10/2020,1.0,500,2300,1750
CHANDVAD,09/10/2020,1.0,700,1800,1400
CHANDVAD,11/10/2020,2.0,250,1550,1250
CHANDVAD,12/10/2020,2.0,400,2250,1575
CHANDVAD,13/10/2020,1.0,400,2250,1550
CHANDVAD,26/10/2020,2.0,500,1875,1400
CHANDVAD,27/10/2020,2.0,500,2000,1625
CHANDVAD,28/10/2020,2.0,300,1825,1250
CHANDVAD,29/10/2020,1.0,300,1750,1250
CHANDVAD,30/10/2020,1.0,300,1525,1125
DINDORI,01/10/2020,24.0,1500,2105,1800
DINDORI,02/10/2020,26.0,1500,1805,1605
DINDORI,03/10/2020,21.0,1500,1905,1700
DINDORI,04/10/2020,23.0,1500,1955,1750
DINDORI,05/10/2020,40.0,1500,2275,1950
DINDORI,06/10/2020,31.0,1500,2405,2250
DINDORI,07/10/2020,51.0,1500,1955,1800
DINDORI,08/10/2020,51.0,1500,1955,1800
DINDORI,09/10/2020,56.0,1800,2050,1900
DINDORI,10/10/2020,44.0,1850,2250,2000
DINDORI,11/10/2020,53.0,1850,2000,1950
DINDORI,12/10/2020,53.0,2000,2375,2300
DINDORI,13/10/2020,76.0,2000,2305,2150
DINDORI,14/10/2020,76.0,2000,2425,2250
DINDORI,23/10/2020,60.0,2000,2355,2150
DINDORI,24/10/2020,65.0,1955,2405,2205
