<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:ab6aa065899748335e0921dfbf91ce6c553c4ea17770e714bfc5d8495bd18137
size 159615
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achalda,02/03/2019,2,Red,1100,1280,1250,
,05/03/2019,3,Red,1200,1250,1240,
,06/03/2019,2.4,Red,1200,1240,1230,
,07/03/2019,1.8,Red,1200,1330,1300,
,11/03/2019,2.6,Red,1200,1205,1201,
,12/03/2019,1.9,Red,1100,1300,1230,
,13/03/2019,1.3,Red,1200,1215,1210,
,14/03/2019,1.6,Red,1200,1250,1220,
,15/03/2019,1.2,Red,1000,1200,1130,
,16/03/2019,2,Red,1100,1210,1200,
,18/03/2019,2.2, ,NR,NR,NR,
,20/03/2019,2.6, ,NR,NR,NR,
,23/03/2019,2.7,Red,1200,1230,1210,
,25/03/2019,1.5,Red,1200,1251,1250,
,26/03/2019,2.1,Red,1200,1230,1210,
,27/03/2019,1.2,Red,1300,1320,1310,
,28/03/2019,2,Red,1100,1250,1200,
,29/03/2019,1.6,Red,1000,1200,1111,
,30/03/2019,1.5,Red,1200,1220,1210,
Achnera,01/03/2019,2.1,Red,750,850,800,
,02/03/2019,2.1, ,NR,NR,NR,
,03/03/2019,2.1,Red,750,850,800,
,04/03/2019,2.1,Red,750,850,800,
,05/03/2019,2.1,Red,800,900,850,
,06/03/2019,2.1,Red,800,900,850,
,08/03/2019,2.1,Red,800,880,840,
,09/03/2019,2.1,Red,800,880,840,
,10/03/2019,1.9,Red,800,900,850,
,11/03/2019,2.1,Red,750,850,800,
,12/03/2019,2.1,Red,750,850,800,
,13/03/2019,2.1,Red,750,850,800,
,15/03/2019,2.1,Red,750,850,800,
,16/03/2019,2.2,Red,750,850,800,
,17/03/2019,2.2,Red,750,850,800,
,18/03/2019,2.1,Red,750,850,800,
,19/03/2019,2.2,Red,750,830,790,
,20/03/2019,1.7,Red,750,850,800,
,22/03/2019,1.8,Red,780,880,830,
,23/03/2019,2.1,Red,700,800,750,
,24/03/2019,2.2,Red,700,780,740,
,25/03/2019,2.1,Red,700,800,750,
,26/03/2019,2.2,Red,700,800,750,
,27/03/2019,2.2,Red,700,800,750,
,29/03/2019,2.2,Red,700,780,740,
,30/03/2019,2.1,Red,750,850,800,
,31/03/2019,2.2,Red,740,820,780,
Agra,02/03/2019,85,Red,700,850,780,
,04/03/2019,90,Red,650,800,720,
,05/03/2019,98,Red,600,800,700,
,06/03/2019,95,Red,620,800,710,
,07/03/2019,102,Red,600,800,700,
,08/03/2019,90,Red,620,800,700,
,09/03/2019,87,Red,650,850,750,
,11/03/2019,80,Red,700,900,780,
,12/03/2019,92,Red,680,850,760,
,13/03/2019,90,Red,700,900,800,
,14/03/2019,82,Red,750,900,820,
,15/03/2019,80,Red,750,950,840,
,16/03/2019,70,Red,750,950,850,
,18/03/2019,65,Red,780,950,860,
,19/03/2019,80,Red,750,900,820,
,20/03/2019,70,Red,700,900,810,
,22/03/2019,57,Red,750,900,830,
,23/03/2019,52,Red,750,950,850,
,25/03/2019,85,Red,720,900,810,
,26/03/2019,98,Red,700,900,800,
,28/03/2019,120,Red,700,850,780,
,29/03/2019,118,Red,750,900,820,
,30/03/2019,124,Red,700,900,810,
Ahirora,01/03/2019,1,Other,800,1000,900,
,02/03/2019,2.5,Other,800,1000,900,
,03/03/2019,1,Other,800,1000,900,
,04/03/2019,0.8,Other,800,1000,900,
,05/03/2019,0.8,Other,800,1000,900,
,07/03/2019,3,Other,800,1000,900,
,08/03/2019,1,Other,800,1000,900,
,09/03/2019,2,Other,800,1000,900,
,10/03/2019,0.9,Other,800,1000,900,
,11/03/2019,1.5,Other,800,1000,900,
,12/03/2019,1.5,Other,800,1000,900,
,14/03/2019,1.5,Other,800,1000,900,
,15/03/2019,1.5,Other,800,1000,900,
,16/03/2019,2.5,Other,800,1000,900,
,17/03/2019,1,Other,800,1000,900,
,18/03/2019,1,Other,800,1000,900,
,19/03/2019,1.5,Other,800,1000,900,
,20/03/2019,2.5,Other,800,1000,900,
,22/03/2019,0.9,Other,800,1000,900,
,23/03/2019,1.5,Other,800,1000,900,
,24/03/2019,1.5,Other,800,1000,900,
,25/03/2019,2.5,Other,800,1000,900,
