<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:d33bfad5745cce95c33ba5f54473dfb0834fdd56fa5bd5d4cd13395f9fb5a39f
size 4326
=======
DATE,VOLATILITY,VOLATILITY_SAMEMONTH,VOLATILITY_LASTMONTH,VOLATILITY_LASTYEAR,VOLATILITY_SUM,PRICE_SAMEMONTH,PRICE_LASTMONTH,PRICE_LASTYEAR,PRICE_SUM,SUM
2016-01-01,0.016381587714494224,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2016-02-01,0.022673185797532042,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2016-03-01,0.011419880890517492,1.0,0.0,0.0,1.0,0,0,0,0,1.0
2016-04-01,0.0,1.0,0.0,0.0,1.0,0,0,0,0,1.0
2016-05-01,0.02494627295835355,2.0,1.0,0.0,3.0,0,0,0,0,3.0
2016-06-01,0.02091651866217551,2.0,1.0,0.0,3.0,0,0,0,0,3.0
2016-07-01,0.01827770430582092,2.0,1.0,0.0,3.0,0,0,0,0,3.0
2016-08-01,0.026428831755832445,2.0,2.0,0.0,4.0,0,0,0,0,4.0
2016-09-01,0.020118221821688143,2.0,2.0,0.0,4.0,0,0,0,0,4.0
2016-10-01,0.01611953534661194,2.0,2.0,0.0,4.0,0,0,0,0,4.0
2016-11-01,0.012209547790503586,2.0,2.0,0.0,4.0,0,0,0,0,4.0
2016-12-01,0.033909705646036126,3.0,3.0,0.0,6.0,0,0,0,0,6.0
2017-01-01,0.0038458331751395603,3.0,3.0,0.0,6.0,0,0,0,0,6.0
2017-02-01,0.0,3.0,3.0,0.0,6.0,0,0,0,0,6.0
2017-03-01,0.0596453564718633,3.0,4.0,1.0,8.0,0,0,1,1,9.0
2017-04-01,0.04954100404984185,4.0,4.0,2.0,10.0,0,0,1,1,11.0
2017-05-01,0.018733149717118282,3.0,3.0,3.0,9.0,0,0,1,1,10.0
2017-06-01,0.0,3.0,3.0,3.0,9.0,0,0,1,1,10.0
2017-07-01,0.0,3.0,3.0,3.0,9.0,0,1,0,1,10.0
2017-08-01,0.07186868848806786,4.0,3.0,4.0,11.0,0,1,0,1,12.0
2017-09-01,0.0,4.0,3.0,4.0,11.0,0,1,0,1,12.0
2017-10-01,0.0,4.0,3.0,4.0,11.0,1,1,0,2,13.0
2017-11-01,0.014721941878286024,5.0,4.0,4.0,13.0,1,0,0,1,14.0
2017-12-01,0.014661779239415303,5.0,4.0,4.0,13.0,1,0,0,1,14.0
2018-01-01,0.0,5.0,4.0,4.0,13.0,1,0,0,1,14.0
2018-02-01,0.0,5.0,4.0,4.0,13.0,0,0,0,0,13.0
2018-03-01,0.0,4.0,3.0,3.0,10.0,0,0,0,0,10.0
2018-04-01,0.0,3.0,3.0,2.0,8.0,0,0,0,0,8.0
2018-05-01,0.05131630428682354,4.0,4.0,2.0,10.0,0,0,0,0,10.0
2018-06-01,0.021440720153054888,5.0,4.0,2.0,11.0,0,0,0,0,11.0
2018-07-01,0.061215788856562835,6.0,5.0,3.0,14.0,0,2,0,2,16.0
2018-08-01,0.0,5.0,4.0,2.0,11.0,5,7,0,12,23.0
2018-09-01,0.0,5.0,4.0,2.0,11.0,5,7,0,12,23.0
2018-10-01,0.0,5.0,4.0,2.0,11.0,5,7,0,12,23.0
2018-11-01,0.02321761392023667,5.0,4.0,3.0,12.0,5,6,0,11,23.0
2018-12-01,0.0023957677981196308,4.0,3.0,3.0,10.0,3,3,0,6,16.0
2019-01-01,0.025430406682090324,5.0,4.0,4.0,13.0,0,4,0,4,17.0
2019-02-01,0.012869218104193992,6.0,4.0,4.0,14.0,0,4,0,4,18.0
2019-03-01,0.014664984100138096,7.0,5.0,4.0,16.0,3,7,0,10,26.0
2019-04-01,0.010730431815677049,8.0,5.0,4.0,17.0,5,12,0,17,34.0
2019-05-01,0.03189920847136693,7.0,5.0,4.0,16.0,5,10,0,15,31.0
2019-06-01,0.023906513601671158,6.0,5.0,4.0,15.0,5,8,1,14,29.0
2019-07-01,0.0,5.0,4.0,3.0,12.0,7,11,6,24,36.0
2019-08-01,0.007495295059599109,5.0,4.0,3.0,12.0,5,9,10,24,36.0
2019-09-01,0.012518493340582028,5.0,4.0,3.0,12.0,5,6,14,25,37.0
2019-10-01,0.033408689600178176,6.0,5.0,4.0,15.0,5,6,19,30,45.0
2019-11-01,0.026942410483483118,5.0,4.0,4.0,13.0,5,5,20,30,43.0
2019-12-01,0.008785965145132557,5.0,4.0,4.0,13.0,1,4,20,25,38.0
2020-01-01,0.02859359387947319,4.0,4.0,4.0,12.0,0,7,20,27,39.0
2020-02-01,0.0,3.0,4.0,4.0,11.0,0,7,20,27,38.0
2020-03-01,0.01976370409631589,2.0,3.0,5.0,10.0,0,10,19,29,39.0
2020-04-01,0.010910498988988528,1.0,3.0,5.0,9.0,0,9,20,29,38.0
2020-05-01,0.02704921872396631,2.0,2.0,5.0,9.0,0,7,20,27,36.0
2020-06-01,0.0,2.0,2.0,5.0,9.0,0,8,20,28,37.0
2020-07-01,0.0018715174328840414,2.0,2.0,5.0,9.0,0,7,20,27,36.0
2020-08-01,0.017020058233438568,2.0,3.0,5.0,10.0,0,5,20,25,35.0
2020-09-01,0.009510310990834409,2.0,3.0,5.0,10.0,0,5,20,25,35.0
2020-10-01,0.019113413894642484,1.0,2.0,5.0,8.0,0,1,20,21,29.0
2020-11-01,0.008821252231416466,1.0,2.0,4.0,7.0,0,0,20,20,27.0
2020-12-01,0.0,1.0,2.0,4.0,7.0,0,0,19,19,26.0
2021-01-01,0.01892618281787524,1.0,2.0,4.0,7.0,0,0,15,15,22.0
2021-02-01,0.006628428401384046,1.0,2.0,4.0,7.0,0,0,11,11,18.0
2021-03-01,0.015399531068572362,1.0,2.0,3.0,6.0,0,0,6,6,12.0
