<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:111def32d18329edae67849892a35f437115c89e1235e7dda2954480e43d6016
size 8727
=======
STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO
2018-07-01,2018-08-13,Normal,Normal,Normal,1.0
2018-03-18,2018-04-30,Normal,Normal,Normal,1.0
2018-03-11,2018-04-23,Normal,Normal,Normal,1.0
2018-03-04,2018-04-16,Normal,Normal,Normal,1.0
2018-02-25,2018-04-09,Normal,Normal,Normal,1.0
2018-02-18,2018-04-02,Normal,Normal,Normal,1.0
2018-02-11,2018-03-26,Normal,Normal,Normal,1.0
2018-02-04,2018-03-19,Normal,Normal,Normal,1.0
2018-01-28,2018-03-12,Normal,Normal,Normal,1.0
2018-03-25,2018-05-07,Normal,Normal,Normal,1.0
2018-01-21,2018-03-05,Normal,Normal,Normal,1.0
2018-01-07,2018-02-19,Normal,Normal,Normal,1.0
2017-12-31,2018-02-12,Normal,Normal,Normal,1.0
2017-12-24,2018-02-05,Normal,Normal,Normal,1.0
2017-12-17,2018-01-29,Normal,Normal,Normal,1.0
2017-12-10,2018-01-22,Normal,Normal,Normal,1.0
2017-12-03,2018-01-15,Normal,Normal,Normal,1.0
2019-03-17,2019-04-29,Normal,Normal,Normal,1.0
2017-11-19,2018-01-01,Normal,Normal,Normal,1.0
2018-01-14,2018-02-26,Normal,Normal,Normal,1.0
2017-11-12,2017-12-25,Normal,Normal,Normal,1.0
2018-04-01,2018-05-14,Normal,Normal,Normal,1.0
2019-07-28,2019-09-09,Normal,Normal,Normal,1.0
2019-03-10,2019-04-22,Normal,Normal,Normal,1.0
2019-03-31,2019-05-13,Normal,Normal,Normal,1.0
2019-04-07,2019-05-20,Normal,Normal,Normal,1.0
2019-04-14,2019-05-27,Normal,Normal,Normal,1.0
2018-07-29,2018-09-10,Normal,Normal,Normal,1.0
2018-07-22,2018-09-03,Normal,Normal,Normal,1.0
2018-07-15,2018-08-27,Normal,Normal,Normal,1.0
2018-07-08,2018-08-20,Normal,Normal,Normal,1.0
2018-04-08,2018-05-21,Normal,Normal,Normal,1.0
2019-06-16,2019-07-29,Normal,Normal,Normal,1.0
2018-06-17,2018-07-30,Normal,Normal,Normal,1.0
2018-06-10,2018-07-23,Normal,Normal,Normal,1.0
2018-06-03,2018-07-16,Normal,Normal,Normal,1.0
2019-06-23,2019-08-05,Normal,Normal,Normal,1.0
2019-06-30,2019-08-12,Normal,Normal,Normal,1.0
2019-07-07,2019-08-19,Normal,Normal,Normal,1.0
2019-07-14,2019-08-26,Normal,Normal,Normal,1.0
2019-07-21,2019-09-02,Normal,Normal,Normal,1.0
2018-06-24,2018-08-06,Normal,Normal,Normal,1.0
2017-11-05,2017-12-18,Normal,Normal,Normal,1.0
2017-11-26,2018-01-08,Normal,Normal,Normal,1.0
2017-05-07,2017-06-19,Normal,Normal,Normal,1.0
2020-04-05,2020-05-18,Anomaly,Anomaly,Anomaly,1.0
2017-05-14,2017-06-26,Normal,Normal,Normal,1.0
2017-10-29,2017-12-11,Normal,Normal,Normal,1.0
2017-04-30,2017-06-12,Normal,Normal,Normal,1.0
2017-04-23,2017-06-05,Normal,Normal,Normal,1.0
2017-04-16,2017-05-29,Normal,Normal,Normal,1.0
2017-04-09,2017-05-22,Normal,Normal,Normal,1.0
2020-03-29,2020-05-11,Anomaly,Anomaly,Anomaly,1.0
2017-04-02,2017-05-15,Normal,Normal,Normal,1.0
2017-03-19,2017-05-01,Normal,Normal,Normal,1.0
2017-03-12,2017-04-24,Normal,Normal,Normal,1.0
2017-03-05,2017-04-17,Normal,Normal,Normal,1.0
2017-02-26,2017-04-10,Normal,Normal,Normal,1.0
2017-02-19,2017-04-03,Normal,Normal,Normal,1.0
2017-02-12,2017-03-27,Normal,Normal,Normal,1.0
2020-04-12,2020-05-25,Anomaly,Anomaly,Anomaly,1.0
2017-03-26,2017-05-08,Normal,Normal,Normal,1.0
2020-03-22,2020-05-04,Anomaly,Anomaly,Anomaly,1.0
2019-03-24,2019-05-06,Normal,Normal,Normal,1.0
2019-12-29,2020-02-10,Anomaly,Anomaly,Anomaly,1.0
2019-08-04,2019-09-16,Normal,Normal,Normal,1.0
2019-08-11,2019-09-23,Normal,Normal,Normal,1.0
2019-08-25,2019-10-07,Normal,Normal,Normal,1.0
2020-01-05,2020-02-17,Anomaly,Anomaly,Anomaly,1.0
2019-10-27,2019-12-09,Anomaly,Anomaly,Anomaly,1.0
2019-11-03,2019-12-16,Anomaly,Anomaly,Anomaly,1.0
2017-09-03,2017-10-16,Normal,Normal,Normal,1.0
2017-08-27,2017-10-09,Normal,Normal,Normal,1.0
2017-08-20,2017-10-02,Normal,Normal,Normal,1.0
2019-09-01,2019-10-14,Normal,Normal,Normal,1.0
2019-11-10,2019-12-23,Anomaly,Anomaly,Anomaly,1.0
2019-11-17,2019-12-30,Anomaly,Anomaly,Anomaly,1.0
2019-11-24,2020-01-06,Anomaly,Anomaly,Anomaly,1.0
2019-12-01,2020-01-13,Anomaly,Anomaly,Anomaly,1.0
2019-12-08,2020-01-20,Anomaly,Anomaly,Anomaly,1.0
2017-08-13,2017-09-25,Normal,Normal,Normal,1.0
2019-12-15,2020-01-27,Anomaly,Anomaly,Anomaly,1.0
2019-12-22,2020-02-03,Anomaly,Anomaly,Anomaly,1.0
2018-08-05,2018-09-17,Normal,Normal,Normal,1.010951741505278
2017-10-22,2017-12-04,Normal,Normal,Normal,1.013035381396752
2018-08-19,2018-10-01,Normal,Normal,Normal,1.0138888888888888
2018-08-26,2018-10-08,Normal,Normal,Normal,1.0138888888888888
2018-09-02,2018-10-15,Normal,Normal,Normal,1.0138888888888888
2018-09-09,2018-10-22,Normal,Normal,Normal,1.0138888888888888
2018-08-12,2018-09-24,Normal,Normal,Normal,1.0138888888888888
2018-04-15,2018-05-28,Normal,Normal,Normal,1.036764705882353
2020-06-21,2020-08-03,Anomaly,Anomaly,Anomaly,1.037037037037037
2020-06-28,2020-08-10,Anomaly,Anomaly,Anomaly,1.037037037037037
2020-07-05,2020-08-17,Anomaly,Anomaly,Anomaly,1.037037037037037
2020-07-12,2020-08-24,Anomaly,Anomaly,Anomaly,1.037037037037037
2020-07-26,2020-09-07,Anomaly,Anomaly,Anomaly,1.037037037037037
2020-07-19,2020-08-31,Anomaly,Anomaly,Anomaly,1.037037037037037
2018-05-27,2018-07-09,Normal,Normal,Normal,1.048630854517031
2017-06-04,2017-07-17,Normal,Normal,Normal,1.056818181818182
2017-05-21,2017-07-03,Normal,Normal,Normal,1.056818181818182
2017-05-28,2017-07-10,Normal,Normal,Normal,1.056818181818182
2017-06-11,2017-07-24,Normal,Normal,Normal,1.056818181818182
2017-06-18,2017-07-31,Normal,Normal,Normal,1.056818181818182
2018-04-22,2018-06-04,Normal,Normal,Normal,1.0735294117647058
2018-04-29,2018-06-11,Normal,Normal,Normal,1.0735294117647058
2018-05-06,2018-06-18,Normal,Normal,Normal,1.0735294117647058
2018-05-20,2018-07-02,Normal,Normal,Normal,1.0735294117647058
2018-05-13,2018-06-25,Normal,Normal,Normal,1.0735294117647058
2019-10-20,2019-12-02,Anomaly,Anomaly,Anomaly,1.0738007377138716
2017-08-06,2017-09-18,Normal,Normal,Normal,1.0753588520548327
2020-04-19,2020-06-01,Anomaly,Anomaly,Anomaly,1.0769230769230769
2017-09-17,2017-10-30,Normal,Normal,Normal,1.0793650793650793
2017-10-15,2017-11-27,Normal,Normal,Normal,1.0793650793650793
2017-10-08,2017-11-20,Normal,Normal,Normal,1.0793650793650793
2017-10-01,2017-11-13,Normal,Normal,Normal,1.0793650793650793
2017-09-24,2017-11-06,Normal,Normal,Normal,1.0793650793650793
2017-09-10,2017-10-23,Normal,Normal,Normal,1.0793650793650793
2017-02-05,2017-03-20,Normal,Normal,Normal,1.1136363636363635
2017-01-01,2017-02-13,Normal,Normal,Normal,1.1136363636363635
2017-01-22,2017-03-06,Normal,Normal,Normal,1.1136363636363635
2017-01-08,2017-02-20,Normal,Normal,Normal,1.1136363636363635
2017-01-29,2017-03-13,Normal,Normal,Normal,1.1136363636363635
2017-01-15,2017-02-27,Normal,Normal,Normal,1.1136363636363635
2020-05-31,2020-07-13,Anomaly,Anomaly,Anomaly,1.1574074074074074
2020-06-14,2020-07-27,Anomaly,Anomaly,Anomaly,1.1574074074074074
2020-06-07,2020-07-20,Anomaly,Anomaly,Anomaly,1.1574074074074074
2019-05-05,2019-06-17,Normal,Normal,Normal,1.1774193548387095
2019-04-28,2019-06-10,Normal,Normal,Normal,1.1774193548387095
2019-04-21,2019-06-03,Normal,Normal,Normal,1.1774193548387095
2019-05-12,2019-06-24,Normal,Normal,Normal,1.1774193548387095
2019-03-03,2019-04-15,Normal,Normal,Normal,1.1987096771096777
2020-05-24,2020-07-06,Anomaly,Anomaly,Anomaly,1.2019230769230769
2020-05-17,2020-06-29,Anomaly,Anomaly,Anomaly,1.2019230769230769
2020-05-10,2020-06-22,Anomaly,Anomaly,Anomaly,1.2019230769230769
2020-05-03,2020-06-15,Anomaly,Anomaly,Anomaly,1.2019230769230769
2020-04-26,2020-06-08,Anomaly,Anomaly,Anomaly,1.2019230769230769
2019-02-24,2019-04-08,Normal,Normal,Normal,1.2258064516129032
2019-02-17,2019-04-01,Normal,Normal,Normal,1.2258064516129032
2020-02-02,2020-03-16,Anomaly,Anomaly,Anomaly,1.2435897435897436
2020-01-26,2020-03-09,Anomaly,Anomaly,Anomaly,1.2435897435897436
2020-01-19,2020-03-02,Anomaly,Anomaly,Anomaly,1.2435897435897436
2020-01-12,2020-02-24,Anomaly,Anomaly,Anomaly,1.2435897435897436
2020-03-08,2020-04-20,Anomaly,Anomaly,Anomaly,1.2530120481927711
2020-03-15,2020-04-27,Anomaly,Anomaly,Anomaly,1.2530120481927711
2020-03-01,2020-04-13,Anomaly,Anomaly,Anomaly,1.2530120481927711
2019-09-08,2019-10-21,Normal,Normal,Normal,1.3287671232876712
2019-09-29,2019-11-11,Anomaly,Anomaly,Anomaly,1.3287671232876712
2019-10-13,2019-11-25,Anomaly,Anomaly,Anomaly,1.3287671232876712
2019-10-06,2019-11-18,Anomaly,Anomaly,Anomaly,1.3287671232876712
2020-02-23,2020-04-06,Anomaly,Anomaly,Anomaly,1.3333333333333333
2020-02-16,2020-03-30,Anomaly,Anomaly,Anomaly,1.3333333333333333
2020-02-09,2020-03-23,Anomaly,Anomaly,Anomaly,1.3333333333333333
2017-07-30,2017-09-11,Normal,Normal,Normal,1.4365079365079363
2017-07-09,2017-08-21,Normal,Normal,Normal,1.4761904761904765
