<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:a3d7c58a8ddf851b7369d06027af561b8324d5d57f62eae89b4f28d38e3e30ac
size 4010
=======
DATE,VOLATILITY,VOLATILITY_SAMEMONTH,VOLATILITY_LASTMONTH,VOLATILITY_LASTYEAR,VOLATILITY_SUM,PRICE_SAMEMONTH,PRICE_LASTMONTH,PRICE_LASTYEAR,PRICE_SUM,SUM
2016-01-01,0.109620075621876,1.0,0.0,0.0,1.0,0,0,0,0,1.0
2016-02-01,0.1046884847358005,1.0,1.0,0.0,2.0,0,0,0,0,2.0
2016-03-01,0.1034485092713471,1.0,1.0,0.0,2.0,0,0,0,0,2.0
2016-04-01,0.0,1.0,1.0,0.0,2.0,0,0,0,0,2.0
2016-05-01,0.2724201307303257,2.0,2.0,0.0,4.0,1,0,0,1,5.0
2016-06-01,0.1492437344147577,3.0,2.0,0.0,5.0,4,1,0,5,10.0
2016-07-01,0.2023305935773785,4.0,3.0,0.0,7.0,4,1,0,5,12.0
2016-08-01,0.0947549118384766,4.0,3.0,0.0,7.0,4,1,0,5,12.0
2016-09-01,0.0641019435746716,4.0,3.0,0.0,7.0,4,1,0,5,12.0
2016-10-01,0.0772681717809498,4.0,3.0,0.0,7.0,2,0,0,2,9.0
2016-11-01,0.1045929077565155,5.0,3.0,0.0,8.0,0,0,0,0,8.0
2016-12-01,0.1418381781207014,6.0,4.0,0.0,10.0,0,0,0,0,10.0
2017-01-01,0.1136395778379774,6.0,5.0,0.0,11.0,0,0,0,0,11.0
2017-02-01,0.1861426779083865,7.0,5.0,1.0,13.0,0,0,0,0,13.0
2017-03-01,0.0894670457887434,8.0,6.0,1.0,15.0,0,0,0,0,15.0
2017-04-01,0.1093202351245081,9.0,7.0,1.0,17.0,0,0,0,0,17.0
2017-05-01,0.2037496744382569,9.0,7.0,2.0,18.0,0,0,0,0,18.0
2017-06-01,0.0,8.0,7.0,2.0,17.0,0,0,0,0,17.0
2017-07-01,0.088377212108413,7.0,6.0,3.0,16.0,0,0,0,0,16.0
2017-08-01,0.1466703992244246,7.0,7.0,4.0,18.0,0,0,0,0,18.0
2017-09-01,0.0914211748514411,7.0,7.0,4.0,18.0,1,1,0,2,20.0
2017-10-01,0.1805992848953337,7.0,8.0,5.0,20.0,1,4,0,5,25.0
2017-11-01,0.0894774139892016,6.0,8.0,5.0,19.0,1,4,2,7,26.0
2017-12-01,0.1168963286502868,5.0,7.0,6.0,18.0,4,8,6,18,36.0
2018-01-01,0.0979575586593428,5.0,6.0,6.0,17.0,4,10,11,25,42.0
2018-02-01,0.1359421094312603,4.0,6.0,6.0,16.0,7,7,15,29,45.0
2018-03-01,0.2124780913672967,4.0,6.0,7.0,17.0,7,6,19,32,49.0
2018-04-01,0.1703849727064538,3.0,5.0,8.0,16.0,5,4,19,28,44.0
2018-05-01,0.0,2.0,4.0,7.0,13.0,4,0,18,22,35.0
2018-06-01,0.1330463094284772,3.0,5.0,8.0,16.0,3,0,14,17,33.0
2018-07-01,0.111135691996722,4.0,5.0,8.0,17.0,0,0,9,9,26.0
2018-08-01,0.0957684584460671,5.0,5.0,7.0,17.0,1,1,6,8,25.0
2018-09-01,0.0,5.0,5.0,7.0,17.0,4,3,5,12,29.0
2018-10-01,0.1628956089766336,6.0,5.0,7.0,18.0,4,3,4,11,29.0
2018-11-01,0.10134703660002,6.0,6.0,7.0,19.0,4,3,4,11,30.0
2018-12-01,0.0251961429720488,6.0,6.0,6.0,18.0,6,5,4,15,33.0
2019-01-01,0.0,5.0,6.0,6.0,17.0,6,3,1,10,27.0
2019-02-01,0.1023279731945741,6.0,5.0,6.0,17.0,5,3,0,8,25.0
2019-03-01,0.230280237937738,6.0,5.0,6.0,17.0,5,3,1,9,26.0
2019-04-01,0.134500044442215,7.0,6.0,6.0,19.0,5,3,1,9,28.0
2019-05-01,0.0,7.0,6.0,6.0,19.0,1,0,1,2,21.0
2019-06-01,0.1200733843268389,7.0,6.0,6.0,19.0,0,0,1,1,20.0
2019-07-01,0.0,6.0,6.0,5.0,17.0,0,0,0,0,17.0
2019-08-01,0.0898467113731974,5.0,5.0,5.0,15.0,0,0,0,0,15.0
2019-09-01,0.2431831635050639,5.0,5.0,6.0,16.0,0,0,0,0,16.0
2019-10-01,0.0380035444791346,4.0,4.0,5.0,13.0,0,2,1,3,16.0
2019-11-01,0.0914359298954725,4.0,3.0,5.0,12.0,2,6,5,13,25.0
2019-12-01,0.1047375729738318,4.0,3.0,5.0,12.0,3,8,9,20,32.0
2020-01-01,0.1929712116217004,4.0,4.0,6.0,14.0,3,11,14,28,42.0
2020-02-01,0.1793096000797691,4.0,4.0,6.0,14.0,3,12,18,33,47.0
2020-03-01,0.0878060750503467,3.0,3.0,5.0,11.0,4,8,19,31,42.0
2020-04-01,0.0931543147375053,2.0,2.0,4.0,8.0,1,4,20,25,33.0
2020-05-01,0.0733594626699346,2.0,2.0,4.0,8.0,3,4,20,27,35.0
2020-06-01,0.0513710680162911,1.0,1.0,3.0,5.0,4,0,19,23,28.0
2020-07-01,0.0,1.0,1.0,3.0,5.0,4,0,15,19,24.0
2020-08-01,0.1095321962456553,1.0,2.0,3.0,6.0,3,0,11,14,20.0
2020-09-01,0.2484584556081499,2.0,3.0,3.0,8.0,2,0,6,8,16.0
2020-10-01,0.1135772509741264,2.0,3.0,3.0,8.0,5,3,2,10,18.0
2020-11-01,0.0630404255156915,2.0,3.0,3.0,8.0,7,7,0,14,22.0
