<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:7005df54c7cd93404a9456444eee4299d3b08ec14051926fd7db43aeef873958
size 3977
=======
DATE,VOLATILITY,VOLATILITY_SAMEMONTH,VOLATILITY_LASTMONTH,VOLATILITY_LASTYEAR,VOLATILITY_SUM,PRICE_SAMEMONTH,PRICE_LASTMONTH,PRICE_LASTYEAR,PRICE_SUM,SUM
2016-01-01,0.0079758213369478,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2016-02-01,0.0038192069555474,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2016-03-01,0.1352138412549799,1.0,0.0,0.0,1.0,0,0,0,0,1.0
2016-04-01,0.0146743229562239,1.0,0.0,0.0,1.0,0,0,0,0,1.0
2016-05-01,0.0237250231274535,1.0,0.0,0.0,1.0,0,0,0,0,1.0
2016-06-01,0.0092119400086343,1.0,0.0,0.0,1.0,0,0,0,0,1.0
2016-07-01,0.0123541403158926,1.0,0.0,0.0,1.0,0,0,0,0,1.0
2016-08-01,0.0321364463111656,1.0,0.0,0.0,1.0,0,0,0,0,1.0
2016-09-01,0.0052072403638788,1.0,0.0,0.0,1.0,0,0,0,0,1.0
2016-10-01,0.1276026173550411,1.0,0.0,0.0,1.0,0,0,0,0,1.0
2016-11-01,0.0184085352226533,1.0,0.0,0.0,1.0,0,0,0,0,1.0
2016-12-01,0.0262689885188643,1.0,0.0,0.0,1.0,0,0,0,0,1.0
2017-01-01,0.0300871197335202,1.0,0.0,0.0,1.0,0,0,0,0,1.0
2017-02-01,0.0172394767814912,1.0,0.0,0.0,1.0,0,0,0,0,1.0
2017-03-01,0.009560997138546,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2017-04-01,0.0153514606128202,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2017-05-01,0.0304464056637764,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2017-06-01,0.0087036071068351,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2017-07-01,0.0083415636701603,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2017-08-01,0.2611799495181006,1.0,1.0,1.0,3.0,0,0,0,0,3.0
2017-09-01,0.0235338887684868,1.0,1.0,1.0,3.0,0,0,0,0,3.0
2017-10-01,0.1566065146525909,1.0,1.0,2.0,4.0,0,0,0,0,4.0
2017-11-01,0.0068070804663258,1.0,1.0,2.0,4.0,0,0,0,0,4.0
2017-12-01,0.0178965373132308,1.0,1.0,2.0,4.0,0,0,0,0,4.0
2018-01-01,0.0216533933753961,1.0,1.0,2.0,4.0,0,0,0,0,4.0
2018-02-01,0.1377089493244558,1.0,2.0,3.0,6.0,0,0,0,0,6.0
