<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:6e16c142493a3d55797ec4d2068f57d1db89dc86f0818509f871f8e552af38aa
size 2861
=======
DATE,MEAN,STD
2016-01-01,0.028799880726583977,0.025794798003107428
2016-02-01,0.0,0.0
2016-03-01,0.018118124032995495,0.005630269537105106
2016-04-01,0.022831167419960035,0.00749480217627997
2016-05-01,0.0033598570577437503,0.003794866690592795
2016-06-01,0.0,0.0
2016-07-01,0.003309421081807561,0.004680228177495693
2016-08-01,0.012658404039736606,0.0063743415083025836
2016-09-01,0.009272477354010699,0.008308910580903453
2016-10-01,0.0017264977124648612,0.0024416364803739312
2016-11-01,0.002495018689159724,0.0035284892685840227
2016-12-01,0.010873263887090824,0.007940878468788272
2017-01-01,0.02073292632225501,0.0027661876774017174
2017-02-01,0.0009494855606201002,0.001342775357106367
2017-03-01,0.005062247300467087,0.0036773427767797856
2017-04-01,0.003216643200133877,0.004549020438944522
2017-05-01,0.0035784876745683434,0.005060745802159509
2017-06-01,0.0036369236410381672,0.0041730737455005305
2017-07-01,0.004441945738788055,0.0038319321575875716
2017-08-01,0.0024247082091239567,0.0034290552341404786
2017-09-01,0.0031093706675173988,0.004397314168448189
2017-10-01,0.002725188874452791,0.0038539990662794063
2017-11-01,0.006106138820926543,0.0061761425594602645
2017-12-01,0.021066701422533102,0.009372042524563317
2018-01-01,0.008502014773213598,0.0027418133247299956
2018-02-01,0.02536975849956444,0.0159933854099027
2018-03-01,0.015072662188687545,0.010676853562133048
2018-04-01,0.024343557635160565,0.01046805738263213
2018-05-01,0.00687739758129084,0.003242235405333851
2018-06-01,0.020568619772348678,0.013724988836589843
2018-07-01,0.01660370852501179,0.005347003492964063
2018-08-01,0.005790214674191919,0.003659331141829168
2018-09-01,0.01975789583217346,0.014356675945504617
2018-10-01,0.0009689336620179902,0.0013702791258656702
2018-11-01,0.002436162906526818,0.0017262764674728368
2018-12-01,0.014576048262500673,0.0077506893521327135
2019-01-01,0.003634401613961783,0.0027798643446458825
2019-02-01,0.005066447612744819,0.004485195065204328
2019-03-01,0.013591411722208726,0.006732134623609785
2019-04-01,0.008310566023543046,0.011283270203374605
2019-05-01,0.009192207938485361,0.001462146848657358
2019-06-01,0.009038220639218273,0.012781974207702905
2019-07-01,0.01010518094969578,0.007146227738079639
2019-08-01,0.013404922107948853,0.003972543405363951
2019-09-01,0.012667692532824841,0.00678066155722822
2019-10-01,0.0010583724816780205,0.0014967647176315267
2019-11-01,0.0,0.0
2019-12-01,0.005154752885624358,0.0038085338900206967
2020-01-01,0.006128492036048143,0.004411112530512049
2020-02-01,0.007089837727443167,0.004051308505290703
2020-03-01,0.007889705873754848,0.004503766023839427
2020-04-01,0.009038297572526575,0.007052320273095722
2020-05-01,0.007264596504222713,0.005136878531294294
2020-06-01,0.008325532315160063,0.003209637891641863
2020-07-01,0.0038325579224094807,0.00542005539245194
2020-08-01,0.0,0.0
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
