<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:33a1d100e782d9a3824a664e408f2d1111a36376daa02ba2e5a4ac133320da7f
size 1083
=======
STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO,STATENAME,MANDINAME
2021-12-26,2022-02-07,Anomaly,Anomaly,Anomaly,1.0050464181107257,WEST BENGAL,KHARAGPUR
2021-12-26,2022-02-07,Anomaly,Normal,Anomaly,1.0070998981220818,WEST BENGAL,PURULIA
2021-12-26,2022-02-07,Anomaly,Normal,Normal,1.0031591974134142,WEST BENGAL,MALDA
2021-12-26,2022-02-07,Anomaly,Normal,Normal,1.0012710877407358,WEST BENGAL,KOLKATA
2021-12-26,2022-02-07,Anomaly,Normal,Normal,1.0012710877407358,WEST BENGAL,SILIGURI
2021-12-26,2022-02-07,Normal,Normal,Normal,1.0115611039791534,MADHYA PRADESH,GWALIOR
2021-12-26,2022-02-07,Normal,Normal,Normal,1.0055833347581744,WEST BENGAL,RAIGANJ
2021-12-26,2022-02-07,Normal,Normal,Normal,1.0046895400237628,MADHYA PRADESH,SAGAR
2021-12-26,2022-02-07,Normal,Normal,Normal,1.0025081514585972,MADHYA PRADESH,REWA
2021-12-26,2022-02-07,Normal,Normal,Normal,1.0013004241113916,MADHYA PRADESH,BHOPAL
2021-12-26,2022-02-07,Normal,Normal,Normal,1.000157258852002,MADHYA PRADESH,INDORE
2021-12-26,2022-02-07,Normal,Normal,Normal,1.0001419004675551,MADHYA PRADESH,JABALPUR
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
