<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:4ae704dc14061ab293821c3bab6609423280f17a5848b00c198a1a43375e86ad
size 1081
=======
STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO,STATENAME,MANDINAME
2021-12-26,2022-02-07,Anomaly,Anomaly,Anomaly,1.0072120193950136,WEST BENGAL,KHARAGPUR
2021-12-26,2022-02-07,Anomaly,Normal,Anomaly,1.0053321201592946,MADHYA PRADESH,BHOPAL
2021-12-26,2022-02-07,Anomaly,Normal,Anomaly,1.001928287556423,MADHYA PRADESH,REWA
2021-12-26,2022-02-07,Anomaly,Normal,Normal,1.0021996708260206,MADHYA PRADESH,INDORE
2021-12-26,2022-02-07,Anomaly,Normal,Normal,1.000439570053582,MADHYA PRADESH,JABALPUR
2021-12-26,2022-02-07,Normal,Normal,Normal,1.007186741056033,WEST BENGAL,PURULIA
2021-12-26,2022-02-07,Normal,Normal,Normal,1.0067916450321153,MADHYA PRADESH,GWALIOR
2021-12-26,2022-02-07,Normal,Normal,Normal,1.0055858186883415,MADHYA PRADESH,SAGAR
2021-12-26,2022-02-07,Normal,Normal,Normal,1.0048122774651025,WEST BENGAL,RAIGANJ
2021-12-26,2022-02-07,Normal,Normal,Normal,1.0040984409524918,WEST BENGAL,MALDA
2021-12-26,2022-02-07,Normal,Normal,Normal,1.0027368054564885,WEST BENGAL,SILIGURI
2021-12-26,2022-02-07,Normal,Normal,Normal,1.000778282395636,WEST BENGAL,KOLKATA
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
