<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:024be748230cf6a452e77ed42b32ca49ce9649fc2bfcda74519549a32fc8e929
size 19253
=======
STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO
2016-01-01,2016-02-13,,,Normal,1.3445957593518358
2016-01-08,2016-02-20,,,Normal,1.172211687640062
2016-01-15,2016-02-27,,,Anomaly,1.172211687640062
2016-01-22,2016-03-05,,,Anomaly,1.0860196517841751
2016-01-29,2016-03-12,,,Anomaly,1.0860196517841751
2016-02-01,2016-03-15,Anomaly,,Anomaly,1.034304430270643
2016-02-08,2016-03-22,Anomaly,,Anomaly,0.9998276159282882
2016-02-15,2016-03-29,Anomaly,,Anomaly,0.9998276159282882
2016-02-22,2016-04-05,Anomaly,,Anomaly,0.9998276159282882
2016-02-29,2016-04-12,Anomaly,,Anomaly,0.9998276159282882
2016-03-07,2016-04-19,Anomaly,,Anomaly,0.9998276159282882
2016-03-14,2016-04-26,Anomaly,,Anomaly,1.2066885019824167
2016-03-21,2016-05-03,Anomaly,,Anomaly,1.2066885019824167
2016-03-28,2016-05-10,Anomaly,,Anomaly,1.2066885019824167
2016-04-04,2016-05-17,Normal,,Normal,1.2066885019824167
2016-04-11,2016-05-24,Normal,,Normal,1.2411653163247716
2016-04-18,2016-05-31,Normal,,Normal,1.2411653163247716
2016-04-25,2016-06-07,Normal,,Normal,1.1075219197046609
2016-05-02,2016-06-14,Normal,,Normal,1.0744664975376808
2016-05-09,2016-06-21,Normal,,Normal,1.0744664975376808
2016-05-16,2016-06-28,Normal,,Normal,1.089389643336815
2016-05-23,2016-07-05,Normal,,Normal,1.1192359349350842
2016-05-30,2016-07-12,Normal,,Normal,1.1192359349350842
2016-06-06,2016-07-19,Normal,,Normal,1.1192359349350842
2016-06-13,2016-07-26,Normal,,Normal,1.0712755320668477
2016-06-20,2016-08-02,Normal,,Normal,1.0712755320668477
2016-06-27,2016-08-09,Normal,,Normal,1.1192359349350842
2016-07-04,2016-08-16,Normal,,Normal,1.1192359349350842
2016-07-11,2016-08-23,Normal,,Normal,1.1192359349350842
2016-07-18,2016-08-30,Normal,,Normal,1.1192359349350842
2016-07-25,2016-09-06,Normal,,Normal,1.1192359349350842
2016-08-01,2016-09-13,Normal,,Normal,1.1192359349350842
2016-08-08,2016-09-20,Normal,,Normal,1.0171302005162333
2016-08-15,2016-09-27,Normal,,Normal,1.0171302005162333
2016-08-22,2016-10-04,Normal,,Normal,0.9998507685420086
2016-08-29,2016-10-11,Normal,,Normal,0.9998507685420086
2016-09-05,2016-10-18,Normal,,Normal,0.9998507685420086
2016-09-12,2016-10-25,Normal,,Normal,0.9998507685420086
2016-09-19,2016-11-01,Normal,,Normal,1.1164805865689051
2016-09-26,2016-11-08,Normal,,Normal,1.1164805865689051
2016-10-03,2016-11-15,Normal,,Normal,1.1164805865689051
2016-10-10,2016-11-22,Normal,,Normal,1.1164805865689051
2016-10-17,2016-11-29,Normal,,Normal,1.1164805865689051
2016-10-24,2016-12-06,Anomaly,,Normal,1.1164805865689051
2016-10-31,2016-12-13,Anomaly,,Normal,0.9998333611064822
2016-11-07,2016-12-20,Normal,,Normal,0.9998333611064822
2016-11-14,2016-12-27,Normal,,Normal,0.9998333611064822
2016-11-21,2017-01-03,Normal,,Normal,0.9998333611064822
2016-11-28,2017-01-10,Normal,,Normal,0.9998333611064822
2016-12-05,2017-01-17,Normal,,Normal,0.9998333611064822
2016-12-12,2017-01-24,Normal,,Normal,0.9998333611064822
2016-12-19,2017-01-31,Normal,,Normal,0.9998333611064822
2016-12-26,2017-02-07,Normal,,Normal,0.9998333611064822
2017-01-01,2017-02-13,Normal,Normal,Normal,0.9998333611064822
2017-01-08,2017-02-20,Normal,Normal,Normal,0.9998333611064822
2017-01-15,2017-02-27,Normal,Normal,Normal,0.9998333611064822
2017-01-22,2017-03-06,Normal,Normal,Normal,0.9998333611064822
2017-01-29,2017-03-13,Normal,Normal,Normal,0.9998333611064822
2017-02-05,2017-03-20,Normal,Normal,Normal,0.9998333611064822
2017-02-12,2017-03-27,Normal,Normal,Normal,0.9998333611064822
2017-02-19,2017-04-03,Normal,Normal,Normal,0.9998333611064822
2017-02-26,2017-04-10,Normal,Normal,Normal,0.9998333611064822
2017-03-05,2017-04-17,Normal,Normal,Normal,0.9998333611064822
2017-03-12,2017-04-24,Normal,Normal,Normal,0.9998333611064822
2017-03-19,2017-05-01,Normal,Normal,Normal,0.9998333611064822
2017-03-26,2017-05-08,Normal,Normal,Normal,0.9998333611064822
2017-04-02,2017-05-15,Normal,Normal,Normal,1.1716461624195351
2017-04-09,2017-05-22,Normal,Normal,Normal,1.1997600479904018
2017-04-16,2017-05-29,Normal,Normal,Normal,1.1997600479904018
2017-04-23,2017-06-05,Normal,Anomaly,Normal,1.1997600479904018
2017-04-30,2017-06-12,Normal,Anomaly,Normal,1.2497396375755052
2017-05-07,2017-06-19,Normal,Anomaly,Normal,1.2497396375755052
2017-05-14,2017-06-26,Normal,Anomaly,Normal,1.1164340764340759
2017-05-21,2017-07-03,Normal,Anomaly,Normal,1.0414496979795875
2017-05-28,2017-07-10,Normal,Anomaly,Normal,1.0414496979795875
2017-06-04,2017-07-17,Normal,Anomaly,Normal,1.0414496979795875
2017-06-11,2017-07-24,Normal,Anomaly,Normal,1.0414496979795875
2017-06-18,2017-07-31,Normal,Anomaly,Normal,1.0414496979795875
2017-06-25,2017-08-07,Normal,Anomaly,Normal,1.0414496979795875
2017-07-02,2017-08-14,Normal,Anomaly,Normal,1.0414496979795875
2017-07-09,2017-08-21,Normal,Anomaly,Normal,1.0414496979795875
2017-07-16,2017-08-28,Normal,Anomaly,Normal,1.0414496979795875
2017-07-23,2017-09-04,Normal,Anomaly,Normal,1.0414496979795875
2017-07-30,2017-09-11,Normal,Anomaly,Normal,1.0414496979795875
