<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:2b4677cd888327d3b40be7aa8b547514a2ee09063d2138686624b0d36e354e17
size 310932
=======
STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO,STATENAME,MANDINAME
2021-03-28,2021-05-10,Anomaly,Anomaly,Anomaly,1.549077594704971,WEST BENGAL,PURULIA
2017-09-03,2017-10-16,Anomaly,Anomaly,Anomaly,1.4664711371817092,WEST BENGAL,MALDA
2017-09-10,2017-10-23,Anomaly,Anomaly,Anomaly,1.4664711371817092,WEST BENGAL,MALDA
2017-09-17,2017-10-30,Anomaly,Anomaly,Anomaly,1.4664711371817092,WEST BENGAL,MALDA
2020-12-20,2021-02-01,Anomaly,Anomaly,Anomaly,1.4418549524536497,WEST BENGAL,MALDA
2020-12-27,2021-02-08,Anomaly,Anomaly,Anomaly,1.4418549524536497,WEST BENGAL,MALDA
2020-10-25,2020-12-07,Anomaly,Anomaly,Anomaly,1.4373203349581305,WEST BENGAL,RAIGANJ
2020-11-01,2020-12-14,Anomaly,Anomaly,Anomaly,1.4373203349581305,WEST BENGAL,RAIGANJ
2020-11-08,2020-12-21,Anomaly,Anomaly,Anomaly,1.4373203349581305,WEST BENGAL,RAIGANJ
2020-11-15,2020-12-28,Anomaly,Anomaly,Anomaly,1.4373203349581305,WEST BENGAL,RAIGANJ
2020-11-22,2021-01-04,Anomaly,Anomaly,Anomaly,1.4373203349581305,WEST BENGAL,RAIGANJ
2021-01-03,2021-02-15,Anomaly,Anomaly,Anomaly,1.396064184706925,WEST BENGAL,MALDA
2020-12-06,2021-01-18,Anomaly,Anomaly,Anomaly,1.3614403819178549,WEST BENGAL,PURULIA
2019-09-08,2019-10-21,Anomaly,Anomaly,Anomaly,1.3331555792560992,WEST BENGAL,KHARAGPUR
2019-09-15,2019-10-28,Anomaly,Anomaly,Anomaly,1.3331555792560992,WEST BENGAL,KHARAGPUR
2019-09-22,2019-11-04,Anomaly,Anomaly,Anomaly,1.3331555792560992,WEST BENGAL,KHARAGPUR
2019-09-29,2019-11-11,Anomaly,Anomaly,Anomaly,1.3331555792560992,WEST BENGAL,KHARAGPUR
2019-10-06,2019-11-18,Anomaly,Anomaly,Anomaly,1.3331555792560992,WEST BENGAL,KHARAGPUR
2019-10-13,2019-11-25,Anomaly,Anomaly,Anomaly,1.3331555792560992,WEST BENGAL,KHARAGPUR
2020-12-13,2021-01-25,Anomaly,Anomaly,Anomaly,1.3255747083300666,WEST BENGAL,PURULIA
2021-01-31,2021-03-15,Anomaly,Anomaly,Anomaly,1.324835429952617,WEST BENGAL,PURULIA
2021-02-07,2021-03-22,Anomaly,Anomaly,Anomaly,1.324835429952617,WEST BENGAL,PURULIA
2021-02-14,2021-03-29,Anomaly,Anomaly,Anomaly,1.324835429952617,WEST BENGAL,PURULIA
2020-02-09,2020-03-23,Anomaly,Anomaly,Anomaly,1.3248343957005375,WEST BENGAL,KHARAGPUR
2020-02-16,2020-03-30,Anomaly,Anomaly,Anomaly,1.3248343957005375,WEST BENGAL,KHARAGPUR
2020-02-23,2020-04-06,Anomaly,Anomaly,Anomaly,1.3248343957005375,WEST BENGAL,KHARAGPUR
2019-11-10,2019-12-23,Anomaly,Anomaly,Anomaly,1.3233348037053374,WEST BENGAL,RAIGANJ
2019-11-17,2019-12-30,Anomaly,Anomaly,Anomaly,1.3233348037053374,WEST BENGAL,RAIGANJ
2019-11-24,2020-01-06,Anomaly,Anomaly,Anomaly,1.3233348037053374,WEST BENGAL,RAIGANJ
2019-12-01,2020-01-13,Anomaly,Anomaly,Anomaly,1.3233348037053374,WEST BENGAL,RAIGANJ
2019-12-08,2020-01-20,Anomaly,Anomaly,Anomaly,1.3233348037053374,WEST BENGAL,RAIGANJ
2020-03-15,2020-04-27,Anomaly,Anomaly,Anomaly,1.3233348037053374,WEST BENGAL,RAIGANJ
2020-03-22,2020-05-04,Anomaly,Anomaly,Anomaly,1.3233348037053374,WEST BENGAL,RAIGANJ
2020-03-29,2020-05-11,Anomaly,Anomaly,Anomaly,1.3233348037053374,WEST BENGAL,RAIGANJ
2020-04-19,2020-06-01,Anomaly,Anomaly,Anomaly,1.3233348037053374,WEST BENGAL,RAIGANJ
2020-04-26,2020-06-08,Anomaly,Anomaly,Anomaly,1.3233348037053374,WEST BENGAL,RAIGANJ
2020-05-03,2020-06-15,Anomaly,Anomaly,Anomaly,1.3233348037053374,WEST BENGAL,RAIGANJ
2021-02-21,2021-04-05,Anomaly,Anomaly,Anomaly,1.3189696778517292,WEST BENGAL,PURULIA
2021-02-28,2021-04-12,Anomaly,Anomaly,Anomaly,1.3189696778517292,WEST BENGAL,PURULIA
2021-03-07,2021-04-19,Anomaly,Anomaly,Anomaly,1.3189696778517292,WEST BENGAL,PURULIA
2017-06-04,2017-07-17,Anomaly,Anomaly,Anomaly,1.2798293560858551,WEST BENGAL,PURULIA
2020-12-06,2021-01-18,Anomaly,Anomaly,Anomaly,1.2745223455361407,WEST BENGAL,RAIGANJ
2020-08-02,2020-09-14,Anomaly,Anomaly,Anomaly,1.2664978002932945,WEST BENGAL,PURULIA
2020-08-09,2020-09-21,Anomaly,Anomaly,Anomaly,1.2664978002932945,WEST BENGAL,PURULIA
2020-08-16,2020-09-28,Anomaly,Anomaly,Anomaly,1.2664978002932945,WEST BENGAL,PURULIA
2020-01-12,2020-02-24,Anomaly,Anomaly,Anomaly,1.249843769528809,WEST BENGAL,KHARAGPUR
2020-01-19,2020-03-02,Anomaly,Anomaly,Anomaly,1.249843769528809,WEST BENGAL,KHARAGPUR
2020-01-26,2020-03-09,Anomaly,Anomaly,Anomaly,1.249843769528809,WEST BENGAL,KHARAGPUR
2020-02-02,2020-03-16,Anomaly,Anomaly,Anomaly,1.249843769528809,WEST BENGAL,KHARAGPUR
2020-03-01,2020-04-13,Anomaly,Anomaly,Anomaly,1.2469121279849429,WEST BENGAL,KHARAGPUR
2020-03-08,2020-04-20,Anomaly,Anomaly,Anomaly,1.2469121279849429,WEST BENGAL,KHARAGPUR
2020-03-15,2020-04-27,Anomaly,Anomaly,Anomaly,1.2469121279849429,WEST BENGAL,KHARAGPUR
2020-12-13,2021-01-25,Anomaly,Anomaly,Anomaly,1.2461996267464488,WEST BENGAL,RAIGANJ
2021-02-07,2021-03-22,Anomaly,Anomaly,Anomaly,1.2279409184971757,WEST BENGAL,KHARAGPUR
2021-02-14,2021-03-29,Anomaly,Anomaly,Anomaly,1.2279409184971757,WEST BENGAL,KHARAGPUR
2021-02-21,2021-04-05,Anomaly,Anomaly,Anomaly,1.2279409184971757,WEST BENGAL,KHARAGPUR
2020-04-26,2020-06-08,Anomaly,Anomaly,Anomaly,1.2262994057164418,WEST BENGAL,KHARAGPUR
2020-05-03,2020-06-15,Anomaly,Anomaly,Anomaly,1.2262994057164418,WEST BENGAL,KHARAGPUR
2020-05-10,2020-06-22,Anomaly,Anomaly,Anomaly,1.2262994057164418,WEST BENGAL,KHARAGPUR
2020-05-17,2020-06-29,Anomaly,Anomaly,Anomaly,1.2262994057164418,WEST BENGAL,KHARAGPUR
2020-05-24,2020-07-06,Anomaly,Anomaly,Anomaly,1.2262994057164418,WEST BENGAL,KHARAGPUR
2019-01-27,2019-03-11,Anomaly,Anomaly,Anomaly,1.2185596000624903,WEST BENGAL,KHARAGPUR
2019-02-03,2019-03-18,Anomaly,Anomaly,Anomaly,1.2185596000624903,WEST BENGAL,KHARAGPUR
2019-02-10,2019-03-25,Anomaly,Anomaly,Anomaly,1.2185596000624903,WEST BENGAL,KHARAGPUR
2021-08-01,2021-09-13,Anomaly,Anomaly,Anomaly,1.2103989053783812,WEST BENGAL,PURULIA
2021-08-08,2021-09-20,Anomaly,Anomaly,Anomaly,1.2103989053783812,WEST BENGAL,PURULIA
2021-08-15,2021-09-27,Anomaly,Anomaly,Anomaly,1.2103989053783812,WEST BENGAL,PURULIA
2021-08-29,2021-10-11,Anomaly,Anomaly,Anomaly,1.2103989053783812,WEST BENGAL,PURULIA
2021-09-05,2021-10-18,Anomaly,Anomaly,Anomaly,1.2103989053783812,WEST BENGAL,PURULIA
2021-02-28,2021-04-12,Anomaly,Anomaly,Anomaly,1.1998800119988,WEST BENGAL,KHARAGPUR
2021-05-09,2021-06-21,Anomaly,Anomaly,Anomaly,1.1998800119988,WEST BENGAL,KHARAGPUR
2017-05-21,2017-07-03,Anomaly,Anomaly,Anomaly,1.1998500187476566,WEST BENGAL,PURULIA
2017-05-28,2017-07-10,Anomaly,Anomaly,Anomaly,1.1998500187476566,WEST BENGAL,PURULIA
2017-04-30,2017-06-12,Anomaly,Anomaly,Anomaly,1.1998500187476566,WEST BENGAL,RAIGANJ
2017-05-07,2017-06-19,Anomaly,Anomaly,Anomaly,1.1998500187476566,WEST BENGAL,RAIGANJ
2020-12-27,2021-02-08,Anomaly,Anomaly,Anomaly,1.1990730812873822,WEST BENGAL,PURULIA
2021-01-17,2021-03-01,Anomaly,Anomaly,Anomaly,1.1879281207872785,WEST BENGAL,PURULIA
2021-01-24,2021-03-08,Anomaly,Anomaly,Anomaly,1.1879281207872785,WEST BENGAL,PURULIA
2020-11-29,2021-01-11,Anomaly,Anomaly,Anomaly,1.1874382024804888,WEST BENGAL,RAIGANJ
2020-07-12,2020-08-24,Anomaly,Anomaly,Anomaly,1.1873515810523685,WEST BENGAL,PURULIA
2020-07-19,2020-08-31,Anomaly,Anomaly,Anomaly,1.1873515810523685,WEST BENGAL,PURULIA
2020-07-26,2020-09-07,Anomaly,Anomaly,Anomaly,1.1873515810523685,WEST BENGAL,PURULIA
2020-05-31,2020-07-13,Anomaly,Anomaly,Anomaly,1.1817107535678577,WEST BENGAL,KHARAGPUR
2020-06-07,2020-07-20,Anomaly,Anomaly,Anomaly,1.1817107535678577,WEST BENGAL,KHARAGPUR
2020-06-14,2020-07-27,Anomaly,Anomaly,Anomaly,1.1817107535678577,WEST BENGAL,KHARAGPUR
2020-02-23,2020-04-06,Anomaly,Anomaly,Anomaly,1.1803916122760727,WEST BENGAL,PURULIA
2020-03-01,2020-04-13,Anomaly,Anomaly,Anomaly,1.1803916122760727,WEST BENGAL,PURULIA
2020-03-08,2020-04-20,Anomaly,Anomaly,Anomaly,1.1803916122760727,WEST BENGAL,PURULIA
2020-03-15,2020-04-27,Anomaly,Anomaly,Anomaly,1.1803916122760727,WEST BENGAL,PURULIA
2020-03-22,2020-05-04,Anomaly,Anomaly,Anomaly,1.1803916122760727,WEST BENGAL,PURULIA
2020-03-29,2020-05-11,Anomaly,Anomaly,Anomaly,1.1803916122760727,WEST BENGAL,PURULIA
2021-05-16,2021-06-28,Anomaly,Anomaly,Anomaly,1.17988201179882,WEST BENGAL,KHARAGPUR
2021-05-23,2021-07-05,Anomaly,Anomaly,Anomaly,1.17988201179882,WEST BENGAL,KHARAGPUR
2021-05-30,2021-07-12,Anomaly,Anomaly,Anomaly,1.17988201179882,WEST BENGAL,KHARAGPUR
2021-06-06,2021-07-19,Anomaly,Anomaly,Anomaly,1.17988201179882,WEST BENGAL,KHARAGPUR
2021-06-13,2021-07-26,Anomaly,Anomaly,Anomaly,1.17988201179882,WEST BENGAL,KHARAGPUR
2019-05-12,2019-06-24,Anomaly,Anomaly,Anomaly,1.1716919231370098,WEST BENGAL,KHARAGPUR
2019-05-19,2019-07-01,Anomaly,Anomaly,Anomaly,1.1716919231370098,WEST BENGAL,KHARAGPUR
2019-05-26,2019-07-08,Anomaly,Anomaly,Anomaly,1.1716919231370098,WEST BENGAL,KHARAGPUR
2021-01-10,2021-02-22,Anomaly,Anomaly,Anomaly,1.1577728660141038,WEST BENGAL,KHARAGPUR
2021-01-17,2021-03-01,Anomaly,Anomaly,Anomaly,1.1577728660141038,WEST BENGAL,KHARAGPUR
2021-01-24,2021-03-08,Anomaly,Anomaly,Anomaly,1.1577728660141038,WEST BENGAL,KHARAGPUR
2021-01-31,2021-03-15,Anomaly,Anomaly,Anomaly,1.1577728660141038,WEST BENGAL,KHARAGPUR
2021-06-06,2021-07-19,Anomaly,Anomaly,Anomaly,1.1571733513088418,WEST BENGAL,RAIGANJ
2021-09-26,2021-11-08,Anomaly,Anomaly,Anomaly,1.1498850114988501,WEST BENGAL,KHARAGPUR
2021-10-03,2021-11-15,Anomaly,Anomaly,Anomaly,1.1498850114988501,WEST BENGAL,KHARAGPUR
2021-10-10,2021-11-22,Anomaly,Anomaly,Anomaly,1.1498850114988501,WEST BENGAL,KHARAGPUR
2021-10-17,2021-11-29,Anomaly,Anomaly,Anomaly,1.1498850114988501,WEST BENGAL,KHARAGPUR
2021-10-24,2021-12-06,Anomaly,Anomaly,Anomaly,1.1498850114988501,WEST BENGAL,KHARAGPUR
2021-10-31,2021-12-13,Anomaly,Anomaly,Anomaly,1.1498850114988501,WEST BENGAL,KHARAGPUR
2021-07-04,2021-08-16,Anomaly,Anomaly,Anomaly,1.1411803064884252,WEST BENGAL,PURULIA
2021-07-11,2021-08-23,Anomaly,Anomaly,Anomaly,1.1411803064884252,WEST BENGAL,PURULIA
2021-03-14,2021-04-26,Anomaly,Anomaly,Anomaly,1.1381283755675595,WEST BENGAL,PURULIA
2021-01-03,2021-02-15,Anomaly,Anomaly,Anomaly,1.1369447098301932,WEST BENGAL,PURULIA
2017-04-23,2017-06-05,Anomaly,Anomaly,Anomaly,1.129278908363722,WEST BENGAL,RAIGANJ
2020-04-26,2020-06-08,Anomaly,Anomaly,Anomaly,1.124859392575928,WEST BENGAL,PURULIA
2020-05-03,2020-06-15,Anomaly,Anomaly,Anomaly,1.124859392575928,WEST BENGAL,PURULIA
2020-05-10,2020-06-22,Anomaly,Anomaly,Anomaly,1.124859392575928,WEST BENGAL,PURULIA
2020-05-17,2020-06-29,Anomaly,Anomaly,Anomaly,1.124859392575928,WEST BENGAL,PURULIA
2021-01-10,2021-02-22,Anomaly,Anomaly,Anomaly,1.1226303295294948,WEST BENGAL,PURULIA
2021-06-20,2021-08-02,Anomaly,Anomaly,Anomaly,1.1198880111988798,WEST BENGAL,KHARAGPUR
2021-06-27,2021-08-09,Anomaly,Anomaly,Anomaly,1.1198880111988798,WEST BENGAL,KHARAGPUR
2021-07-04,2021-08-16,Anomaly,Anomaly,Anomaly,1.1198880111988798,WEST BENGAL,KHARAGPUR
2021-10-03,2021-11-15,Anomaly,Anomaly,Anomaly,1.112131415161718,WEST BENGAL,KOLKATA
2021-10-24,2021-12-06,Anomaly,Anomaly,Anomaly,1.112131415161718,WEST BENGAL,KOLKATA
2021-10-03,2021-11-15,Anomaly,Anomaly,Anomaly,1.112131415161718,WEST BENGAL,SILIGURI
2021-10-24,2021-12-06,Anomaly,Anomaly,Anomaly,1.112131415161718,WEST BENGAL,SILIGURI
2017-01-01,2017-02-13,Anomaly,Anomaly,Anomaly,1.1109876680368849,WEST BENGAL,KHARAGPUR
2017-01-08,2017-02-20,Anomaly,Anomaly,Anomaly,1.1109876680368849,WEST BENGAL,KHARAGPUR
2017-01-15,2017-02-27,Anomaly,Anomaly,Anomaly,1.1109876680368849,WEST BENGAL,KHARAGPUR
2020-02-16,2020-03-30,Anomaly,Anomaly,Anomaly,1.1109568115539508,WEST BENGAL,PURULIA
2021-03-21,2021-05-03,Anomaly,Anomaly,Anomaly,1.106874199158184,WEST BENGAL,PURULIA
2021-07-18,2021-08-30,Anomaly,Anomaly,Anomaly,1.1051468266498263,WEST BENGAL,PURULIA
2021-01-03,2021-02-15,Anomaly,Anomaly,Anomaly,1.0998900109989,WEST BENGAL,KHARAGPUR
2021-09-19,2021-11-01,Anomaly,Anomaly,Anomaly,1.0998900109989,WEST BENGAL,KHARAGPUR
2020-04-19,2020-06-01,Anomaly,Anomaly,Anomaly,1.0974271430313376,WEST BENGAL,PURULIA
2021-05-09,2021-06-21,Anomaly,Anomaly,Anomaly,1.0969808756431414,WEST BENGAL,MALDA
2021-05-16,2021-06-28,Anomaly,Anomaly,Anomaly,1.0969808756431414,WEST BENGAL,MALDA
2021-05-23,2021-07-05,Anomaly,Anomaly,Anomaly,1.0969808756431414,WEST BENGAL,MALDA
2021-06-06,2021-07-19,Anomaly,Anomaly,Anomaly,1.0969808756431414,WEST BENGAL,MALDA
2021-09-12,2021-10-25,Anomaly,Anomaly,Anomaly,1.0951337967812589,WEST BENGAL,PURULIA
2021-09-19,2021-11-01,Anomaly,Anomaly,Anomaly,1.0951337967812589,WEST BENGAL,PURULIA
2017-03-12,2017-04-24,Anomaly,Anomaly,Anomaly,1.0936360795750442,WEST BENGAL,PURULIA
2017-03-19,2017-05-01,Anomaly,Anomaly,Anomaly,1.0936360795750442,WEST BENGAL,PURULIA
2017-03-26,2017-05-08,Anomaly,Anomaly,Anomaly,1.0936360795750442,WEST BENGAL,PURULIA
2017-04-02,2017-05-15,Anomaly,Anomaly,Anomaly,1.0936360795750442,WEST BENGAL,PURULIA
2017-04-09,2017-05-22,Anomaly,Anomaly,Anomaly,1.0936360795750442,WEST BENGAL,PURULIA
2021-03-07,2021-04-19,Anomaly,Anomaly,Anomaly,1.09080992637033,WEST BENGAL,KHARAGPUR
2021-03-14,2021-04-26,Anomaly,Anomaly,Anomaly,1.09080992637033,WEST BENGAL,KHARAGPUR
2021-03-21,2021-05-03,Anomaly,Anomaly,Anomaly,1.09080992637033,WEST BENGAL,KHARAGPUR
2021-03-28,2021-05-10,Anomaly,Anomaly,Anomaly,1.09080992637033,WEST BENGAL,KHARAGPUR
2021-04-04,2021-05-17,Anomaly,Anomaly,Anomaly,1.09080992637033,WEST BENGAL,KHARAGPUR
2020-04-19,2020-06-01,Anomaly,Anomaly,Anomaly,1.0848033204414678,WEST BENGAL,KHARAGPUR
2019-06-02,2019-07-15,Anomaly,Anomaly,Anomaly,1.0789814415192058,WEST BENGAL,KHARAGPUR
2017-04-16,2017-05-29,Anomaly,Anomaly,Anomaly,1.0772315381373034,WEST BENGAL,PURULIA
2019-10-20,2019-12-02,Anomaly,Anomaly,Anomaly,1.0745113955052228,WEST BENGAL,KHARAGPUR
2019-01-20,2019-03-04,Anomaly,Anomaly,Anomaly,1.068932438128844,WEST BENGAL,KHARAGPUR
2021-10-31,2021-12-13,Anomaly,Anomaly,Anomaly,1.0679190994693328,WEST BENGAL,RAIGANJ
2021-11-07,2021-12-20,Anomaly,Anomaly,Anomaly,1.0679190994693328,WEST BENGAL,RAIGANJ
