<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:ae2fde73e5398efc81349312d2ca0e5cf7a9e4be18106e852667092d3c8a100c
size 3272
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Azadpur,01/07/2009,1186.5,Onion,550,1000,765,
,02/07/2009,1377.9,Onion,625,1000,788,
,03/07/2009,1031.3,Onion,625,1050,820,
,04/07/2009,1678,Onion,625,1063,775,
,06/07/2009,250.8,Onion,625,1050,788,
,07/07/2009,2058.4,Onion,625,1100,769,
,08/07/2009,1535.6,Onion,625,1050,763,
,09/07/2009,1094.8,Onion,625,1075,769,
,10/07/2009,1322.9,Onion,600,1075,797,
,11/07/2009,1410.1,Onion,550,1063,781,
,13/07/2009,143.8,Onion,550,1050,781,
,14/07/2009,1563,Onion,500,1050,769,
,15/07/2009,1120.5,Onion,575,1050,794,
,16/07/2009,955.7, ,NR,NR,NR,
,17/07/2009,1087.6,Onion,625,1050,763,
,18/07/2009,1234.3,Onion,600,1000,790,
,20/07/2009,154.1,Onion,1500,NR,NR,
,21/07/2009,1404.8,Onion,550,1000,815,
,22/07/2009,659.9,Onion,500,950,803,
,23/07/2009,862.7,Onion,500,975,785,
,24/07/2009,1077.9,Onion,550,950,780,
,25/07/2009,1025.3,Onion,550,950,770,
,27/07/2009,114.8,Onion,575,950,790,
,28/07/2009,1708.3,Onion,575,1000,795,
,29/07/2009,1345.1,Onion,625,950,810,
,30/07/2009,1247.2,Onion,625,950,817,
,31/07/2009,900.5,Onion,575,950,760,
Keshopur,02/07/2009,24.1,Other,750,1000,875,
,03/07/2009,110.9,Other,750,1000,875,
,04/07/2009,38.45,Other,750,1000,875,
,05/07/2009,85.35,Other,750,1000,875,
,06/07/2009,105.8,Other,750,1000,875,
,07/07/2009,133.45,Other,750,1000,875,
,09/07/2009,37.4,Other,750,1000,875,
,10/07/2009,127.9,Other,800,1050,925,
,11/07/2009,87.34,Other,750,1050,900,
,12/07/2009,100.75,Other,750,1050,900,
,13/07/2009,124.25,Other,700,950,825,
,14/07/2009,57.93,Other,700,950,825,
,16/07/2009,15.75,Other,700,900,800,
,17/07/2009,59.95,Other,750,950,850,
,18/07/2009,83.55,Other,700,950,825,
,19/07/2009,106.75,Other,700,950,825,
,20/07/2009,49.1,Other,750,1000,875,
,21/07/2009,134.3,Other,750,1000,875,
,23/07/2009,46.05,Other,700,950,825,
,24/07/2009,184.35,Other,700,950,825,
,25/07/2009,74.75,Other,700,900,800,
,26/07/2009,75.9,Other,700,900,800,
,27/07/2009,71.05,Other,700,900,800,
,28/07/2009,104.45,Other,700,950,825,
,30/07/2009,12.5,Other,700,950,825,
,31/07/2009,125.75,Other,700,950,825,
Shahdara,01/07/2009,93.4,Onion,550,700,650,
,02/07/2009,99,Onion,550,700,650,
,03/07/2009,97,Onion,550,700,600,
,04/07/2009,212.9,Onion,600,700,650,
,05/07/2009,140.4,Onion,600,800,700,
,06/07/2009,96.4,Onion,500,700,600,
,07/07/2009,179.5,Onion,550,750,650,
,08/07/2009,155.1,Onion,500,700,600,
,09/07/2009,102.9,Onion,500,700,600,
,10/07/2009,64.1,Onion,500,700,600,
,11/07/2009,70.1,Onion,550,750,650,
,12/07/2009,54.6,Onion,550,650,600,
,13/07/2009,100.1,Onion,500,600,550,
,14/07/2009,130,Onion,500,700,600,
,15/07/2009,124.8,Onion,550,750,650,
,16/07/2009,80.5,Onion,500,700,600,
,17/07/2009,43.9,Onion,600,800,700,
,18/07/2009,109.1,Onion,600,800,700,
,19/07/2009,67.5,Onion,600,800,700,
,20/07/2009,191.1,Onion,550,650,600,
,21/07/2009,82,Onion,550,650,600,
,22/07/2009,115.3,Onion,500,600,550,
,23/07/2009,150.2,Onion,500,600,550,
,24/07/2009,97.6,Onion,500,600,550,
,25/07/2009,97.6,Onion,500,600,550,
,26/07/2009,139.1,Onion,600,700,650,
,27/07/2009,101.7,Onion,600,700,650,
,28/07/2009,96.9,Onion,600,800,700,
,29/07/2009,138.8,Onion,600,800,700,
,30/07/2009,110.5,Onion,600,800,700,
,31/07/2009,36.1,Onion,600,800,700,
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
