<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:b5ea3d4e2cb48ac86c90b5a650b067b38ae73172aebe7caec173316cb0e4dc4e
size 3049
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Azadpur,01/08/2014,817.3,Onion,1350,2313,1995,
,02/08/2014,578.5, ,NR,NR,NR,
,04/08/2014,302.8,Onion,1250,2200,1907,
,05/08/2014,1437.3,Onion,1250,2200,1907,
,06/08/2014,1071.4,Onion,1250,2125,1818,
,07/08/2014,1112,Onion,1250,2125,1818,
,08/08/2014,1070.8,Onion,1125,2000,1677,
,09/08/2014,682.9,Onion,1000,2000,1652,
,11/08/2014,304.6,Onion,1000,2000,1684,
,12/08/2014,1067.9,Onion,1000,2000,1705,
,13/08/2014,730.2,Onion,1000,2000,1679,
,14/08/2014,720,Onion,1250,2000,1679,
,16/08/2014,255.2,Onion,1375,2125,1703,
,18/08/2014,265.3, ,NR,NR,NR,
,19/08/2014,1213.8,Onion,1250,2125,1713,
,20/08/2014,1140, ,NR,NR,NR,
,21/08/2014,867.8,Onion,1250,2450,1778,
,22/08/2014,1100.4,Onion,1250,2350,1741,
,23/08/2014,1158.1,Onion,1250,2350,1733,
,25/08/2014,230.1,Onion,1000,2000,1689,
,26/08/2014,1279.1,Onion,1000,2000,1642,
,27/08/2014,819.9,Onion,1000,2375,1773,
,28/08/2014,1120.3, ,NR,NR,NR,
,29/08/2014,873.5,Onion,1000,2000,1681,
,30/08/2014,1082.3,Onion,875,2325,1708,
Keshopur,01/08/2014,4.84,Onion,1900,2400,2200,
,02/08/2014,62.5,Onion,1750,2400,2200,
,03/08/2014,78.95,Onion,1750,2400,2175,
,04/08/2014,30.3,Onion,1800,2400,2200,
,05/08/2014,76.95,Onion,1800,2600,2300,
,18/08/2014,38.75,Onion,1700,2300,2100,
,19/08/2014,49.7,Onion,1500,2300,2100,
,21/08/2014,47.35,Onion,1500,2400,2000,
,22/08/2014,43.6,Onion,1500,2300,2000,
,23/08/2014,53.24,Onion,1500,2300,2000,
,24/08/2014,62.9,Onion,1500,2300,2100,
,25/08/2014,66.8,Onion,1500,2300,2000,
,26/08/2014,67.25,Onion,1500,2300,1900,
,28/08/2014,33.3,Onion,1700,2300,2000,
,29/08/2014,78.9,Onion,1500,2000,1800,
,30/08/2014,140.65,Onion,1600,2200,2000,
,31/08/2014,62.35,Onion,1500,2300,2000,
Shahdara,01/08/2014,65,Other,1600,2000,1800,
,02/08/2014,206.6, ,NR,NR,NR,
,03/08/2014,141.3,Nasik,2000,2200,2100,
,,,Other,1600,2000,1800,
,05/08/2014,130.8,Nasik,1700,1900,1800,
,,,Other,1500,1700,1600,
,06/08/2014,345.7, ,NR,NR,NR,
,07/08/2014,195.8, ,NR,NR,NR,
,08/08/2014,114.5,Nasik,1800,2000,1900,
,,,Other,1500,1700,1600,
,09/08/2014,89.6,Nasik,1800,2000,1900,
,,,Other,1400,1600,1500,
,10/08/2014,186.3,Nasik,1800,2000,1900,
,,,Other,1400,1600,1500,
,12/08/2014,100.9,Nasik,1900,2100,2000,
,,,Other,1500,1700,1600,
,13/08/2014,67.5,Other,1500,1700,1600,
,14/08/2014,151.6,Nasik,1900,2100,2000,
,,,Other,1500,1700,1600,
,16/08/2014,373.8,Nasik,1900,2100,2000,
,,,Other,1700,1900,1800,
,17/08/2014,238.7,Nasik,1900,2100,2000,
,,,Other,1700,1900,1800,
,18/08/2014,169.9,Nasik,1800,2000,1900,
,,,Other,1500,1700,1600,
,19/08/2014,433.4,Nasik,2000,2200,2100,
,,,Other,1800,2000,1900,
,23/08/2014,200.7,Nasik,1800,2100,2000,
,,,Other,1500,1800,1700,
,24/08/2014,167.9,Nasik,1800,2100,2000,
,,,Other,1500,1900,1800,
,26/08/2014,323.5, ,NR,NR,NR,
,27/08/2014,147.9, ,NR,NR,NR,
,28/08/2014,72.8,Nasik,1700,2000,1900,
,,,Other,1400,1800,1600,
,29/08/2014,218.3,Nasik,1700,2000,1900,
,,,Other,1400,1800,1700,
,31/08/2014,81.9,Nasik,1700,2000,1900,
,,,Other,1400,1700,1600,
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
