<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:10a3796ae67c2b5faa11a75cdf0d16acf97e02420a187cfc6ef1466252f1aea3
size 1188
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Azadpur,02/03/2020,499.3, ,NR,NR,NR,
,03/03/2020,1275.1, ,NR,NR,NR,
,04/03/2020,1038.2, ,NR,NR,NR,
,05/03/2020,914, ,NR,NR,NR,
,06/03/2020,506.6, ,NR,NR,NR,
,07/03/2020,692.5, ,NR,NR,NR,
,09/03/2020,393.8, ,NR,NR,NR,
,11/03/2020,796.8, ,NR,NR,NR,
,12/03/2020,1428.1, ,NR,NR,NR,
,13/03/2020,763.1, ,NR,NR,NR,
,14/03/2020,900.4, ,NR,NR,NR,
,16/03/2020,304.1, ,NR,NR,NR,
,17/03/2020,583.2, ,NR,NR,NR,
,18/03/2020,465.9, ,NR,NR,NR,
,19/03/2020,672.8, ,NR,NR,NR,
,20/03/2020,1052.2, ,NR,NR,NR,
,21/03/2020,2169.6, ,NR,NR,NR,
,23/03/2020,434, ,NR,NR,NR,
,24/03/2020,2469.6, ,NR,NR,NR,
,25/03/2020,1181.6, ,NR,NR,NR,
,26/03/2020,345.3, ,NR,NR,NR,
,27/03/2020,168.5, ,NR,NR,NR,
,28/03/2020,217.1, ,NR,NR,NR,
,30/03/2020,296.7, ,NR,NR,NR,
,31/03/2020,781.5, ,NR,NR,NR,
Keshopur,09/03/2020,71.88, ,NR,NR,NR,
,14/03/2020,31.74, ,NR,NR,NR,
,15/03/2020,63.78, ,NR,NR,NR,
,16/03/2020,53.92, ,NR,NR,NR,
,17/03/2020,25.88, ,NR,NR,NR,
,19/03/2020,38.15, ,NR,NR,NR,
,26/03/2020,21.54, ,NR,NR,NR,
,27/03/2020,23.39, ,NR,NR,NR,
,28/03/2020,0.5, ,NR,NR,NR,
,29/03/2020,5, ,NR,NR,NR,
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
