<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:0201223366646137e6b7520ab160342e951e6f7733d7b2ecdc571a9b058d7c7a
size 3187
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Azadpur,02/03/2010,296.9,Other,500,1050,783,
,03/03/2010,312.3,Other,500,1125,825,
,04/03/2010,439.8,Other,500,1200,898,
,05/03/2010,300.6,Other,600,1250,925,
,08/03/2010,330.8,Other,550,1313,1050,
,09/03/2010,868.4,Other,550,1313,985,
,10/03/2010,1736.3,Other,550,1250,943,
,11/03/2010,908.1,Other,550,1200,895,
,12/03/2010,903.4,Other,550,1200,984,
,13/03/2010,1950.8,Other,500,1000,869,
,15/03/2010,1185.2,Other,450,925,809,
,16/03/2010,1632.6,Other,375,900,788,
,17/03/2010,1487,Other,375,875,750,
,18/03/2010,282.1,Other,375,850,744,
,19/03/2010,226.7,Other,325,800,658,
,20/03/2010,1561.4,Other,325,800,675,
,22/03/2010,12.5,Other,375,850,700,
,23/03/2010,640,Other,450,875,733,
,24/03/2010,863.7,Other,450,875,733,
,25/03/2010,1284,Other,400,825,706,
,26/03/2010,1941.5,Other,400,825,720,
,27/03/2010,611.9,Other,400,825,720,
,29/03/2010,138.6,Other,400,875,738,
,30/03/2010,2315.3,Other,500,950,798,
,31/03/2010,1047.7,Other,500,900,810,
Keshopur,01/03/2010,118.55,Other,1000,1500,1250,
,02/03/2010,31.8,Other,1000,1500,1250,
,04/03/2010,6,Other,1000,1200,1100,
,05/03/2010,42.44,Other,950,1200,1075,
,06/03/2010,16.65,Other,950,1200,1075,
,07/03/2010,38.39,Other,950,1200,1075,
,08/03/2010,43.5,Other,950,1200,1075,
,09/03/2010,62.8,Other,950,1250,1100,
,11/03/2010,91.26,Other,950,1250,1100,
,12/03/2010,137.74,Other,950,1200,1075,
,14/03/2010,158.98,Other,750,1000,875,
,15/03/2010,166.29,Other,750,1000,875,
,16/03/2010,169.9,Other,750,900,825,
,18/03/2010,9.65,Other,750,900,825,
,19/03/2010,13.3,Other,750,900,825,
,20/03/2010,44.65,Other,700,900,800,
,21/03/2010,7.28,Other,700,900,800,
,22/03/2010,18.75,Other,700,900,800,
,23/03/2010,8.5,Other,700,900,800,
,25/03/2010,32.2,Other,700,950,825,
,26/03/2010,220.1,Other,700,950,825,
,27/03/2010,21.25,Other,700,950,800,
,28/03/2010,170.39,Other,700,900,800,
,29/03/2010,16.65,Other,700,900,800,
,30/03/2010,16.65,Other,700,900,800,
Shahdara,01/03/2010,52,Onion,1000,1200,1100,
,02/03/2010,20.9,Onion,1000,1200,1100,
,03/03/2010,366.4,Onion,300,500,400,
,04/03/2010,93.4,Onion,900,1100,1000,
,05/03/2010,87.7,Onion,900,1100,1000,
,06/03/2010,93.6,Onion,900,1100,1000,
,07/03/2010,51.7,Onion,900,1100,1000,
,08/03/2010,200.6,Onion,1000,1200,1100,
,09/03/2010,126.7,Onion,1000,1200,1100,
,10/03/2010,106.6,Onion,1000,1200,1100,
,11/03/2010,114.3,Onion,1000,1200,1100,
,12/03/2010,151.8,Onion,1000,1200,1100,
,13/03/2010,196.7,Onion,1000,1200,1100,
,14/03/2010,165.9,Onion,900,1100,1000,
,15/03/2010,196.8,Onion,800,1000,900,
,16/03/2010,92,Onion,700,900,800,
,17/03/2010,18.1,Onion,800,1000,900,
,18/03/2010,54.7,Onion,700,900,800,
,19/03/2010,94.7,Onion,700,900,800,
,20/03/2010,74.5,Onion,700,900,800,
,21/03/2010,39.1,Onion,700,900,800,
,22/03/2010,45.4,Onion,700,900,800,
,23/03/2010,87,Onion,600,800,700,
,24/03/2010,45.5,Onion,600,800,700,
,25/03/2010,43.4,Onion,450,550,500,
,26/03/2010,53.6,Onion,500,700,600,
,27/03/2010,93.3,Onion,600,800,700,
,28/03/2010,12.2,Onion,600,800,700,
,29/03/2010,128.6,Onion,600,800,700,
,30/03/2010,236.8,Onion,600,800,700,
,31/03/2010,75.3,Onion,700,900,800,
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
