<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:82bce90d8e8c65666f9067a38507bb3be0979309270ed192cfbfa3f399a553a1
size 2695
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Azadpur,01/04/2021,523.4, ,NR,NR,NR,
,02/04/2021,500.5, ,NR,NR,NR,
,03/04/2021,555.2, ,NR,NR,NR,
,05/04/2021,334.8, ,NR,NR,NR,
,06/04/2021,1294.2, ,NR,NR,NR,
,07/04/2021,1235.6, ,NR,NR,NR,
,08/04/2021,943.1, ,NR,NR,NR,
,09/04/2021,1403.5, ,NR,NR,NR,
,10/04/2021,1080, ,NR,NR,NR,
,12/04/2021,138.2, ,NR,NR,NR,
,13/04/2021,918, ,NR,NR,NR,
,14/04/2021,456.5, ,NR,NR,NR,
,15/04/2021,408.3, ,NR,NR,NR,
,16/04/2021,228.4, ,NR,NR,NR,
,17/04/2021,522, ,NR,NR,NR,
,20/04/2021,942.6, ,NR,NR,NR,
,21/04/2021,357, ,NR,NR,NR,
,22/04/2021,641.3, ,NR,NR,NR,
,23/04/2021,537, ,NR,NR,NR,
,24/04/2021,780, ,NR,NR,NR,
,26/04/2021,198.4, ,NR,NR,NR,
,27/04/2021,1008.4, ,NR,NR,NR,
,28/04/2021,413.2, ,NR,NR,NR,
,29/04/2021,728.1, ,NR,NR,NR,
,30/04/2021,722, ,NR,NR,NR,
Keshopur,01/04/2021,25.33, ,NR,NR,NR,
,02/04/2021,142.44, ,NR,NR,NR,
,03/04/2021,82.5, ,NR,NR,NR,
,04/04/2021,67.87, ,NR,NR,NR,
,05/04/2021,82.1, ,NR,NR,NR,
,06/04/2021,62.35, ,NR,NR,NR,
,08/04/2021,5.35, ,NR,NR,NR,
,09/04/2021,190.9, ,NR,NR,NR,
,12/04/2021,92.02, ,NR,NR,NR,
,13/04/2021,81.2, ,NR,NR,NR,
,15/04/2021,5, ,NR,NR,NR,
,16/04/2021,30.5, ,NR,NR,NR,
,17/04/2021,6.7, ,NR,NR,NR,
,20/04/2021,72.25, ,NR,NR,NR,
,22/04/2021,27.97, ,NR,NR,NR,
,23/04/2021,59.57, ,NR,NR,NR,
Shahdara,03/04/2021,253.78,Nasik,1100,1500,1300,
,,,Other,800,1200,1000,
,04/04/2021,451.25,Nasik,1100,1500,1300,
,,,Other,800,1200,1000,
,05/04/2021,353.46,Nasik,1000,1400,1200,
,,,Other,800,1200,1000,
,06/04/2021,157.5, ,NR,NR,NR,
,07/04/2021,310.9,Nasik,1100,1500,1200,
,,,Other,700,1100,900,
,08/04/2021,378,Nasik,1200,1600,1400,
,,,Other,700,1100,900,
,10/04/2021,356.8,Nasik,1000,1600,1300,
,,,Other,700,1100,900,
,11/04/2021,240.1,Nasik,1000,1400,1200,
,,,Other,800,1100,900,
,12/04/2021,293.9,Nasik,1000,1600,1300,
,,,Other,800,1000,900,
,13/04/2021,184.16,Nasik,1200,1400,1300,
,,,Other,900,1100,1000,
,14/04/2021,192.2,Nasik,1200,1400,1300,
,,,Other,900,1100,1000,
,16/04/2021,52.5,Other,800,1200,1000,
,18/04/2021,78.1,Other,800,1200,1000,
,19/04/2021,176.7,Nasik,900,1500,1200,
,,,Other,700,1300,1000,
,20/04/2021,248.25,Nasik,1000,1600,1300,
,,,Other,700,1300,1000,
,21/04/2021,213.8,Nasik,1000,1400,1200,
,,,Other,800,1200,1000,
,22/04/2021,174.7,Other,800,1400,1200,
,25/04/2021,205.45,Nasik,1000,1600,1300,
,,,Other,800,1300,1000,
,26/04/2021,289.35,Nasik,1100,1500,1300,
,,,Other,800,1400,1100,
,27/04/2021,183.9,Nasik,1100,1500,1300,
,,,Other,800,1400,1100,
,28/04/2021,164.5,Nasik,1100,1500,1300,
,,,Other,800,1400,1000,
,29/04/2021,248,Nasik,1200,1600,1400,
,,,Other,1100,1500,1300,
,30/04/2021,141.3,Other,1100,1600,1399,
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
