<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:abb5cb0e1ebac9d28fb3141990c4c79ead4f54139c5b10868a4731382057bc98
size 3059
=======
Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Azadpur,01/04/2010,1678.2,Other,500,900,778,
,02/04/2010,947.4,Other,500,900,769,
,03/04/2010,820.6,Other,500,875,780,
,05/04/2010,193.9,Other,450,875,778,
,06/04/2010,1405.9,Other,550,1000,855,
,07/04/2010,1500.9,Other,550,1000,855,
,08/04/2010,1263.8,Other,550,1000,855,
,09/04/2010,1368.6,Other,500,1000,830,
,10/04/2010,1518.6,Other,400,925,780,
,12/04/2010,282.4,Other,375,850,720,
,13/04/2010,2842.6,Other,375,825,718,
,14/04/2010,1072.8,Other,375,800,710,
,15/04/2010,1097.5,Other,400,800,710,
,16/04/2010,1048,Other,400,800,700,
,17/04/2010,1182.4,Other,400,775,675,
,19/04/2010,93.1,Other,400,750,675,
,20/04/2010,1237.3,Other,400,750,675,
,21/04/2010,1119.8,Other,400,750,656,
,22/04/2010,1176.4,Other,375,700,606,
,23/04/2010,1826.4,Other,375,700,594,
,24/04/2010,604.4,Other,350,700,606,
,26/04/2010,104.8,Other,350,725,606,
,27/04/2010,1447.9,Other,350,725,606,
,28/04/2010,909.3,Other,300,750,595,
,29/04/2010,1249.4,Other,325,775,608,
,30/04/2010,1446.3,Other,325,725,583,
Keshopur,01/04/2010,227.33,Other,700,950,825,
,02/04/2010,57.6,Other,700,950,825,
,03/04/2010,72.15,Other,675,925,800,
,04/04/2010,95.2,Other,700,1000,850,
,05/04/2010,39.35,Other,700,900,800,
,06/04/2010,61.22,Other,625,875,750,
,08/04/2010,173.37,Other,625,875,750,
,11/04/2010,92.28,Other,625,925,775,
,12/04/2010,152.9,Other,625,875,750,
,13/04/2010,213.7,Other,700,900,800,
,15/04/2010,12.85,Other,600,850,725,
,16/04/2010,91.9,Other,600,850,725,
,17/04/2010,70,Other,650,800,725,
,18/04/2010,81.1,Other,650,800,725,
,19/04/2010,111.9,Other,600,800,700,
,22/04/2010,10.1,Other,550,800,675,
,23/04/2010,98.4,Other,550,800,675,
,24/04/2010,23.62,Other,450,700,575,
,25/04/2010,52.55,Other,450,700,575,
,26/04/2010,76.7,Other,450,700,575,
,27/04/2010,63.15,Other,450,700,575,
,29/04/2010,4.25,Other,450,700,600,
,30/04/2010,136.4,Other,450,650,550,
Shahdara,01/04/2010,44.8,Onion,450,600,500,
,02/04/2010,40.5,Onion,500,700,600,
,03/04/2010,86.4,Onion,600,800,700,
,04/04/2010,44.3,Onion,400,600,500,
,05/04/2010,121.8,Onion,600,800,700,
,06/04/2010,51.6,Onion,600,800,700,
,07/04/2010,86,Onion,600,800,700,
,08/04/2010,55.9,Onion,600,800,700,
,09/04/2010,150.9,Onion,600,800,700,
,10/04/2010,120.8,Onion,600,800,700,
,11/04/2010,112.5,Onion,600,800,700,
,12/04/2010,132.3,Onion,600,800,700,
,13/04/2010,90.3,Onion,600,800,700,
,14/04/2010,83.5,Onion,600,800,700,
,15/04/2010,43.6,Onion,500,700,600,
,16/04/2010,142.8,Onion,600,800,700,
,17/04/2010,68.9,Onion,600,700,650,
,18/04/2010,195,Onion,500,700,600,
,19/04/2010,133.2,Onion,700,900,800,
,20/04/2010,15.2,Onion,400,600,500,
,21/04/2010,18.7,Onion,500,700,600,
,22/04/2010,51.5,Onion,400,600,500,
,23/04/2010,4,Onion,400,600,500,
,24/04/2010,133.1,Onion,500,700,600,
,25/04/2010,26.4,Onion,400,600,500,
,26/04/2010,131.4,Onion,500,700,600,
,27/04/2010,128.4,Onion,500,700,600,
,28/04/2010,106.3,Onion,500,700,600,
,29/04/2010,44.6,Onion,400,600,500,
,30/04/2010,138.4,Onion,500,700,600,
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
