<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:cb15f72dc263bac2fd52ef6a5a1ee154644022eaa4afb092ff77181117ced1c9
size 114438
=======
DATE,AVG,STD
2010-01-01,8290.0,
2010-01-02,8290.0,
2010-01-03,8290.0,
2010-01-04,8290.0,
2010-01-05,8290.0,
2010-01-06,8290.0,
2010-01-07,8290.0,
2010-01-08,8290.0,
2010-01-09,8290.0,
2010-01-10,8290.0,
2010-01-11,8290.0,
2010-01-12,8310.0,
2010-01-13,8310.0,
2010-01-14,8310.0,
2010-01-15,8310.0,
2010-01-16,8310.0,
2010-01-17,8310.0,
2010-01-18,8310.0,
2010-01-19,8310.0,
2010-01-20,8310.0,
2010-01-21,8310.0,
2010-01-22,8310.0,
2010-01-23,8310.0,
2010-01-24,8310.0,
2010-01-25,8310.0,
2010-01-26,8310.0,
2010-01-27,8310.0,
2010-01-28,8310.0,
2010-01-29,8310.0,
2010-01-30,8310.0,
2010-01-31,8310.0,
2010-02-01,8310.0,
2010-02-02,8310.0,
2010-02-03,8310.0,
2010-02-04,8290.0,
2010-02-05,8270.0,
2010-02-06,8261.111110864198,
2010-02-07,8258.888889135802,
2010-02-08,8250.0,
2010-02-09,8200.0,
2010-02-10,8200.0,
2010-02-11,8200.0,
2010-02-12,8200.0,
2010-02-13,8200.0,
2010-02-14,8200.0,
2010-02-15,8200.0,
2010-02-16,8200.0,
2010-02-17,8160.0,
2010-02-18,8160.0,
2010-02-19,8160.0,
2010-02-20,8168.333333086421,
2010-02-21,8181.666666913579,
2010-02-22,8190.0,
2010-02-23,8160.0,
2010-02-24,8160.0,
2010-02-25,8130.0,
2010-02-26,8130.0,
2010-02-27,8135.249999765625,
2010-02-28,8145.0,
2010-03-01,8154.750000234375,
2010-03-02,8160.0,
2010-03-03,8150.0,
2010-03-04,8150.0,
2010-03-05,8150.0,
2010-03-06,8150.0,
2010-03-07,8150.0,
2010-03-08,8150.0,
2010-03-09,8130.0,
2010-03-10,8130.0,
2010-03-11,8110.0,
2010-03-12,8110.0,
2010-03-13,8107.179486916502,
2010-03-14,8102.8571430839,
2010-03-15,8100.0,
2010-03-16,8097.083333125,
2010-03-17,8092.857143129251,
2010-03-18,8090.0,
2010-03-19,8100.0,
2010-03-20,8100.0,
2010-03-21,8100.0,
2010-03-22,8080.0,
2010-03-23,8080.0,
2010-03-24,8095.0,
2010-03-25,8110.0,
2010-03-26,8100.0,
2010-03-27,8098.333333330833,
2010-03-28,8102.666666665066,
2010-03-29,8110.0,
2010-03-30,8120.0,
2010-03-31,8180.0,
2010-04-01,8180.0,
2010-04-02,8183.599999807999,
2010-04-03,8190.799999903999,
2010-04-04,8209.200000096,
2010-04-05,8216.400000192001,
2010-04-06,8220.0,
2010-04-07,8220.0,
2010-04-08,8220.0,
2010-04-09,8220.0,
2010-04-10,8210.0,
2010-04-11,8210.0,
2010-04-12,8210.0,
2010-04-13,8210.0,
2010-04-14,8210.0,
2010-04-15,8210.0,
2010-04-16,8210.0,
2010-04-17,8215.555555308641,
2010-04-18,8224.444444691359,
2010-04-19,8230.0,
2010-04-20,8230.0,
2010-04-21,8230.0,
2010-04-22,8230.0,
2010-04-23,8230.0,
2010-04-24,8227.222221975308,
2010-04-25,8222.777778024692,
2010-04-26,8220.0,
2010-04-27,8210.0,
2010-04-28,8210.0,
2010-04-29,8210.0,
2010-04-30,8210.0,
2010-05-01,8218.33333308642,
2010-05-02,8231.66666691358,
2010-05-03,8240.0,
2010-05-04,8232.777777530864,
2010-05-05,8237.222222469136,
2010-05-06,8250.0,
2010-05-07,8250.0,
2010-05-08,8270.0,
2010-05-09,8290.0,
2010-05-10,8290.0,
2010-05-11,8290.0,
2010-05-12,8270.0,
2010-05-13,8270.0,
2010-05-14,8270.0,
2010-05-15,8270.0,
2010-05-16,8270.0,
2010-05-17,8270.0,
2010-05-18,8270.0,
2010-05-19,8260.0,
2010-05-20,8260.0,
2010-05-21,8260.0,
2010-05-22,8260.0,
2010-05-23,8260.0,
2010-05-24,8260.0,
2010-05-25,8260.0,
2010-05-26,8258.673469262807,
2010-05-27,8255.816326405664,
2010-05-28,8252.04081627655,
2010-05-29,8253.673469210979,
2010-05-30,8258.542648216297,
2010-05-31,8261.326530737193,
2010-06-01,8260.0,
2010-06-02,8260.0,
2010-06-03,8240.0,
2010-06-04,8240.0,
2010-06-05,8240.0,
2010-06-06,8240.0,
2010-06-07,8240.0,
2010-06-08,8260.0,
2010-06-09,8260.0,
2010-06-10,8240.0,
2010-06-11,8240.0,
2010-06-12,8237.22222197531,
2010-06-13,8232.77777802469,
2010-06-14,8230.0,
2010-06-15,8230.0,
2010-06-16,8240.0,
2010-06-17,8240.0,
2010-06-18,8240.0,
2010-06-19,8228.888888641975,
2010-06-20,8211.111111358025,
2010-06-21,8200.0,
2010-06-22,8200.0,
2010-06-23,8200.0,
2010-06-24,8150.0,
2010-06-25,8150.0,
2010-06-26,8150.0,
2010-06-27,8150.0,
2010-06-28,8150.0,
2010-06-29,8150.0,
2010-06-30,8150.0,
2010-07-01,8170.0,
2010-07-02,8180.0,
2010-07-03,8180.0,
2010-07-04,8180.0,
2010-07-05,8180.0,
2010-07-06,8180.0,
2010-07-07,8160.0,
2010-07-08,8160.0,
2010-07-09,8170.0,
2010-07-10,8167.777777530864,
2010-07-11,8162.592592702332,
2010-07-12,8160.0,
2010-07-13,8210.0,
2010-07-14,8230.0,
2010-07-15,8230.0,
2010-07-16,8230.0,
2010-07-17,8193.33333253772,
2010-07-18,8166.666667222223,
2010-07-19,8150.0,
2010-07-20,8150.0,
2010-07-21,8160.0,
2010-07-22,8160.0,
2010-07-23,8160.0,
2010-07-24,8139.01234553879,
2010-07-25,8089.668803493475,
2010-07-26,8055.0,
2010-07-27,8088.522727543905,
2010-07-28,8080.0,
2010-07-29,8055.0,
2010-07-30,8060.0,
2010-07-31,8051.66666617284,
2010-08-01,8038.33333382716,
2010-08-02,8030.0,
2010-08-03,8015.714285487529,
2010-08-04,7954.102564365549,
2010-08-05,7930.0,
2010-08-06,7930.0,
2010-08-07,7935.1851850754465,
2010-08-08,7970.555555802469,
2010-08-09,8000.0,
2010-08-10,7957.954545259412,
2010-08-11,7922.557077696462,
2010-08-12,7900.0,
2010-08-13,7860.0,
2010-08-14,7865.669710610989,
2010-08-15,7877.466967060986,
2010-08-16,7883.249999924999,
