<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:b20816c8c866578bcfb999f90515ab1e79cacf37382001d9ee7738ab1ad5c2f0
size 19256
=======
STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO
2016-01-01,2016-02-13,,,Normal,1.3509544787077827
2016-01-08,2016-02-20,,,Normal,1.3215859030837005
2016-01-15,2016-02-27,,,Normal,1.5271659324522762
2016-01-22,2016-03-05,,,Normal,1.6740088105726871
2016-01-29,2016-03-12,,,Normal,1.9383259911894275
2016-02-01,2016-03-15,Normal,,Normal,2.055800293685756
2016-02-08,2016-03-22,Normal,,Normal,2.055800293685756
2016-02-15,2016-03-29,Anomaly,,Normal,2.2112388524609066
2016-02-22,2016-04-05,Anomaly,,Normal,1.5079038608242967
2016-02-29,2016-04-12,Anomaly,,Normal,1.48159077829155
2016-03-07,2016-04-19,Anomaly,,Normal,1.3781223083548666
2016-03-14,2016-04-26,Anomaly,,Normal,1.249024199843872
2016-03-21,2016-05-03,Anomaly,,Normal,1.4519906323185012
2016-03-28,2016-05-10,Anomaly,,Normal,1.2731006160164269
2016-04-04,2016-05-17,Anomaly,,Normal,1.2731006160164269
2016-04-11,2016-05-24,Anomaly,,Normal,1.2731006160164269
2016-04-18,2016-05-31,Normal,,Normal,1.2644459551325629
2016-04-25,2016-06-07,Normal,,Normal,1.2644459551325629
2016-05-02,2016-06-14,Normal,,Normal,1.2644459551325629
2016-05-09,2016-06-21,Normal,,Normal,1.1556764106050306
2016-05-16,2016-06-28,Normal,,Normal,1.1556764106050306
2016-05-23,2016-07-05,Normal,,Normal,1.1195445920303606
2016-05-30,2016-07-12,Normal,,Normal,1.126207891972666
2016-06-06,2016-07-19,Normal,,Normal,1.1057108140947751
2016-06-13,2016-07-26,Normal,,Normal,1.1023622047244095
2016-06-20,2016-08-02,Normal,,Normal,1.0947838790212512
2016-06-27,2016-08-09,Normal,,Normal,1.0947838790212512
2016-07-04,2016-08-16,Normal,,Normal,1.033503691084611
2016-07-11,2016-08-23,Normal,,Normal,1.0218978102189782
2016-07-18,2016-08-30,Normal,,Normal,1.033059272767345
2016-07-25,2016-09-06,Normal,,Normal,1.0453762205628951
2016-08-01,2016-09-13,Normal,,Normal,1.0514153668399768
2016-08-08,2016-09-20,Normal,,Normal,1.0459035444509006
2016-08-15,2016-09-27,Normal,,Normal,1.1325063499654813
2016-08-22,2016-10-04,Normal,,Normal,1.1781532569099344
2016-08-29,2016-10-11,Normal,,Normal,1.1528620039973376
2016-09-05,2016-10-18,Normal,,Normal,1.1519720734230472
2016-09-12,2016-10-25,Normal,,Normal,1.1454267775513252
2016-09-19,2016-11-01,Normal,,Normal,1.1454267775513252
2016-09-26,2016-11-08,Normal,,Normal,1.1454267775513252
2016-10-03,2016-11-15,Normal,,Normal,1.3348588863463005
2016-10-10,2016-11-22,Normal,,Normal,1.3348588863463005
2016-10-17,2016-11-29,Normal,,Normal,1.7827982441924763
2016-10-24,2016-12-06,Normal,,Normal,2.045728038507822
2016-10-31,2016-12-13,Normal,,Normal,2.2581222866411674
2016-11-07,2016-12-20,Anomaly,,Normal,2.305433186490456
2016-11-14,2016-12-27,Anomaly,,Normal,2.547934560649252
2016-11-21,2017-01-03,Anomaly,,Normal,2.8790786948176583
2016-11-28,2017-01-10,Anomaly,,Normal,2.4438902743142146
2016-12-05,2017-01-17,Anomaly,,Normal,2.119700748129676
2016-12-12,2017-01-24,Anomaly,,Normal,1.7955112219451372
2016-12-19,2017-01-31,Normal,,Normal,1.6957605985037407
2016-12-26,2017-02-07,Normal,,Normal,1.5748031496062993
2017-01-01,2017-02-13,Normal,Normal,Normal,1.5748031496062993
2017-01-08,2017-02-20,Normal,Normal,Normal,1.6620498614958448
2017-01-15,2017-02-27,Normal,Normal,Normal,1.6620498614958448
2017-01-22,2017-03-06,Normal,Normal,Normal,1.6620498614958448
2017-01-29,2017-03-13,Normal,Anomaly,Normal,1.4404432132963991
2017-02-05,2017-03-20,Normal,Anomaly,Normal,1.4404432132963991
2017-02-12,2017-03-27,Normal,Normal,Normal,1.4404432132963991
