<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:657fe58e1f1652baff8ac50bddee2c65a5016ec15845a9c53d522ae0cafb41f3
size 2019
=======
STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO,STATENAME,MANDINAME
2021-12-26,2022-02-07,Anomaly,Anomaly,Anomaly,1.0481855185736777,PUNJAB,BARNALA
2021-12-26,2022-02-07,Anomaly,Anomaly,Anomaly,1.0481855185736777,PUNJAB,MALERKOTLA
2021-12-26,2022-02-07,Anomaly,Anomaly,Anomaly,1.0481855185736777,PUNJAB,SANGRUR
2021-12-26,2022-02-07,Anomaly,Anomaly,Normal,1.0468830130550388,WEST BENGAL,ISLAMPUR
2021-12-26,2022-02-07,Normal,Anomaly,Normal,1.1008140550298773,NCT OF DELHI,AZADPUR
2021-12-26,2022-02-07,Normal,Anomaly,Normal,1.0606644301888415,UTTAR PRADESH,FAIZABAD
2021-12-26,2022-02-07,Normal,Anomaly,Normal,1.0606644301888415,UTTAR PRADESH,LUCKNOW
2021-12-26,2022-02-07,Normal,Anomaly,Normal,1.0516847891101946,PUNJAB,AJNALA
2021-12-26,2022-02-07,Normal,Anomaly,Normal,1.0516847891101573,PUNJAB,ZIRA
2021-12-26,2022-02-07,Normal,Anomaly,Normal,1.042813138590014,WEST BENGAL,BISHNUPUR(BANKURA)
2021-12-26,2022-02-07,Normal,Anomaly,Normal,1.042813138590014,WEST BENGAL,DURGAPUR
2021-12-26,2022-02-07,Normal,Anomaly,Normal,1.042813138590014,WEST BENGAL,KALYANI
2021-12-26,2022-02-07,Normal,Anomaly,Normal,1.042813138590014,WEST BENGAL,KATWA
2021-12-26,2022-02-07,Normal,Anomaly,Normal,1.042813138590014,WEST BENGAL,SHEORAPHULY
2021-12-26,2022-02-07,Normal,Anomaly,Normal,1.042813138590014,WEST BENGAL,ULUBERIA
2021-12-26,2022-02-07,Normal,Normal,Normal,1.0604430927976372,UTTAR PRADESH,BASTI
2020-09-20,2020-11-02,Normal,Normal,Normal,,GUJARAT,AHMEDABAD(CHIMANBHAI PATAL MARKET VASANA)
2020-09-20,2020-11-02,Normal,Normal,Normal,,GUJARAT,BHARUCH
2020-09-20,2020-11-02,Normal,Normal,Normal,,GUJARAT,VADHVAN
2020-09-20,2020-11-02,Normal,Normal,Normal,,HIMACHAL PRADESH,KULLU
2020-09-20,2020-11-02,Normal,Normal,Normal,,MADHYA PRADESH,SANWER
2020-09-20,2020-11-02,Normal,Normal,Normal,,UTTAR PRADESH,BARABANKI
2020-09-20,2020-11-02,Normal,Normal,Normal,,UTTAR PRADESH,FIROZABAD
2020-09-20,2020-11-02,Normal,Normal,Normal,,UTTAR PRADESH,JALAUN
2021-12-26,2022-02-07,Normal,Normal,Normal,,UTTAR PRADESH,LAKHIMPUR
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
