<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:98bce202ed0a0cbb1bee91facf038e1f4b731881c8f89b6622331f0356510ccf
size 19643
=======
STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO
2016-01-01,2016-02-13,,,Anomaly,1.867219917012448
2016-01-08,2016-02-20,,,Anomaly,1.7427385892116185
2016-01-15,2016-02-27,,,Anomaly,2.074688796680498
2016-01-22,2016-03-05,,,Anomaly,2.074688796680498
2016-01-29,2016-03-12,,,Anomaly,2.074688796680498
2016-02-01,2016-03-15,Anomaly,,Anomaly,2.074688796680498
2016-02-08,2016-03-22,Anomaly,,Anomaly,1.99203187250996
2016-02-15,2016-03-29,Anomaly,,Anomaly,1.99203187250996
2016-02-22,2016-04-05,Anomaly,,Anomaly,1.4245014245014245
2016-02-29,2016-04-12,Anomaly,,Normal,1.4245014245014245
2016-03-07,2016-04-19,Anomaly,,Anomaly,1.6891891891891893
2016-03-14,2016-04-26,Anomaly,,Anomaly,3.619909502262444
2016-03-21,2016-05-03,Anomaly,,Anomaly,3.619909502262444
2016-03-28,2016-05-10,Anomaly,,Anomaly,3.619909502262444
2016-04-04,2016-05-17,Normal,,Anomaly,3.619909502262444
2016-04-11,2016-05-24,Normal,,Anomaly,3.619909502262444
2016-04-18,2016-05-31,Anomaly,,Anomaly,4.089612446432699
2016-04-25,2016-06-07,Anomaly,,Anomaly,1.8962075848303392
2016-05-02,2016-06-14,Anomaly,,Anomaly,1.8496770495678083
2016-05-09,2016-06-21,Normal,,Anomaly,1.6129032258064515
2016-05-16,2016-06-28,Anomaly,,Anomaly,1.6129032258064515
2016-05-23,2016-07-05,Anomaly,,Anomaly,1.5691868758915837
2016-05-30,2016-07-12,Anomaly,,Anomaly,1.3317191283292975
2016-06-06,2016-07-19,Anomaly,,Anomaly,1.2925969447708578
2016-06-13,2016-07-26,Anomaly,,Anomaly,1.2925969447708578
2016-06-20,2016-08-02,Anomaly,,Anomaly,1.2925969447708578
2016-06-27,2016-08-09,Anomaly,,Anomaly,1.2925969447708578
2016-07-04,2016-08-16,Anomaly,,Anomaly,1.3315579227696406
2016-07-11,2016-08-23,Anomaly,,Anomaly,1.2782956058588548
2016-07-18,2016-08-30,Anomaly,,Anomaly,1.2782956058588548
2016-07-25,2016-09-06,Anomaly,,Anomaly,1.2782956058588548
2016-08-01,2016-09-13,Anomaly,,Anomaly,1.2782956058588548
2016-08-08,2016-09-20,Anomaly,,Anomaly,1.2649800266311584
2016-08-15,2016-09-27,Anomaly,,Anomaly,1.3409415120900303
2016-08-22,2016-10-04,Anomaly,,Anomaly,1.5640599001249769
