<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:311131eaa15a5987c858e3c759df2f52331f50873f829b925ad405e92dc8789c
size 14427
=======
STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO
2016-01-01,2016-02-13,,,Normal,1.2368470253552613
2016-01-08,2016-02-20,,,Normal,1.6116504854368932
2016-01-15,2016-02-27,,,Normal,1.8005295674803663
2016-01-22,2016-03-05,,,Normal,1.8005295674803663
2016-01-29,2016-03-12,,,Normal,1.8005295674803663
2016-02-01,2016-03-15,Normal,,Normal,1.8005295674803663
2016-02-08,2016-03-22,Normal,,Normal,1.8005295674803663
2016-02-15,2016-03-29,Normal,,Normal,1.8005295674803663
2016-02-22,2016-04-05,Normal,,Normal,1.159090909065486
2016-02-29,2016-04-12,Normal,,Normal,1.1566666658468363
2016-03-07,2016-04-19,Normal,,Normal,1.6215139420891032
2016-03-14,2016-04-26,Normal,,Normal,1.6215139420891032
2016-03-21,2016-05-03,Normal,,Normal,1.6215139420891032
2016-03-28,2016-05-10,Normal,,Normal,1.4666666666666666
2016-04-04,2016-05-17,Normal,,Normal,1.4666666666666666
2016-04-11,2016-05-24,Normal,,Normal,1.4722222222222223
2016-04-18,2016-05-31,Normal,,Normal,1.5555555555555556
2016-04-25,2016-06-07,Normal,,Normal,2.2171276079310878
2016-05-02,2016-06-14,Normal,,Normal,1.9954148471379796
2016-05-09,2016-06-21,Normal,,Normal,1.9954148471379796
2016-05-16,2016-06-28,Normal,,Normal,1.8140134973981632
2016-05-23,2016-07-05,Normal,,Normal,1.6628457059483162
2016-05-30,2016-07-12,Normal,,Normal,1.6628457059483162
2016-06-06,2016-07-19,Normal,,Normal,1.5833333333333333
2016-06-13,2016-07-26,Normal,,Normal,1.5833333333333333
2016-06-20,2016-08-02,Normal,,Normal,1.5833333333333333
2016-06-27,2016-08-09,Normal,,Normal,1.6666666666666667
2016-07-04,2016-08-16,Normal,,Normal,1.818181818181818
2016-07-11,2016-08-23,Normal,,Normal,1.818181818181818
2016-07-18,2016-08-30,Normal,,Normal,1.818181818181818
2016-07-25,2016-09-06,Normal,,Normal,1.818181818181818
2016-08-01,2016-09-13,Normal,,Normal,1.818181818181818
2016-08-08,2016-09-20,Normal,,Normal,1.818181818181818
2016-08-15,2016-09-27,Normal,,Normal,1.69696969694697
2016-08-22,2016-10-04,Normal,,Normal,1.6493506493283856
2016-08-29,2016-10-11,Normal,,Normal,1.6493506493283856
2016-09-05,2016-10-18,Normal,,Normal,1.6493506493283856
2016-09-12,2016-10-25,Normal,,Normal,1.6493506493283856
2016-09-19,2016-11-01,Normal,,Normal,1.5909090909090908
2016-09-26,2016-11-08,Normal,,Normal,1.5909090909090908
2016-10-03,2016-11-15,Normal,,Normal,1.5909090909090908
2016-10-10,2016-11-22,Normal,,Normal,1.4545454545454546
2016-10-17,2016-11-29,Normal,,Normal,1.3685210311854836
2016-10-24,2016-12-06,Normal,,Normal,1.505373134304032
2016-10-31,2016-12-13,Normal,,Normal,1.505373134304032
2016-11-07,2016-12-20,Normal,,Normal,1.505373134304032
2016-11-14,2016-12-27,Normal,,Normal,1.505373134304032
2016-11-21,2017-01-03,Normal,,Normal,2.776017764209304
2016-11-28,2017-01-10,Normal,,Normal,2.8
2016-12-05,2017-01-17,Normal,,Normal,2.4
2016-12-12,2017-01-24,Normal,,Normal,2.4
2016-12-19,2017-01-31,Normal,,Normal,2.2941935483396465
2016-12-26,2017-02-07,Normal,,Normal,2.2941935483396465
2017-01-01,2017-02-13,Normal,Normal,Normal,2.2941935483396465
2017-01-08,2017-02-20,Normal,Normal,Normal,2.2382376081362403
2017-01-15,2017-02-27,Normal,Normal,Normal,2.109523809476934
2017-01-22,2017-03-06,Normal,Normal,Normal,2.109523809476934
2017-01-29,2017-03-13,Normal,Normal,Normal,2.109523809476934
2017-02-05,2017-03-20,Normal,Normal,Normal,2.109523809476934
2017-02-12,2017-03-27,Normal,Normal,Normal,2.212241854952127
2017-02-19,2017-04-03,Normal,Normal,Normal,1.6074418564899708
2017-02-26,2017-04-10,Normal,Normal,Normal,1.4065116244287246
2017-03-05,2017-04-17,Normal,Normal,Normal,1.205581392367478
2017-03-12,2017-04-24,Normal,Normal,Normal,1.205581392367478
2017-03-19,2017-05-01,Normal,Normal,Normal,1.3132225880684425
2017-03-26,2017-05-08,Normal,Normal,Normal,1.3132225880684425
2017-04-02,2017-05-15,Normal,Normal,Normal,1.2448979591399416
2017-04-09,2017-05-22,Normal,Normal,Normal,1.3333333333333333
2017-04-16,2017-05-29,Normal,Normal,Normal,1.3333333333333333
2017-04-23,2017-06-05,Normal,Normal,Normal,1.3333333333333333
2017-04-30,2017-06-12,Normal,Normal,Normal,2.026666672152381
2017-05-07,2017-06-19,Normal,Normal,Normal,1.7801147303724283
2017-05-14,2017-06-26,Normal,Normal,Normal,2.1280000057599997
2017-05-21,2017-07-03,Normal,Normal,Normal,2.1280000057599997
2017-05-28,2017-07-10,Normal,Normal,Normal,2.4459770181149425
2017-06-04,2017-07-17,Normal,Anomaly,Normal,2.4459770181149425
2017-06-11,2017-07-24,Normal,Normal,Normal,2.4459770181149425
2017-06-18,2017-07-31,Normal,Anomaly,Normal,2.140804604436064
2017-06-25,2017-08-07,Normal,Normal,Normal,2.140804604436064
2017-07-02,2017-08-14,Normal,Normal,Normal,2.140804604436064
2017-07-09,2017-08-21,Normal,Normal,Normal,2.0
2017-07-16,2017-08-28,Normal,Normal,Normal,2.0
2017-07-23,2017-09-04,Normal,Normal,Normal,2.0
2017-07-30,2017-09-11,Normal,Normal,Normal,2.0
2017-08-06,2017-09-18,Normal,Normal,Normal,2.0
2017-08-13,2017-09-25,Normal,Normal,Normal,1.9047619047619049
2017-08-20,2017-10-02,Normal,Normal,Normal,1.9047619047619049
2017-08-27,2017-10-09,Normal,Normal,Normal,1.9047619047619049
2017-09-03,2017-10-16,Normal,Normal,Normal,1.9047619047619049
2017-09-10,2017-10-23,Normal,Normal,Normal,1.6799999952000009
2017-09-17,2017-10-30,Normal,Normal,Normal,1.6799999952000009
2017-09-24,2017-11-06,Normal,Normal,Normal,1.9199999945142865
2017-10-01,2017-11-13,Normal,Normal,Normal,2.3441860398139545
2017-10-08,2017-11-20,Normal,Normal,Normal,2.3441860398139545
2017-10-15,2017-11-27,Normal,Normal,Normal,2.5537384068637365
2017-10-22,2017-12-04,Normal,Normal,Normal,2.280123584071546
2017-10-29,2017-12-11,Normal,Normal,Normal,2.280123584071546
2017-11-05,2017-12-18,Normal,Normal,Normal,2.280123584071546
2017-11-12,2017-12-25,Normal,Normal,Normal,2.5334706489683843
2017-11-19,2018-01-01,Normal,Normal,Normal,2.5334706489683843
2017-11-26,2018-01-08,Normal,Normal,Normal,2.5334706489683843
2017-12-03,2018-01-15,Normal,Normal,Normal,2.0
2017-12-10,2018-01-22,Normal,Normal,Normal,2.0
2017-12-17,2018-01-29,Normal,Normal,Normal,2.0
2017-12-24,2018-02-05,Normal,Normal,Normal,2.0
2017-12-31,2018-02-12,Normal,Normal,Normal,2.0
2018-01-07,2018-02-19,Normal,Normal,Normal,1.6
2018-01-14,2018-02-26,Normal,Normal,Normal,1.6
2018-01-21,2018-03-05,Normal,Normal,Normal,1.3333333333333333
2018-01-28,2018-03-12,Normal,Normal,Normal,1.3333333333333333
2018-02-04,2018-03-19,Normal,Normal,Normal,1.5238095238095235
2018-02-11,2018-03-26,Normal,Normal,Normal,1.5238095238095235
2018-02-18,2018-04-02,Normal,Normal,Normal,1.8198639406522843
2018-02-25,2018-04-09,Normal,Normal,Normal,1.8198639406522843
2018-03-04,2018-04-16,Normal,Normal,Normal,1.9047619047619049
2018-03-11,2018-04-23,Normal,Normal,Normal,1.483516481101316
2018-03-18,2018-04-30,Normal,Normal,Normal,1.4285714285714286
2018-03-25,2018-05-07,Normal,Normal,Normal,1.4285714285714286
2018-04-01,2018-05-14,Normal,Normal,Normal,1.3235294118036334
2018-04-08,2018-05-21,Normal,Normal,Normal,1.5882352941643603
2018-04-15,2018-05-28,Normal,Normal,Normal,1.8529411765250867
2018-04-22,2018-06-04,Normal,Normal,Normal,1.8899999975144117
2018-04-29,2018-06-11,Normal,Normal,Normal,2.2500000000661764
2018-05-06,2018-06-18,Normal,Normal,Normal,2.125
2018-05-13,2018-06-25,Normal,Normal,Normal,1.8888888888888888
2018-05-20,2018-07-02,Normal,Normal,Normal,1.4166666666666667
2018-05-27,2018-07-09,Normal,Normal,Normal,1.3364779854040585
2018-06-03,2018-07-16,Normal,Normal,Normal,1.3364779854040585
2018-06-10,2018-07-23,Normal,Normal,Normal,1.2142857142857142
2018-06-17,2018-07-30,Normal,Normal,Normal,1.3846153846153846
2018-06-24,2018-08-06,Normal,Normal,Normal,1.3846153846153846
2018-07-01,2018-08-13,Normal,Normal,Normal,1.3846153846153846
2018-07-08,2018-08-20,Normal,Normal,Normal,1.6363636363636365
2018-07-15,2018-08-27,Normal,Normal,Normal,1.6363636363636365
2018-07-22,2018-09-03,Normal,Normal,Normal,1.6363636363636365
2018-07-29,2018-09-10,Normal,Normal,Normal,1.6363636363636365
2018-08-05,2018-09-17,Normal,Normal,Normal,1.6363636363636365
2018-08-12,2018-09-24,Normal,Normal,Normal,1.6363636363636365
2018-08-19,2018-10-01,Normal,Normal,Normal,1.3846153846153846
2018-08-26,2018-10-08,Normal,Normal,Normal,1.3846153846153846
2018-09-02,2018-10-15,Normal,Normal,Normal,1.6923076923076923
2018-09-09,2018-10-22,Normal,Normal,Normal,1.6923076923076923
2018-09-16,2018-10-29,Normal,Normal,Normal,1.5714285714285714
2018-09-23,2018-11-05,Normal,Normal,Normal,1.5714285714285714
2018-09-30,2018-11-12,Normal,Normal,Normal,1.2941176470778546
2018-10-07,2018-11-19,Normal,Normal,Normal,1.2941176470778546
