<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:9f64d510a5dc5f2b1644260ac2ffbab7497fc781e02a5004944e85bef62a934c
size 19269
=======
STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO
2016-01-01,2016-02-13,,,Normal,1.546134663341646
2016-01-08,2016-02-20,,,Normal,1.8703241895261848
2016-01-15,2016-02-27,,,Normal,1.8703241895261848
2016-01-22,2016-03-05,,,Normal,1.9576059850374063
2016-01-29,2016-03-12,,,Normal,2.0573566084788033
2016-02-01,2016-03-15,Normal,,Normal,2.0573566084788033
2016-02-08,2016-03-22,Normal,,Normal,2.0573566084788033
2016-02-15,2016-03-29,Normal,,Normal,1.5684410646387832
2016-02-22,2016-04-05,Normal,,Normal,1.2204142011834322
2016-02-29,2016-04-12,Normal,,Normal,1.3774104683195592
2016-03-07,2016-04-19,Normal,,Normal,1.3208762886597938
2016-03-14,2016-04-26,Normal,,Normal,1.3530927835051547
2016-03-21,2016-05-03,Normal,,Normal,1.310861423220974
2016-03-28,2016-05-10,Normal,,Normal,1.373283395755306
2016-04-04,2016-05-17,Normal,,Normal,1.452784503631961
2016-04-11,2016-05-24,Normal,,Normal,1.3318534961154274
2016-04-18,2016-05-31,Normal,,Normal,1.2237762237762235
2016-04-25,2016-06-07,Normal,,Normal,1.2487512487512489
2016-05-02,2016-06-14,Normal,,Normal,1.2487992315081653
2016-05-09,2016-06-21,Normal,,Normal,1.2604070305272896
2016-05-16,2016-06-28,Normal,,Normal,1.1904761904761905
2016-05-23,2016-07-05,Normal,,Normal,1.2159863945578229
2016-05-30,2016-07-12,Normal,,Normal,1.2489592006661117
2016-06-06,2016-07-19,Normal,,Normal,1.2846655791190864
2016-06-13,2016-07-26,Normal,,Normal,1.2682551883166795
2016-06-20,2016-08-02,Normal,,Normal,1.2768319763138416
2016-06-27,2016-08-09,Normal,,Normal,1.2718023255813953
2016-07-04,2016-08-16,Normal,,Normal,1.2272089761570828
2016-07-11,2016-08-23,Normal,,Normal,1.1856368563685638
2016-07-18,2016-08-30,Normal,,Normal,1.252079808214773
2016-07-25,2016-09-06,Normal,,Normal,1.3292461065526286
2016-08-01,2016-09-13,Normal,,Normal,1.345119139123751
2016-08-08,2016-09-20,Anomaly,,Normal,1.3331777593500018
2016-08-15,2016-09-27,Anomaly,,Normal,1.2708113112212835
2016-08-22,2016-10-04,Anomaly,,Normal,1.1791233242367465
2016-08-29,2016-10-11,Anomaly,,Normal,1.091468101460415
2016-09-05,2016-10-18,Anomaly,,Normal,1.091468101460415
2016-09-12,2016-10-25,Normal,,Normal,1.1145272867025364
2016-09-19,2016-11-01,Normal,,Normal,1.0741527683140797
2016-09-26,2016-11-08,Normal,,Normal,1.1275272161741836
2016-10-03,2016-11-15,Normal,,Normal,1.1590727418065547
2016-10-10,2016-11-22,Normal,,Normal,1.2073272273105746
2016-10-17,2016-11-29,Normal,,Normal,1.5588604193215962
2016-10-24,2016-12-06,Normal,,Normal,2.2878535773710484
2016-10-31,2016-12-13,Normal,,Normal,2.3871527777777777
2016-11-07,2016-12-20,Anomaly,,Normal,2.6447105788423158
2016-11-14,2016-12-27,Anomaly,,Normal,2.9268292682926833
2016-11-21,2017-01-03,Anomaly,,Normal,3.054862842892768
2016-11-28,2017-01-10,Anomaly,,Normal,2.3690773067331667
2016-12-05,2017-01-17,Anomaly,,Normal,1.6209476309226931
2016-12-12,2017-01-24,Anomaly,,Normal,1.4962593516209477
2016-12-19,2017-01-31,Normal,,Normal,1.4640817379677764
2016-12-26,2017-02-07,Normal,,Normal,1.4640817379677764
2017-01-01,2017-02-13,Normal,Normal,Normal,1.4962593516209477
2017-01-08,2017-02-20,Normal,Normal,Normal,1.4962593516209477
2017-01-15,2017-02-27,Normal,Normal,Normal,2.2075175004943555
2017-01-22,2017-03-06,Normal,Normal,Normal,2.2075175004943555
2017-01-29,2017-03-13,Normal,Normal,Normal,2.1956087824351296
2017-02-05,2017-03-20,Normal,Normal,Normal,2.1956087824351296
2017-02-12,2017-03-27,Normal,Normal,Normal,2.1956087824351296
2017-02-19,2017-04-03,Normal,Normal,Normal,2.1956087824351296
2017-02-26,2017-04-10,Normal,Normal,Normal,1.3972055888223551
2017-03-05,2017-04-17,Normal,Normal,Normal,1.3972055888223551
2017-03-12,2017-04-24,Normal,Normal,Normal,1.4112903225806452
2017-03-19,2017-05-01,Normal,Normal,Normal,1.5101188148721263
2017-03-26,2017-05-08,Normal,Normal,Normal,1.5521064301552103
2017-04-02,2017-05-15,Normal,Normal,Normal,1.5521064301552103
2017-04-09,2017-05-22,Normal,Normal,Normal,1.5521064301552103
2017-04-16,2017-05-29,Normal,Anomaly,Normal,1.5521064301552103
2017-04-23,2017-06-05,Normal,Anomaly,Normal,1.164079822616408
2017-04-30,2017-06-12,Normal,Anomaly,Normal,1.197339246119734
