<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:f73a4866f7ca9f2cb740554667e6b0eeeecf60e67a73b635a45a20bd0198ae9e
size 22361
=======
STARTDATE,ENDDATE,MEAN,STD,VALUE,lastYear
2017-01-01,2017-02-13,1.239125630533854,0.08483270212476376,1.2400883825284088,Normal
2017-01-08,2017-02-20,1.2574494943300192,0.10239898959517078,1.2499368679450757,Normal
2017-01-15,2017-02-27,1.220517676148201,0.10637626232244352,1.2078914133996212,Normal
2017-01-22,2017-03-06,1.1807449488754735,0.10069444414062532,1.1715277770359853,Normal
2017-01-29,2017-03-13,1.1554924237807767,0.09412878741714041,1.1505681813920459,Normal
2017-02-05,2017-03-20,1.1298768938151043,0.10033143926964967,1.1193181818181819,Normal
2017-02-12,2017-03-27,1.1395852502660406,0.09981252299331325,1.1272727272727274,Normal
2017-02-19,2017-04-03,1.1260452157191867,0.10786339753736844,1.0818181818181818,Normal
2017-02-26,2017-04-10,1.1800224884464594,0.14820430662827755,1.0852272727272727,Normal
2017-03-05,2017-04-17,1.208100139837321,0.17060013983732106,1.0925189391453598,Normal
2017-03-12,2017-04-24,1.2666502491980938,0.21096843101627566,1.110700757327178,Normal
2017-03-19,2017-05-01,1.3148715928138357,0.23873522917747192,1.1175189391453597,Normal
2017-03-26,2017-05-08,1.2927125019047447,0.23816704735929006,1.1050189391453598,Normal
2017-04-02,2017-05-15,1.2347922857196496,0.23604228665146662,1.0389962109408153,Normal
2017-04-09,2017-05-22,1.2152695225364099,0.24647414074379695,0.9999506845743364,Normal
2017-04-16,2017-05-29,1.1830968005001299,0.2877377718709859,0.9162870586835947,Normal
2017-04-23,2017-06-05,1.0703600582001773,0.3068192113892152,0.7726317559018714,Normal
2017-04-30,2017-06-12,0.9135886052236629,0.2727750311399734,0.6499044831745986,Normal
2017-05-07,2017-06-19,1.7380204234054815,1.189252303867246,0.548768119538235,Anomaly
2017-05-14,2017-06-26,1.6994408784168442,1.1732863943104286,0.5329726659245977,Normal
2017-05-21,2017-07-03,1.646168183872699,1.144740907036392,0.5082454586544889,Normal
2017-05-28,2017-07-10,1.5920454545454545,1.1011363636363638,0.4977272727272728,Normal
2017-06-04,2017-07-17,1.6226295983545223,1.0533114165363406,0.578409090909091,Normal
2017-06-11,2017-07-24,1.6710593834429266,1.026741201624745,0.6534090909090909,Normal
2017-06-18,2017-07-31,0.8294745772011154,0.09879683206294451,0.7443181808080811,Normal
2017-06-25,2017-08-07,0.8760654862920245,0.10447865024476273,0.7784090898989899,Normal
2017-07-02,2017-08-14,0.9095882135647518,0.09368319569930815,0.8272727262626265,Normal
2017-07-09,2017-08-21,0.9366478976223127,0.07344169345992896,0.8931818171717175,Normal
2017-07-16,2017-08-28,0.9573865337728805,0.07145305688322424,0.9181818171717174,Normal
2017-07-23,2017-09-04,0.9722552387663737,0.08632176187671715,0.9181818171717174,Normal
2017-07-30,2017-09-11,0.9654655993581258,0.09543714033391291,0.8977272727272729,Normal
2017-08-06,2017-09-18,0.9517755929354017,0.10561077027482514,0.8738636363636363,Normal
2017-08-13,2017-09-25,0.9475780324755665,0.10301406100549029,0.8761363636363637,Normal
2017-08-20,2017-10-02,0.9514842572958461,0.11785783575907387,0.9017045450284087,Normal
2017-08-27,2017-10-09,1.092791102107026,0.2651873545842574,1.1979545982871327,Normal
2017-09-03,2017-10-16,1.203472893872551,0.35621010869941494,1.4403409086647725,Normal
2017-09-10,2017-10-23,1.3602910756907327,0.4857555632448695,1.7789772723011361,Normal
2017-09-17,2017-10-30,1.54381380296346,0.6545055632448696,2.1710227268465907,Normal
2017-09-24,2017-11-06,1.6782269806862062,0.7768866552512935,2.4551136359375,Normal
2017-10-01,2017-11-13,1.7977272727272728,0.8886363636363638,2.6863636363636365,Normal
2017-10-08,2017-11-20,1.8224431816051139,0.8906249997869321,2.7130681813920456,Normal
2017-10-15,2017-11-27,1.7982517475684174,0.847683566176372,2.645935313744789,Normal
2017-10-22,2017-12-04,1.7414335657502356,0.7567744752672808,2.491389859199334,Normal
2017-10-29,2017-12-11,1.6085325204602798,0.5947822077706302,2.185815041346697,Normal
2017-11-05,2017-12-18,1.4602370659148256,0.4339867532251755,1.839224132255788,Normal
2017-11-12,2017-12-25,1.3624466616218962,0.3351862484271957,1.6061433236699296,Normal
2017-11-19,2018-01-01,1.3146246921379947,0.26714420805715783,1.4771660513687932,Normal
2017-11-26,2018-01-08,1.2927812576051663,0.23511715641657524,1.4476205968233384,Normal
2017-12-03,2018-01-15,1.292351479520651,0.2109442543994794,1.448844373561504,Normal
2017-12-10,2018-01-22,1.3503134458025021,0.26605967853539836,1.5931773970342975,Normal
2017-12-17,2018-01-29,1.395045750866274,0.29385812434114533,1.7132938198178869,Anomaly
2017-12-24,2018-02-05,1.4773374177026057,0.3494825264130506,1.9122837193128364,Anomaly
2017-12-31,2018-02-12,1.5210874177026057,0.39887408089853726,2.0668291738582907,Anomaly
2018-01-07,2018-02-19,1.5507275693242917,0.4220747562067602,2.128192810221927,Anomaly
2018-01-14,2018-02-26,1.5835706020763716,0.5203801337968872,2.3005855448418027,Anomaly
2018-01-21,2018-03-05,1.5881160566218255,0.5776224558552274,2.3869491812054395,Anomaly
2018-01-28,2018-03-12,1.6003273997854586,0.6345600313013627,2.483179169976641,Anomaly
2018-02-04,2018-03-19,1.6246675275358553,0.7157423046464834,2.6233397040682656,Anomaly
2018-02-11,2018-03-26,1.67201601238434,0.7691608367827687,2.7483397040682656,Anomaly
2018-02-18,2018-04-02,1.702258277409252,0.8249554778420047,2.855157885886448,Anomaly
2018-02-25,2018-04-09,1.7342342875931223,0.8142939594711254,2.8574306131591745,Anomaly
2018-03-04,2018-04-16,1.7578306487804363,0.8034992319134839,2.855492423993845,Anomaly
2018-03-11,2018-04-23,1.8220667598915474,0.8455306641673932,2.9704545454545452,Anomaly
2018-03-18,2018-04-30,1.8633742496648056,0.8298164868069583,2.971743199730382,Anomaly
2018-03-25,2018-05-07,1.7789045526951086,0.7262107006302058,2.7376522906394736,Anomaly
2018-04-01,2018-05-14,1.6342304691777727,0.6234719452087462,2.426288654275837,Anomaly
2018-04-08,2018-05-21,1.5295637758434373,0.5553132024228944,2.1308341088212917,Anomaly
2018-04-15,2018-05-28,1.4126456002435475,0.488349579291323,1.82401592700311,Normal
2018-04-22,2018-06-04,1.2198713260142588,0.4088463028275363,1.4825302252787864,Normal
2018-04-29,2018-06-11,1.0217204015293004,0.34546637468992125,1.208438539595121,Normal
2018-05-06,2018-06-18,1.511661479138728,1.1627466254861156,1.0498526815143128,Normal
2018-05-13,2018-06-25,1.4653188867515226,1.1466226368813999,0.992529448875424,Normal
2018-05-20,2018-07-02,1.438803735236371,1.127943384932722,1.017529448875424,Normal
2018-05-27,2018-07-09,1.4111461799281717,1.110043909496647,1.0448021761481512,Normal
2018-06-03,2018-07-16,1.4827308536193924,1.1279787849203624,1.2059076761356808,Normal
