<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:e6a0ad9573801bf0323345dd094f219122ae412262d39d55456397e4b56a2759
size 14166
=======
STARTDATE,ENDDATE,lastMonth,lastYear,SameMonth,MAXMINRATIO
2016-01-01,2016-02-13,,,Normal,3.0
2016-01-08,2016-02-20,,,Normal,2.9855072463279773
2016-01-15,2016-02-27,,,Normal,2.9855072463279773
2016-01-22,2016-03-05,,,Normal,2.9855072463279773
2016-01-29,2016-03-12,,,Normal,2.9855072463279773
2016-02-01,2016-03-15,Normal,,Normal,2.7777777777777777
2016-02-08,2016-03-22,Normal,,Normal,2.737194641412739
2016-02-15,2016-03-29,Normal,,Normal,2.7
2016-02-22,2016-04-05,Normal,,Normal,1.8666666666666667
2016-02-29,2016-04-12,Normal,,Normal,1.75
2016-03-07,2016-04-19,Normal,,Normal,1.9375
2016-03-14,2016-04-26,Normal,,Normal,1.9375
2016-03-21,2016-05-03,Normal,,Normal,1.8787878787878791
2016-03-28,2016-05-10,Normal,,Normal,1.8787878787878791
2016-04-04,2016-05-17,Normal,,Normal,1.55
2016-04-11,2016-05-24,Normal,,Normal,1.55
2016-04-18,2016-05-31,Normal,,Normal,1.55
2016-04-25,2016-06-07,Normal,,Normal,1.55
2016-05-02,2016-06-14,Normal,,Normal,1.55
2016-05-09,2016-06-21,Normal,,Normal,1.55
2016-05-16,2016-06-28,Normal,,Normal,1.55
2016-05-23,2016-07-05,Normal,,Normal,1.55
2016-05-30,2016-07-12,Normal,,Normal,1.4913419913231014
2016-06-06,2016-07-19,Normal,,Normal,1.5047619047619047
2016-06-13,2016-07-26,Normal,,Normal,1.4363636363636365
2016-06-20,2016-08-02,Normal,,Normal,1.373913043478261
2016-06-27,2016-08-09,Normal,,Normal,1.373913043478261
2016-07-04,2016-08-16,Normal,,Normal,1.264
2016-07-11,2016-08-23,Normal,,Normal,1.2615969581954636
2016-07-18,2016-08-30,Normal,,Normal,1.3125
2016-07-25,2016-09-06,Normal,,Normal,1.2916666666666667
2016-08-01,2016-09-13,Normal,,Normal,1.361757105949776
2016-08-08,2016-09-20,Normal,,Normal,1.4090909090909092
2016-08-15,2016-09-27,Normal,,Normal,1.7222222222222223
2016-08-22,2016-10-04,Normal,,Normal,2.142857142857143
2016-08-29,2016-10-11,Normal,,Normal,2.071428571428572
2016-09-05,2016-10-18,Normal,,Normal,1.9285714285714288
2016-09-12,2016-10-25,Normal,,Normal,1.9285714285714288
2016-09-19,2016-11-01,Normal,,Normal,1.9285714285714288
2016-09-26,2016-11-08,Normal,,Normal,1.7857142857142858
2016-10-03,2016-11-15,Normal,,Normal,1.8571428571428568
2016-10-10,2016-11-22,Normal,,Normal,2.7142857142857144
2016-10-17,2016-11-29,Normal,,Normal,3.5
2016-10-24,2016-12-06,Normal,,Normal,6.0
2016-10-31,2016-12-13,Normal,,Normal,6.0
2016-11-07,2016-12-20,Normal,,Normal,7.0
2016-11-14,2016-12-27,Normal,,Normal,7.0
2016-11-21,2017-01-03,Normal,,Normal,7.0
2016-11-28,2017-01-10,Normal,,Normal,7.0
2016-12-05,2017-01-17,Normal,,Normal,6.5
2016-12-12,2017-01-24,Normal,,Normal,6.5
2016-12-19,2017-01-31,Normal,,Normal,5.166666666666667
2016-12-26,2017-02-07,Normal,,Normal,3.8571428571428568
2017-01-01,2017-02-13,Normal,Normal,Normal,3.3624999999775
2017-01-08,2017-02-20,Normal,Normal,Normal,3.571428571428572
2017-01-15,2017-02-27,Normal,Normal,Normal,5.303030303305785
2017-01-22,2017-03-06,Normal,Normal,Normal,5.090909091173553
2017-01-29,2017-03-13,Normal,Normal,Normal,4.878787879041322
2017-02-05,2017-03-20,Normal,Normal,Normal,4.878787879041322
2017-02-12,2017-03-27,Normal,Normal,Normal,4.666666666909091
2017-02-19,2017-04-03,Normal,Normal,Normal,4.242424242644628
2017-02-26,2017-04-10,Normal,Normal,Normal,3.818181818380165
2017-03-05,2017-04-17,Normal,Normal,Normal,3.1666666666666665
2017-03-12,2017-04-24,Normal,Normal,Normal,2.1111111111111107
2017-03-19,2017-05-01,Normal,Normal,Normal,1.818181818181818
2017-03-26,2017-05-08,Normal,Normal,Normal,1.8333333333333333
2017-04-02,2017-05-15,Normal,Normal,Normal,2.2
2017-04-09,2017-05-22,Normal,Normal,Normal,2.2
2017-04-16,2017-05-29,Normal,Normal,Normal,2.75
2017-04-23,2017-06-05,Normal,Normal,Normal,2.875
2017-04-30,2017-06-12,Normal,Normal,Normal,2.875
2017-05-07,2017-06-19,Normal,Normal,Normal,2.875
2017-05-14,2017-06-26,Normal,Normal,Normal,2.875
2017-05-21,2017-07-03,Normal,Anomaly,Normal,2.875
2017-05-28,2017-07-10,Normal,Anomaly,Normal,2.875
2017-06-04,2017-07-17,Normal,Anomaly,Normal,2.875
2017-06-11,2017-07-24,Normal,Anomaly,Normal,2.875
2017-06-18,2017-07-31,Normal,Anomaly,Normal,2.875
2017-06-25,2017-08-07,Normal,Anomaly,Normal,2.875
2017-07-02,2017-08-14,Normal,Anomaly,Normal,2.875
2017-07-09,2017-08-21,Normal,Anomaly,Normal,2.875
2017-07-16,2017-08-28,Normal,Anomaly,Normal,2.9375
2017-07-23,2017-09-04,Normal,Anomaly,Normal,2.9375
2017-07-30,2017-09-11,Normal,Anomaly,Normal,3.6990740740116603
2017-08-06,2017-09-18,Normal,Anomaly,Normal,4.2275132274418965
2017-08-13,2017-09-25,Normal,Anomaly,Normal,4.2275132274418965
2017-08-20,2017-10-02,Normal,Anomaly,Normal,4.2275132274418965
2017-08-27,2017-10-09,Normal,Anomaly,Normal,4.2275132274418965
2017-09-03,2017-10-16,Normal,Anomaly,Normal,4.932098765348879
2017-09-10,2017-10-23,Normal,Anomaly,Normal,4.932098765348879
2017-09-17,2017-10-30,Normal,Anomaly,Normal,4.833333333333333
2017-09-24,2017-11-06,Normal,Anomaly,Normal,7.333333333333332
2017-10-01,2017-11-13,Normal,Anomaly,Normal,9.333333333333334
2017-10-08,2017-11-20,Normal,Anomaly,Normal,9.333333333333334
2017-10-15,2017-11-27,Normal,Normal,Normal,9.333333333333334
2017-10-22,2017-12-04,Normal,Normal,Normal,9.333333333333334
2017-10-29,2017-12-11,Normal,Normal,Normal,9.333333333333334
2017-11-05,2017-12-18,Normal,Normal,Normal,9.333333333333334
2017-11-12,2017-12-25,Normal,Normal,Normal,7.666666666666668
2017-11-19,2018-01-01,Normal,Normal,Normal,10.222222222222221
2017-11-26,2018-01-08,Normal,Normal,Normal,10.222222222222221
2017-12-03,2018-01-15,Normal,Normal,Normal,6.666666666666668
