<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:57b5be570c677f60a15067ba5d00635ab235a8bbcbf595e07a0a960b6cbb5658
size 1784
=======
DATE,VOLATILITY
2016-01-01,0.06467707086359428
2016-02-01,0.08310603466172468
2016-03-01,0.08268796808191187
2016-04-01,0.06906024261581768
2016-05-01,0.1322971252234472
2016-06-01,0.0521308596271006
2016-07-01,0.11023968428452076
2016-08-01,0.033350629048032966
2016-09-01,0.13856775397774992
2016-10-01,0.050854088432762755
2016-11-01,0.07030830868822525
2016-12-01,0.16839173399232021
2017-01-01,0.10789121175349736
2017-02-01,0.06415059815210102
2017-03-01,0.2414166096810179
2017-04-01,0.0987701886072144
2017-05-01,0.17576874100751247
2017-06-01,0.16737653523783777
2017-07-01,0.048312989611333616
2017-08-01,0.17441324496526983
2017-09-01,0.04052240410777557
2017-10-01,0.10656313847433609
2017-11-01,0.14232799138329152
2017-12-01,0.2734203969733114
2018-01-01,0.03658910371411965
2018-02-01,0.04745910927007365
2018-03-01,0.15517515257807368
2018-04-01,0.053861101002301626
2018-05-01,0.08583523902792874
2018-06-01,0.07839905025794429
2018-07-01,0.0993128590276594
2018-08-01,0.04588797582434208
2018-09-01,0.022759990432516832
2018-10-01,0.10112050668495232
2018-11-01,0.03345689356953528
2018-12-01,0.08524082447002256
2019-01-01,0.13261018078965675
2019-02-01,0.11345383023097148
2019-03-01,0.06127470361010034
2019-04-01,0.03945936188975368
2019-05-01,0.019993956414982018
2019-06-01,0.05181223641718749
2019-07-01,0.026817455291344588
2019-08-01,0.05164874549072814
2019-09-01,0.05129069064169527
2019-10-01,0.10057442301647587
2019-11-01,0.07973057258777505
2019-12-01,0.18660896966443005
2020-01-01,0.11900251789445608
2020-02-01,0.08005196468633097
2020-03-01,0.42410989160008206
2020-04-01,0.10785915097124267
2020-05-01,0.13427779175343676
2020-06-01,0.05874197719736418
2020-07-01,0.10298710739997884
2020-08-01,0.03511026055943611
2020-09-01,0.05182936126728487
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
