<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:35bb23d4dbe735740479f4d684ec831f3e4752fc83eaa40574ec4b47a5763b4f
size 1608
=======
DATE,VOLATILITY
2016-01-01,0.18855257239752532
2016-02-01,0.19176648982275696
2016-03-01,0.29676053067704783
2016-04-01,0.34795051571120894
2016-05-01,0.2543263655252734
2016-06-01,0.2232007603957593
2016-07-01,0.3214467539203328
2016-08-01,0.18899624453232516
2016-09-01,0.31860931964574657
2016-10-01,0.2596286712913004
2016-11-01,0.8127814390325993
2016-12-01,0.23572478416815665
2017-01-01,0.22121162408038586
2017-02-01,0.9108304717991258
2017-03-01,0.46633286169195204
2017-04-01,0.6454537890269064
2017-05-01,0.4502766891242246
2017-06-01,0.15931966943429515
2017-07-01,0.15447600315101115
2017-08-01,0.20089319411684528
2017-09-01,0.03392155865497248
2017-10-01,0.07988853858043746
2017-11-01,0.07330591198912713
2017-12-01,0.19656716358509937
2018-01-01,0.08965807330206428
2018-02-01,0.16081317639274342
2018-03-01,0.20187137722084705
2018-04-01,0.5524778608255286
2018-05-01,0.5629675927869758
2018-06-01,0.15212624254139942
2018-07-01,0.3026249907867268
2018-08-01,0.30342881071028915
2018-09-01,0.1727071933459907
2018-10-01,0.16998702455105935
2018-11-01,0.14082621000056628
2018-12-01,0.39402536640528246
2019-01-01,0.021119576212765136
2019-02-01,0.19838428315930257
2019-03-01,0.1803614373879486
2019-04-01,0.4765501483623847
2019-05-01,0.2519662491091465
2019-06-01,0.3453353785097539
2019-07-01,0.27298023419365
2019-08-01,0.1400629597636437
2019-09-01,0.18932650243892413
2019-10-01,0.1140477102002316
2019-11-01,0.20724386371479933
2019-12-01,0.46835665347115385
2020-01-01,0.09892145817476206
2020-02-01,0.14994028278889293
2020-03-01,0.03123014186094638
2020-04-01,0.03601102603340318
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
