<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:eb076240274c983360e7b9bcf36b9fd6d1a18a2052dcfb662302413d82c52b83
size 2988
=======
DATE,MEAN,STD
2016-01-01,0.013236196308440008,0.014290540203511344
2016-02-01,0.008098274214606684,0.0070944972346946725
2016-03-01,0.013125561424080901,0.01426708593510535
2016-04-01,0.01050571373681613,0.008664740743769068
2016-05-01,0.006444724842785497,0.006064872362707587
2016-06-01,0.008747532503485174,0.0054092198862655755
2016-07-01,0.009297659210767452,0.009622199798231368
2016-08-01,0.0069543307822634405,0.007095603808223887
2016-09-01,0.0030175869429102226,0.0033404840460665225
2016-10-01,0.008823434815540349,0.006968313927163603
2016-11-01,0.007429134747127919,0.008397137758723914
2016-12-01,0.004701973438819782,0.005706853511958291
2017-01-01,0.005761206349471171,0.0050959144099362
2017-02-01,0.0052239292061918045,0.0060456256106172605
2017-03-01,0.013787240314622863,0.01265356258000427
2017-04-01,0.009359859212783919,0.013482710587119851
2017-05-01,0.006665837777539555,0.014964763294145506
2017-06-01,0.00706737010093839,0.01291321475413734
2017-07-01,0.0030976710620761985,0.0032441717749293387
2017-08-01,0.0064729625592130115,0.01251828396181143
2017-09-01,0.007916602556531998,0.013205958057502618
2017-10-01,0.007678382402337918,0.013909451534703644
2017-11-01,0.006873430700773134,0.012749582548632966
2017-12-01,0.006241333534089784,0.008354802635924726
2018-01-01,0.002301981215917964,0.0038583873192883974
2018-02-01,0.003948555981760321,0.008774516772877126
2018-03-01,0.008783155001606587,0.008615948870428942
2018-04-01,0.004165688028392151,0.006271526177995108
2018-05-01,0.0032856886140086414,0.004879054367756786
2018-06-01,0.004512196084479755,0.007005532635837282
2018-07-01,0.0052405255195441145,0.006380328541020282
2018-08-01,0.005773737006628052,0.011400786921765431
2018-09-01,0.002476326063434212,0.0046805075016619485
2018-10-01,0.0023446626123206746,0.005113131464538395
2018-11-01,0.002669385354111727,0.009229292416210488
2018-12-01,0.0032855745277686078,0.004549078494091793
2019-01-01,0.004465863741745347,0.006798844439228021
2019-02-01,0.002187917540741676,0.00502908945327155
2019-03-01,0.002493163230184586,0.004087809570266675
2019-04-01,0.0053755210082435355,0.0062607456475052645
2019-05-01,0.004164442355926301,0.005625998553286551
2019-06-01,0.0031417286488492906,0.004571558788213117
2019-07-01,0.009677476601901406,0.015379396032782922
2019-08-01,0.00373804253598253,0.003893692490750002
2019-09-01,0.004596311312953191,0.0075330832548195096
2019-10-01,0.0033625516137521945,0.00632505805780553
2019-11-01,0.005855177335851357,0.0073113984927908795
2019-12-01,0.011644351928829464,0.01148180538754254
2020-01-01,0.01651501127786253,0.014745873693261264
2020-02-01,0.015962517102676568,0.011887894633357378
2020-03-01,0.013990260921014318,0.009969949764927622
2020-04-01,0.009538541643303478,0.00891626659195488
2020-05-01,0.00662810842360832,0.00864853602237827
2020-06-01,0.01135400425975186,0.010001363985448668
2020-07-01,0.012857071413752677,0.013023489847865083
2020-08-01,0.0015088575708316302,0.005224453902959888
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
